tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
4,64,True,5e-05,42,1.217117190361023,1.7484979629516602,0.4191279887482419,0.3448907854866646,0.35834424101580997,500,309.7330144114016,0.7861468883862001
