epoch,train_loss,val_loss,val_acc,val_f1,val_transition_mae,val_autocorr_r2,avg_lr
1,1.8998098969459534,1.8556716442108154,0.2608086253369272,0.09509839105417013,580.0589369450827,0.0,2.5e-06
2,1.8986903429031372,1.8554580211639404,0.2607008086253369,0.09541683256171989,580.6153764210907,0.0,6.5000000000000004e-06
3,1.900885283946991,1.85513436794281,0.2607008086253369,0.09540840662970446,579.3820397963219,0.0,1.0500000000000001e-05
4,1.904839038848877,1.8546202182769775,0.26016172506738544,0.09521961138081925,580.522274213692,0.0,1.4500000000000002e-05
5,1.9120427668094635,1.853948950767517,0.26037735849056604,0.0955374841952586,579.0730336499862,0.0,1.8500000000000002e-05
6,1.8979095220565796,1.8531837463378906,0.26005390835579517,0.09587059661825563,578.39347809521,0.0,2.25e-05
7,1.9082757830619812,1.8524513244628906,0.25929919137466306,0.09628964374323394,579.4858322058727,0.0,2.6500000000000004e-05
8,1.9043667912483215,1.8515753746032715,0.2587601078167116,0.09677243195065562,578.8060768061363,0.0,3.05e-05
9,1.8934573233127594,1.8505631685256958,0.25768194070080863,0.09663671230226133,580.6702601395542,0.0,3.45e-05
10,1.8992837965488434,1.8493627309799194,0.25681940700808625,0.09626240831349862,580.1344308475896,0.0,3.85e-05
11,1.890301138162613,1.8482087850570679,0.2542318059299191,0.09553698110945204,585.730667638239,0.0,4.25e-05
12,1.8948487341403961,1.8468432426452637,0.2525067385444744,0.09587599580461555,586.8012686782081,0.0,4.6500000000000005e-05
13,1.914153903722763,1.845189094543457,0.25067385444743934,0.09596034093795887,587.8264479725259,0.0,5.050000000000001e-05
14,1.890669733285904,1.8436954021453857,0.2491644204851752,0.0964735891457547,587.959454873606,0.0,5.450000000000001e-05
15,1.8869364559650421,1.8420523405075073,0.24754716981132074,0.0971161104249953,589.0510376959837,0.0,5.85e-05
16,1.882478803396225,1.840327262878418,0.24431266846361185,0.09666571127574053,596.9052762135295,0.0,6.25e-05
17,1.881235420703888,1.8384060859680176,0.24215633423180594,0.09669405872461743,599.0267123395863,0.0,6.65e-05
18,1.8773967027664185,1.8363255262374878,0.24097035040431267,0.09820206204945042,599.4835045668241,0.0,7.05e-05
19,1.8796788156032562,1.8340078592300415,0.2393530997304582,0.09854527262256103,600.9503825613276,0.0,7.45e-05
