Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741940519.3277624,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.125,1,40,53,6.0593390464782715
1741940533.8036299,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,50,481,63.937355518341064
1741940534.038133,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,0.125,1,359,427,104.70930004119873
1741940558.2778187,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,0.125,1,214,591,80.45401215553284
1741940568.6679723,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,40,460,8.235538721084595
1741940568.8619697,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,0.125,1,115,412,262.987895488739
1741940570.7581055,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,26,145,3.957150459289551
1741940572.4617646,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,0.125,1,97,304,29.16674518585205
1741940574.5325897,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,50,513,222.44965648651123
1741940579.6413543,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.125,1,23,18,4.643015146255493
1741940581.2783005,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,200,116,15.063752889633179
1741940587.4341338,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,55,668,286.6910490989685
1741940617.8877442,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,1036,110,5.041329622268677
1741940637.596776,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,170,53,6.65407919883728
1741940670.6640851,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,63,767,277.13030672073364
1741940671.2099712,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,183,77,24.1373872756958
1741940678.6027434,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,36,491,55.522387981414795
1741940684.191659,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,33,365,44.400593996047974
1741940684.2990422,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,974,200,8.663804292678833
1741940691.4315314,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,0.125,1,377,220,85.5527286529541
1741940692.3217387,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,29,618,16.31147527694702
1741940702.6184828,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,19,331,10.380850315093994
1741940709.8889587,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.125,1,34,55,14.634294748306274
1741940711.8021648,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,72,624,92.99464464187622
1741940714.361228,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,23,537,11.961101531982422
1741940720.569761,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,62,351,8.130411863327026
1741940723.427834,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,0.125,1,14,443,25.628812074661255
1741940724.0803697,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,43,279,38.96392750740051
1741940730.9584684,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,0.125,1,642,979,250.71912574768066
1741940736.7272246,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,425,433,14.071682453155518
1741940736.9246619,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,0.125,1,306,605,127.09619426727295
1741940740.1472003,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,61,562,136.29039430618286
1741940742.7010486,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,665,481,18.32402777671814
1741940753.1118398,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,34,364,32.524712562561035
1741940753.2322404,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,19,250,7.7134411334991455
1741940758.5738566,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,188,90,20.502907276153564
1741940761.6316428,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.125,1,54,188,36.48202419281006
1741940770.2845278,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,302,560,197.158198595047
1741940770.8123465,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,32,201,39.70790219306946
1741940778.4265234,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,37,694,34.376073598861694
1741940789.6425455,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,11,396,13.212374687194824
1741940794.8921268,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,211,182,47.29150986671448
1741940795.7552545,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,152,179,60.455514907836914
1741940802.8839183,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,0.125,1,178,433,247.15591549873352
1741940804.5409343,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,18,605,38.30906128883362
1741940806.033195,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,48,392,72.43310070037842
1741940806.3637888,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,49,482,67.64822435379028
1741940811.9144955,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,26,310,208.69410347938538
1741940815.976755,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,37,438,131.09842801094055
1741940856.205157,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,76,263,38.828588008880615
1741940860.079878,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,37,352,59.26900887489319
1741940865.7141151,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,35,372,14.597601413726807
1741940867.2499385,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,35,234,39.77066135406494
1741940871.317546,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,1016,186,10.311933517456055
1741940871.9314508,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,50,319,9.735039234161377
1741940876.2498205,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,138,209,6.479107618331909
1741940893.2323802,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,0.125,1,434,412,11.442878007888794
1741940897.331232,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,48,379,30.377180337905884
1741940902.2968996,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,82,353,9.440706253051758
1741940904.3191853,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,39,449,15.230362176895142
1741940904.838571,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.125,1,28,238,12.309392213821411
1741940911.406909,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,66,524,24.339950799942017
1741940915.2564816,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,0.125,1,37,513,190.9174304008484
1741940915.9354002,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,38,251,44.66850137710571
1741940916.0417678,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,67,396,42.576870918273926
1741940924.0772457,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,208,53,11.57453465461731
1741940929.2051098,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,69,560,41.93001651763916
1741940947.1082423,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,26,298,24.998676538467407
1741940947.6320252,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,49,577,18.255708694458008
1741940949.139562,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,43,372,33.77942872047424
1741940971.8069484,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.125,1,39,15,4.855653285980225
1741940982.9629712,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,146,95,23.846651077270508
1741940984.5839055,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,135,270,52.18158841133118
1741940986.495153,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,57,753,82.82506155967712
1741940991.231231,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,59,422,31.04160737991333
1741940996.8192,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,54,413,85.94848608970642
1741941000.4712353,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,0.125,1,470,673,110.50874376296997
1741941005.8249795,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,32,206,40.736347913742065
1741941006.266715,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,35,447,29.959416151046753
1741941009.9712286,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,210,70,11.54206895828247
1741941014.0976388,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,88,434,76.09932041168213
1741941053.48078,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,73,442,30.37442922592163
1741941056.4230657,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,31,366,11.35540246963501
1741941059.5244925,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,1,68,810,24.869869709014893
1741941064.1143942,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,37,151,5.3686347007751465
1741941092.8627553,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,9,265,7.290728330612183
1741941095.9581301,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,1,45,346,9.622350215911865
1741941102.3016236,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,1,165,52,9.926461935043335
