Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741981508.823556,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,215,85,48.73521113395691
1741981509.9695237,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,224,86,9.442382574081421
1741981511.1706054,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,18,417,18.164247751235962
1741981523.068104,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,0.125,8,86,716,197.71456384658813
1741981524.5210335,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,182,84,12.721522569656372
1741981530.7360811,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,0.125,8,277,118,26.90075373649597
1741981532.2238333,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,221,131,21.853137254714966
1741981534.3092232,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,218,121,10.867437839508057
1741981551.640973,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,41,331,18.663488626480103
1741981552.95186,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,45,693,24.38560938835144
1741981553.692061,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,8,30,83,6.074021816253662
1741981556.0217168,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,26,228,33.95035767555237
1741981558.95008,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,190,160,12.812235832214355
1741981565.8063445,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,53,300,12.820398569107056
1741981567.2481506,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,100,401,221.6587393283844
1741981571.227116,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,91,335,5.313376188278198
1741981580.734771,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,159,594,81.45537972450256
1741981596.5205035,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,37,469,84.63594722747803
1741981607.6169772,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,155,116,36.65314722061157
1741981633.0087771,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,8,16,376,10.184543132781982
1741981641.421529,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tigerbot-kaggle,0.125,8,160,872,322.78833627700806
1741981647.899608,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,0.125,8,299,314,116.64450073242188
1741981648.208153,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,34,388,14.815423965454102
1741981662.823394,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,0.125,8,80,455,127.86724424362183
1741981663.4388416,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,138,96,21.417116165161133
1741981668.756441,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,36,268,40.950944662094116
1741981688.2084491,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,72,384,70.31146359443665
1741981690.166685,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,9,365,11.86654019355774
1741981697.017828,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,24,122,4.481904745101929
1741981697.778972,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,22,503,14.721399068832397
1741981702.6808178,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,139,133,36.12023615837097
1741981705.8563774,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.125,8,30,41,61.340930461883545
1741981715.7366087,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,214,93,28.096694946289062
1741981717.9420693,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,19,371,13.433271169662476
1741981718.5789707,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,26,369,74.11130499839783
1741981721.2549636,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,30,502,18.635844230651855
1741981731.5747275,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,0.125,8,24,225,10.019641160964966
1741981740.1262221,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,8,200,102,28.62714648246765
1741981749.8091462,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,29,324,42.7556517124176
1741981754.7884672,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,8,65,272,55.691797971725464
