Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741971751.5706673,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,92,582,58.82504940032959
1741971753.1458948,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,213,618,7.696648359298706
1741971761.6571398,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,58,511,24.3167085647583
1741971761.6944804,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,leetcode_ne,0.25,2,356,826,162.42406105995178
1741971767.1733987,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,97,882,35.45409345626831
1741971767.7939296,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,2,40,450,49.78844690322876
1741971771.7350297,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,43,530,53.860074281692505
1741971772.237348,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,18,349,5.185388088226318
1741971773.5995634,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,35,501,6.416174411773682
1741971780.8747437,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,54,405,6.29374623298645
1741971782.3094926,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,88,387,40.255088567733765
1741971795.2035873,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,116,435,7.6617701053619385
1741971796.3921509,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,49,588,66.0376079082489
1741971817.6927059,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,2,168,100,6.950100421905518
1741971822.131457,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,2,27,362,12.274128198623657
1741971828.2388296,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,19,103,1.465482234954834
1741971828.8778117,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,18,461,51.52306342124939
1741971831.1584313,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,436,595,9.656551361083984
1741971833.511162,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,0.25,2,135,3498,83.22952198982239
1741971838.0976884,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,2,41,934,25.8612642288208
1741971838.9158285,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,25,246,9.105809926986694
1741971844.6109626,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,19,464,38.13037061691284
1741971855.232726,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,2,107,101,21.113571166992188
1741971855.6233933,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tigerbot-kaggle,0.25,2,210,641,83.9303183555603
1741971855.862873,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,2,225,93,77.61072492599487
1741971861.9051087,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,2,921,342,16.05667281150818
1741971866.48976,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,64,340,46.05667185783386
1741971871.8632967,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,40,133,4.288532972335815
1741971881.519027,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,36,357,74.71274018287659
1741971887.5173788,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,2,211,63,29.87186074256897
1741971892.3606393,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scibench,0.25,2,69,846,257.53903460502625
1741971894.3268707,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,2,200,76,20.158428192138672
1741971894.8766277,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,26,454,16.031556367874146
1741971897.4004056,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,12,157,5.867344379425049
1741971898.9462438,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.25,2,55,110,16.832407236099243
1741971904.26361,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,83,764,38.56165409088135
1741971905.0786693,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,2,20,226,36.277034282684326
