Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741982997.1801019,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,171,106,5.695171117782593
1741983005.899813,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.5,8,33,18,5.150617599487305
1741982996.1001475,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.5,8,26,434,15.909031391143799
1741983007.4774582,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,33,297,4.859703540802002
1741983008.9387167,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,190,367,5.5325400829315186
1741983001.6420574,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,28,290,13.422503471374512
1741983007.1054678,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,168,83,8.478292226791382
1741983017.6763911,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,13,200,3.250305414199829
1741983007.4722304,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.5,8,21,480,14.890798091888428
1741983014.0944552,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,22,324,10.24140477180481
1741983022.3198535,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.5,8,13,10,3.1856207847595215
1741983022.0120924,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,38,202,12.655026912689209
1741983015.3362563,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,66,531,22.85271453857422
1741983032.594185,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,230,75,9.399919271469116
1741983035.758515,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.5,8,87,73,8.02430772781372
1741983030.088446,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,28,341,15.859774827957153
1741983036.9362113,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,251,88,9.659850120544434
1741983029.7526536,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,76,257,16.85482144355774
1741983043.1028142,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,81,430,6.514567852020264
1741983026.71559,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,326,117,28.673455715179443
1741983045.7561212,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,197,50,9.814796209335327
1741983008.6541462,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,30,329,46.962916135787964
1741983053.0982492,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.5,8,33,242,3.8984107971191406
1741983059.0211825,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.5,8,67,49,4.677259922027588
1741983032.701767,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.5,8,69,2466,33.667181730270386
1741983025.319781,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,0.5,8,510,485,44.17937254905701
1741983066.8098745,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,51,304,5.016682386398315
1741983039.513243,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,49,200,32.77037763595581
1741983060.0447104,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,31,273,12.982115268707275
1741983040.8570943,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,45,614,34.1774799823761
1741983049.1121984,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,147,78,29.221809148788452
1741983027.9623444,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,88,712,53.1871542930603
1741983071.898343,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,47,469,9.936254262924194
1741983067.129661,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,54,412,19.763815879821777
1741983067.9820204,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.5,8,25,517,30.397581815719604
1741983088.9037342,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,77,294,11.392124891281128
1741983093.0893133,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.5,8,27,25,10.537360906600952
1741983099.8597684,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.5,8,26,69,7.965721368789673
1741983087.6469836,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,206,77,21.69415020942688
1741983095.6469727,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,56,374,13.962322235107422
1741983081.576124,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,30,320,29.403820991516113
1741983107.8194213,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,18,368,11.945621252059937
1741983101.2225065,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,23,519,18.658159255981445
1741983108.7861063,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,179,72,18.3424551486969
1741983103.3233263,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,18,191,26.35057830810547
1741982997.9905353,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,66,503,132.13064050674438
1741983104.8999844,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,49,199,25.449997901916504
1741983123.5107944,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,31,228,8.563583374023438
1741983106.199764,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,230,111,26.293383359909058
1741983124.5463452,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,0.5,8,11,581,12.55981183052063
1741983094.4756274,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,59,664,42.98652124404907
1741983111.490458,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,59,516,29.424916744232178
1741983049.9025524,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.5,8,139,70,91.51405715942383
1741983072.481222,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,130,813,69.03530859947205
1741983111.4730093,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,86,429,30.24980902671814
1741983097.8574848,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.5,8,80,302,46.73907685279846
1741983113.9994621,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.5,8,25,533,31.846978664398193
1741983083.980649,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,171,790,65.60275197029114
1741983131.701814,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,0.5,8,112,888,19.389938831329346
1741983141.315663,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,0.5,8,413,220,13.504524230957031
1741983113.1721706,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,74,376,43.28439736366272
1741983153.9558897,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,37,120,3.106477737426758
1741983149.3231533,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,47,342,9.548766851425171
1741983108.4983044,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,89,372,51.8854775428772
1741983120.9707007,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.5,8,40,1998,39.4277081489563
1741983153.8123317,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,13,251,7.337287664413452
1741983114.1140232,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.5,8,59,458,47.504294633865356
