Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741977078.9719436,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,4,22,21,3.2184133529663086
1741977080.1483815,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,4,147,714,8.302269458770752
1741977087.3195095,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,19,178,2.737982988357544
1741977089.854798,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,0.25,4,21,401,4.2721333503723145
1741977091.1089242,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,28,253,8.938886165618896
1741977075.681863,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,24,227,25.759997367858887
1741977105.327457,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,202,60,7.092807769775391
1741977105.5909894,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,0.25,4,664,95,9.241690874099731
1741977115.5534775,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,37,222,3.620952606201172
1741977114.1434805,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,217,427,8.272729396820068
1741977118.1074169,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,155,94,5.694888353347778
1741977117.8722904,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,176,51,8.642202615737915
1741977126.5705452,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.25,4,33,65,2.945760726928711
1741977106.9216251,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,60,455,23.38323974609375
1741977131.6382768,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,24,147,2.303272247314453
1741977101.8295565,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,91,653,34.7699339389801
1741977133.2771738,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,151,88,9.590818643569946
1741977142.2148159,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,26,282,3.8728160858154297
1741977116.6648915,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,66,602,29.837477684020996
1741977143.1521678,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,47,222,3.4391791820526123
1741977127.5167823,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,28,264,22.470786571502686
1741977142.567507,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,234,108,23.01128363609314
1741977164.6464689,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,4,67,461,7.754436731338501
1741977183.0975442,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,15,434,6.71789813041687
1741977160.603057,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,75,449,37.40054416656494
1741977195.614068,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.25,4,40,52,2.557429790496826
1741977198.5191288,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,56,395,13.245527982711792
1741977200.589454,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,39,305,12.475923776626587
1741977195.5397248,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,62,254,26.561583042144775
1741977178.2763472,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,theoremqa,0.25,4,555,385,45.77056550979614
1741977221.1397,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,13,213,3.7287168502807617
1741977195.1531034,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,103,312,37.334331035614014
1741977228.0340617,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,4,601,201,5.91349983215332
1741977216.4006894,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,0.25,4,376,699,18.315833568572998
1741977223.2514017,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,223,44,13.025836706161499
1741977243.3143332,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.25,4,50,138,7.062939643859863
1741977246.418336,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scienceqa,0.25,4,14,57,4.309471368789673
1741977246.1896799,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,0.25,4,35,48,5.344316482543945
1741977246.5508995,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,120,479,7.109222650527954
1741977253.2588115,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,48,356,6.154400825500488
1741977260.2820714,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ARB,0.25,4,42,25,3.4233450889587402
1741977260.3155637,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,0.25,4,15,210,8.050768375396729
1741977240.2057385,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,204,274,29.348616123199463
1741977259.338325,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,19,832,15.592501163482666
1741977263.2254746,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,238,40,13.832820892333984
1741977266.2993283,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,49,524,20.10342812538147
1741977286.6658885,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,138,50,11.755424976348877
1741977208.1086226,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,53,645,90.69134283065796
1741977287.7894993,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,guanaco,0.25,4,23,19,12.27649450302124
1741977297.6898217,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,231,85,8.62643051147461
1741977297.899437,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,202,82,12.532414674758911
1741977305.9969351,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,airoboros,0.25,4,826,62,11.813295841217041
1741977270.4632165,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,23,259,48.801385164260864
1741977255.710213,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,65,353,67.87624430656433
1741977313.2846873,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,42,301,12.7348952293396
1741977316.982856,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,29,297,36.50805997848511
1741977318.3457465,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,36,433,36.78424859046936
1741977353.9202209,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.25,4,42,255,8.594282150268555
1741977353.7335923,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.25,4,190,38,10.38304090499878
