Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741970976.5440478,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,17,351,5.264988660812378
1741970993.408039,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,57,649,38.16262483596802
1741970996.9430518,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,2,168,54,4.341982364654541
1741971005.269424,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,2,148,55,5.497625827789307
1741971014.5511258,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,79,657,48.08527684211731
1741971017.5215614,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,68,817,53.048407793045044
1741971019.0508466,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,2,285,55,9.888891696929932
1741971029.932224,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,2,232,121,17.202509880065918
1741971036.3474407,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,40,506,6.83431339263916
1741971036.6140723,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,129,290,21.857271909713745
1741971037.4271262,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,2,160,195,5.91617751121521
1741971058.3474877,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,2,191,93,4.79016375541687
1741971061.8422554,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,84,504,46.55823278427124
1741971064.8905632,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,2,204,351,35.12572741508484
1741971076.375118,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,reclor,0.125,2,203,65,145.45446872711182
1741971085.8791003,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,22,253,3.8977291584014893
1741971104.1023579,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MATH/PRM-800K,0.125,2,33,156,6.2064619064331055
