timestamp,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu
2026/07/20 12:40:24.937,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.81,1410,1593,0,0,73689,34
2026/07/20 12:40:25.187,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73689,34
2026/07/20 12:40:25.437,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73689,34
2026/07/20 12:40:25.687,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,88.00,1410,1593,0,0,73689,34
2026/07/20 12:40:25.937,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73689,34
2026/07/20 12:40:26.187,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73689,34
2026/07/20 12:40:26.437,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:26.687,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:26.937,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:27.187,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.54,1410,1593,0,0,73689,34
2026/07/20 12:40:27.437,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:27.688,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:27.938,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:28.188,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:28.438,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:28.688,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.90,1410,1593,0,0,73689,34
2026/07/20 12:40:28.938,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:29.188,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.54,1410,1593,0,0,73689,34
2026/07/20 12:40:29.438,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:29.688,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:29.938,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.54,1410,1593,0,0,73689,34
2026/07/20 12:40:30.188,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:30.439,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.54,1410,1593,0,0,73689,34
2026/07/20 12:40:30.689,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73689,34
2026/07/20 12:40:30.939,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:31.189,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:31.439,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:31.689,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.54,1410,1593,0,0,73689,34
2026/07/20 12:40:31.939,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73689,34
2026/07/20 12:40:32.189,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73689,34
2026/07/20 12:40:32.439,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.63,1410,1593,0,0,73689,34
2026/07/20 12:40:32.689,0,GPU-c5d32af0-0857-3b36-6541-1a688a9ec165,87.30,1410,1593,0,0,73689,34
