tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
1,128,True,9e-05,42,1.2176923751831055,1.3865902423858643,0.4125920964501005,0.34536568692088593,0.3481693722283025,500,68.25432865419364,0.9454908695397398
