tp,hidden_size,bidirectional,learning_rate,seed,final_train_loss,final_val_loss,final_val_acc,final_val_f1,best_val_f1,num_epochs,final_transition_mae,final_autocorr_r2
1,64,True,8e-05,42,1.472224235534668,1.5454514026641846,0.3419290020093771,0.29723816736291486,0.2983688733633593,500,89.24121237363104,0.9854554097973125
