t_bin,time_s,power_w
0,0.0,961.4350765214573
1,0.25,954.9823046999464
2,0.5,967.9004960828363
3,0.75,936.8355350713855
4,1.0,954.899734627572
5,1.25,955.6226712135693
6,1.5,968.9939713142664
7,1.75,966.4346310108218
8,2.0,967.900308857322
9,2.25,959.277446434752
10,2.5,969.471601894826
11,2.75,948.0955727521433
12,3.0,959.8174977049586
13,3.25,935.9137670834306
14,3.5,977.7201984189803
15,3.75,976.3735604479466
16,4.0,952.4109901614796
17,4.25,949.664334794211
18,4.5,935.9902387502028
19,4.75,942.1732191527567
20,5.0,960.2480638532538
21,5.25,957.1935671672398
22,5.5,942.7806280359027
23,5.75,953.4499318730891
24,6.0,951.6459854004892
25,6.25,964.0529260805966
26,6.5,966.688020913483
27,6.75,956.5340213971475
28,7.0,960.1990549201861
29,7.25,958.8876214899873
30,7.5,936.1075282892547
31,7.75,1180.4769285391212
32,8.0,958.2518124846916
33,8.25,1270.0980886284601
34,8.5,938.8917667724173
35,8.75,967.330988390281
36,9.0,951.9930114511312
37,9.25,961.9009475062188
38,9.5,1342.7143024621444
39,9.75,942.8549227583496
40,10.0,947.3228349796407
41,10.25,969.875282034951
42,10.5,946.5309165738017
43,10.75,948.5183914782427
44,11.0,965.5975185536861
45,11.25,956.7915918230575
46,11.5,967.5289119989741
47,11.75,962.3039569451576
48,12.0,958.7467147058899
49,12.25,969.8024448235412
50,12.5,982.9685896209276
51,12.75,957.9543026908814
52,13.0,1385.6935651981578
53,13.25,1331.4652794956517
54,13.5,960.2586316179911
55,13.75,2032.8090906737052
56,14.0,948.8070058691873
57,14.25,952.3192180493872
58,14.5,962.0970865105813
59,14.75,958.5493806663729
60,15.0,973.2954147838703
61,15.25,944.8567089286981
62,15.5,955.8639216966455
63,15.75,952.0992915609711
64,16.0,957.412933043063
65,16.25,2910.80684608305
66,16.5,945.8875233773499
67,16.75,2971.603000003588
68,17.0,2935.144809379313
69,17.25,2941.88617637622
70,17.5,2975.392902430737
71,17.75,2942.943927592258
72,18.0,2967.0304446661344
73,18.25,2344.383966801078
74,18.5,1950.7703832026903
75,18.75,1098.3049009593512
76,19.0,883.4094264343503
77,19.25,950.9740735114675
78,19.5,960.9713320486354
79,19.75,961.3693737504225
80,20.0,942.8554994438913
81,20.25,970.1410875408769
82,20.5,965.4568319044861
83,20.75,944.9557960985488
84,21.0,947.7945095135099
85,21.25,964.7606193170728
86,21.5,939.9741297017875
87,21.75,951.1041048318554
88,22.0,958.6536888330762
89,22.25,957.8608891273045
90,22.5,958.6366798856002
91,22.75,963.5479714217812
92,23.0,950.5492760739929
93,23.25,953.9643861189816
94,23.5,981.7636616828056
95,23.75,943.9697661127648
96,24.0,954.4042703134824
97,24.25,960.54332805966
98,24.5,952.2637103353118
99,24.75,972.7163164772645
100,25.0,960.1549801919746
101,25.25,967.6609793239658
102,25.5,930.7662367086389
103,25.75,972.3826125782031
104,26.0,971.9637201463975
105,26.25,951.129564563282
106,26.5,973.705424250349
107,26.75,962.3298301817919
108,27.0,969.5884336411076
109,27.25,979.2795339382113
110,27.5,960.5646150323826
111,27.75,948.3922739688443
112,28.0,1158.2467015513728
113,28.25,1436.7130940698755
114,28.5,1498.8932287827713
115,28.75,1040.6132624836978
116,29.0,951.748977609993
117,29.25,972.3041897725847
118,29.5,968.7072063907244
119,29.75,949.7574949635534
120,30.0,971.9646003978312
121,30.25,941.2224117635104
122,30.5,952.4291622613881
123,30.75,958.1071282860922
124,31.0,972.6550882317716
125,31.25,967.6234806016746
126,31.5,964.6610268207711
127,31.75,973.9587916965775
128,32.0,967.559737040892
129,32.25,974.6856314236342
130,32.5,1877.6767307283137
131,32.75,1759.0196650099897
132,33.0,2675.3469703321616
133,33.25,2090.7308790615425
134,33.5,2015.8702007929573
135,33.75,1304.1307613536471
136,34.0,967.5917560373244
137,34.25,965.4680846247516
138,34.5,968.7863059650836
139,34.75,952.0026363874941
140,35.0,971.8011016059141
141,35.25,948.8353356929639
142,35.5,958.5953125945363
143,35.75,944.3635930376611
144,36.0,965.3838637636464
145,36.25,942.8680252117526
146,36.5,975.237012986721
147,36.75,945.1410653271215
148,37.0,962.693517946567
149,37.25,958.3267725379797
150,37.5,950.2606613785648
151,37.75,973.5333920360982
152,38.0,955.1709097437499
153,38.25,975.9096460212145
154,38.5,948.6344703064374
155,38.75,951.0835130133131
156,39.0,937.9779404862363
157,39.25,965.9196667632068
158,39.5,969.9042038279395
159,39.75,962.3307196269316
160,40.0,958.1032241386797
161,40.25,949.7945301135832
162,40.5,985.6038443598678
163,40.75,968.0125462033086
164,41.0,939.6964462792577
165,41.25,956.489799283
166,41.5,931.3277710115682
167,41.75,977.1758707034492
168,42.0,981.5416522864815
169,42.25,975.9059694616802
170,42.5,959.3147103629011
171,42.75,953.4224644158069
172,43.0,944.5407719998096
173,43.25,965.740983656285
174,43.5,951.7503872726627
175,43.75,955.8002129149819
176,44.0,952.9160573033745
177,44.25,956.5423534340124
178,44.5,969.7622312702437
179,44.75,978.4378643090648
180,45.0,961.5938122658733
181,45.25,1169.6324123565807
182,45.5,991.7225179534535
183,45.75,1821.6441193126318
184,46.0,2198.669642889281
185,46.25,2974.565209311064
186,46.5,2958.4058734866153
187,46.75,2976.720704053544
188,47.0,2962.916468115097
189,47.25,2941.9587996462124
190,47.5,2920.6108712312493
191,47.75,2942.833223691972
192,48.0,2915.9058808175673
193,48.25,3003.0678317550805
194,48.5,2959.072828598247
195,48.75,2942.8988749969526
196,49.0,3002.93724500213
197,49.25,2942.490483734468
198,49.5,2966.422020680022
199,49.75,2948.103835126742
200,50.0,3023.100856855431
201,50.25,2942.912513173597
202,50.5,2964.846044038563
203,50.75,2988.6109348131445
204,51.0,2920.1548980149178
205,51.25,2895.7023198853317
206,51.5,2986.7534885628893
207,51.75,3019.014613654974
208,52.0,2974.6036534754553
209,52.25,2944.950754800391
210,52.5,3049.089185041864
211,52.75,2998.830415124831
212,53.0,2561.2909753614686
213,53.25,2430.2515505398733
214,53.5,1529.8747364800638
215,53.75,942.2696806514845
216,54.0,1119.902182080459
217,54.25,1257.3105592948746
218,54.5,944.877040500644
219,54.75,945.7760800957501
220,55.0,973.5546370571905
221,55.25,960.2739488377583
222,55.5,1229.5656056165992
223,55.75,984.6523090381773
224,56.0,1061.6325187168954
225,56.25,961.1605313195798
226,56.5,1632.0191170075898
227,56.75,2000.4100444146895
228,57.0,2548.917074770581
229,57.25,2764.8478536757743
230,57.5,2912.2001966472744
231,57.75,2928.926612305991
232,58.0,2949.728379740104
233,58.25,2983.8051061054985
234,58.5,2933.4748159205906
235,58.75,2940.9671806929537
236,59.0,2950.2221406692133
