t_bin,time_s,power_w
0,0.0,947.7337240270808
1,0.25,946.055432063417
2,0.5,963.8843622168437
3,0.75,975.2976653808971
4,1.0,1118.3234120880259
5,1.25,2921.3790562971517
6,1.5,2144.252389496424
7,1.75,2936.2623142671127
8,2.0,2993.4805845496026
9,2.25,2948.234383199983
10,2.5,2927.217251392261
11,2.75,2938.0643027314027
12,3.0,2941.2521953325845
13,3.25,2960.2176106459806
14,3.5,2936.7847088671506
15,3.75,2930.9640605767954
16,4.0,3012.281676524934
17,4.25,2965.35812390434
18,4.5,2971.6458536959963
19,4.75,2967.4305040695
20,5.0,2941.9116178746626
21,5.25,2910.581500263432
22,5.5,2999.052674641368
23,5.75,3022.5116502180013
24,6.0,2987.457094124695
25,6.25,2959.888654504121
26,6.5,3053.106389144663
27,6.75,3053.379284560184
28,7.0,3040.6146187154773
29,7.25,3021.0955976284563
30,7.5,3046.048141642111
31,7.75,2996.003025901791
32,8.0,3040.858054010522
33,8.25,3036.054851809358
34,8.5,2951.4566616718607
35,8.75,3014.4430941327805
36,9.0,3049.774548285243
37,9.25,3033.215693270398
38,9.5,3058.2993274270048
39,9.75,3011.3114745747325
40,10.0,2988.1198778765015
41,10.25,3020.826030290251
42,10.5,2977.499319321731
43,10.75,2994.3550051503257
44,11.0,3040.6071938319024
45,11.25,3072.997545269684
46,11.5,3008.480710035745
47,11.75,3014.0608412977203
48,12.0,3176.4935741381028
49,12.25,2483.516162221146
50,12.5,2244.3273967045843
51,12.75,2209.797695529567
52,13.0,2335.0515446745007
53,13.25,2444.4879915845904
54,13.5,2660.3039624921576
55,13.75,2929.751026455458
56,14.0,2973.794363060751
57,14.25,2999.6947186101575
58,14.5,2933.713881071657
59,14.75,2976.222679599819
60,15.0,2924.074932421309
61,15.25,2917.564183874333
62,15.5,2967.2918346792517
63,15.75,2973.886864112855
64,16.0,2934.4630327623463
65,16.25,3008.4326031402557
66,16.5,2919.4361483141215
67,16.75,2992.1429357881893
68,17.0,2970.350431739314
69,17.25,2960.8970732741077
70,17.5,2995.863076079772
71,17.75,3027.829351674828
72,18.0,2991.9549285558264
73,18.25,2988.5669336250717
74,18.5,2955.0441690711814
75,18.75,3003.5336110898675
76,19.0,2968.965336766491
77,19.25,3102.1298165999983
78,19.5,3012.0187064451325
79,19.75,2933.2924862190284
80,20.0,3041.1317463528344
81,20.25,2970.0428978838563
82,20.5,3015.2393820409666
83,20.75,3006.272413305754
84,21.0,2978.4841142934683
85,21.25,3019.734202509986
86,21.5,3001.3670137745007
87,21.75,3069.1098934543365
88,22.0,3030.8953167071527
89,22.25,3034.124613077597
90,22.5,3098.832707348241
91,22.75,3152.491806410142
92,23.0,2982.9891478397103
93,23.25,3000.1889611638358
94,23.5,3045.130307967954
95,23.75,3155.0449237248654
96,24.0,3001.9821275919376
97,24.25,3072.1741671324708
98,24.5,3134.668873834316
99,24.75,3053.525294363796
100,25.0,3015.1720160149684
101,25.25,3021.5985485409037
102,25.5,3016.596883442379
103,25.75,3041.9847157731424
104,26.0,3008.4409887114607
105,26.25,3016.2331949126383
106,26.5,3009.349763974919
107,26.75,3079.036006828551
108,27.0,3063.869838556194
109,27.25,3026.417720855711
110,27.5,3023.045270415664
111,27.75,2953.5396754796866
112,28.0,3012.6307531934453
113,28.25,2984.7062074485857
114,28.5,2994.876046809771
115,28.75,3013.634643613831
116,29.0,2992.611277561414
117,29.25,2955.699183287673
118,29.5,3018.935566090998
119,29.75,2976.7966408163206
120,30.0,2983.812996654015
121,30.25,3030.7238909049497
122,30.5,3051.508836595989
123,30.75,3050.7773721305734
124,31.0,2961.476943486851
125,31.25,2962.944950564888
126,31.5,2974.398254757262
127,31.75,2961.600598095761
128,32.0,2953.3645442467796
129,32.25,2910.7481228218458
130,32.5,3007.0080745204637
131,32.75,3037.1024159077892
132,33.0,2989.5126511073886
133,33.25,3044.373007312512
134,33.5,2965.513283242395
135,33.75,2947.7116521128974
136,34.0,2949.8903354216436
137,34.25,2974.503566288943
138,34.5,2985.338739171839
139,34.75,3005.156611021585
140,35.0,2932.9012136033393
141,35.25,2934.1198139716466
142,35.5,2984.397954154676
143,35.75,2973.494111449054
144,36.0,2987.0465637618495
145,36.25,3039.02137373195
146,36.5,2963.022139591034
147,36.75,2988.6976780203986
148,37.0,2941.5232006853753
149,37.25,3020.6558596851
150,37.5,2953.0584525642025
151,37.75,2901.5259530928947
152,38.0,2979.933218091462
153,38.25,2997.318399378233
154,38.5,2990.5579301003077
155,38.75,2994.29968633978
156,39.0,3088.9455113078957
157,39.25,2899.659804865777
158,39.5,3052.977113835633
159,39.75,2904.3842371755986
160,40.0,3025.2512247000477
161,40.25,3041.547967377832
162,40.5,3044.3376988572813
163,40.75,3085.73181790388
164,41.0,2985.463211800172
165,41.25,3014.163451905333
166,41.5,3010.541610968373
167,41.75,3024.337878324799
168,42.0,3037.759468448737
169,42.25,2970.2534210836243
170,42.5,3007.2034964781787
171,42.75,3096.8083436544907
172,43.0,2943.6502805835034
173,43.25,2994.7573967472913
174,43.5,3009.540288108457
175,43.75,3022.4635905785894
176,44.0,3020.273151213198
177,44.25,2966.663456522998
178,44.5,3022.3543009405043
179,44.75,3022.6277656988104
180,45.0,3011.8117143298273
181,45.25,2949.9166715716005
182,45.5,2920.9779585966044
183,45.75,2955.5810506144335
184,46.0,3048.9229737777846
185,46.25,2949.0057496252334
186,46.5,3005.041821323068
187,46.75,3003.1868734024683
188,47.0,3004.557288032493
189,47.25,2167.768933020359
190,47.5,1727.0416563967333
191,47.75,1192.8688646467458
192,48.0,981.5633395467024
193,48.25,974.8981509812006
194,48.5,1161.5597316842088
195,48.75,943.708775200412
196,49.0,976.1923565632948
197,49.25,1403.9634007032244
198,49.5,1845.6727518035216
199,49.75,2445.2166632755984
200,50.0,2241.0086635701855
201,50.25,2933.8436947821015
202,50.5,2981.48338146157
203,50.75,2977.11052218873
204,51.0,3022.2309703434435
205,51.25,3027.07123812935
206,51.5,3047.829752914876
207,51.75,2970.4200929604744
208,52.0,2841.9333223896588
209,52.25,2445.7503490928075
210,52.5,1477.220432496158
211,52.75,1170.001571975264
212,53.0,986.3137887527577
213,53.25,2227.912596009306
214,53.5,2334.6524324899056
215,53.75,2915.9571540830543
216,54.0,2618.645587581746
217,54.25,1474.522561447342
218,54.5,1639.1742202585187
219,54.75,1164.2885005376074
220,55.0,1258.052333294479
221,55.25,1266.7013079083042
222,55.5,2038.4419060067362
223,55.75,2219.027906190445
224,56.0,2963.484896472087
225,56.25,2976.0832515972934
226,56.5,2940.496628603104
227,56.75,3003.571928218877
228,57.0,2947.546465316169
229,57.25,2937.4468709183957
230,57.5,2960.9964617295395
231,57.75,2946.9724004767545
232,58.0,2918.882601235182
233,58.25,2952.831264645331
234,58.5,2998.7414835686996
235,58.75,2611.290705618407
236,59.0,1916.3340233857086
237,59.25,2466.3561673133054
238,59.5,1633.836262270514
239,59.75,1653.638203461395
240,60.0,1782.3067248688212
241,60.25,2459.3286813674786
242,60.5,2775.21107676061
243,60.75,2929.981694933239
244,61.0,2925.0391588377643
245,61.25,2951.8727814387676
246,61.5,2961.6859148706358
247,61.75,3027.2591565563016
248,62.0,2973.289485689727
249,62.25,2978.2922532229727
250,62.5,2892.6580435013584
251,62.75,2976.3645998699863
252,63.0,2993.6585360808335
253,63.25,3040.496772453239
254,63.5,2962.015802836132
255,63.75,2969.4564581530976
256,64.0,3004.6344412495573
257,64.25,2960.6489359463576
258,64.5,2975.8949241701375
259,64.75,3040.0889164961445
260,65.0,3009.186849565417
261,65.25,2887.9492455345417
