t_bin,time_s,power_w
0,0.0,955.1886211095069
1,0.25,943.9344262601564
2,0.5,1003.1328917374252
3,0.75,1890.4431594831703
4,1.0,1934.0614671449048
5,1.25,2772.3865107195747
6,1.5,2977.5429995596983
7,1.75,2968.4636686263398
8,2.0,2999.5835355001577
9,2.25,2986.8110858951627
10,2.5,2949.7829137569483
11,2.75,2996.367737046272
12,3.0,2984.484815027039
13,3.25,2943.1205817487325
14,3.5,3024.0579418560847
15,3.75,3113.5003814855304
16,4.0,2960.749559259478
17,4.25,3039.3564370859876
18,4.5,3025.9114278909346
19,4.75,2972.4624616309934
20,5.0,2709.065612165004
21,5.25,3025.57069872274
22,5.5,2945.4593465990642
23,5.75,2971.786709892689
24,6.0,2980.773779499309
25,6.25,2963.157346258851
26,6.5,2986.3361181310083
27,6.75,2969.3776862388313
28,7.0,2754.6347096009467
29,7.25,2968.3321715824504
30,7.5,2933.280231103328
31,7.75,2933.6382301062085
32,8.0,2702.942883991122
33,8.25,2735.669487605339
34,8.5,2123.936089674998
35,8.75,2234.9018402600304
36,9.0,2485.179033726006
37,9.25,2914.8659829173475
38,9.5,2934.7587922018793
39,9.75,2953.748932840088
40,10.0,3042.4575404466536
41,10.25,2939.1422513709613
42,10.5,2900.410266761931
43,10.75,3026.467484366202
44,11.0,2953.9373527415814
45,11.25,2993.914740412188
46,11.5,2994.744039555046
47,11.75,2937.0586111937623
48,12.0,3019.4897419747713
49,12.25,2971.4625223804064
50,12.5,2985.3232969737464
51,12.75,3012.6057353396554
52,13.0,2752.5509620189227
53,13.25,2303.593556180848
54,13.5,2085.2408538820655
55,13.75,1199.6257018982333
56,14.0,1548.7670542477588
57,14.25,973.0420407163791
58,14.5,957.0274402512549
59,14.75,956.7846313354477
60,15.0,955.608470441638
61,15.25,1128.8686403561876
62,15.5,1287.8654372516069
63,15.75,1081.1200110394439
64,16.0,2565.6931231514186
65,16.25,2341.780326595004
66,16.5,2735.510189682345
67,16.75,2978.6250487463767
68,17.0,2974.4119456755507
69,17.25,2930.9003709019535
70,17.5,2969.750207226978
71,17.75,3017.538717403142
72,18.0,2954.2757977489487
73,18.25,2964.6263169166778
74,18.5,2939.3580523175283
75,18.75,2950.2451497604497
76,19.0,2920.1087594126893
77,19.25,2907.087491355349
78,19.5,2986.5739630490416
79,19.75,2997.0451486136635
80,20.0,2936.413750318235
81,20.25,2989.889002981679
82,20.5,3040.2034411356167
83,20.75,3005.8308169425627
84,21.0,3005.7275588501125
85,21.25,3015.451797438943
86,21.5,2930.3292368733373
87,21.75,2968.3799438807864
88,22.0,3020.3559698858344
89,22.25,2957.7708998249673
90,22.5,2973.55889860468
91,22.75,2972.6778058540094
92,23.0,3042.9896534897393
93,23.25,2552.2639667075723
94,23.5,1771.2778478413115
95,23.75,1322.2285000597237
96,24.0,1006.1238600392928
97,24.25,945.370341913871
98,24.5,968.7586242182824
99,24.75,953.3050486238621
100,25.0,957.5283667921321
101,25.25,972.6811113043749
102,25.5,1077.4389976021014
103,25.75,1504.3974512585983
104,26.0,1232.653516816924
105,26.25,1781.551632445657
106,26.5,1264.3158993653112
107,26.75,1418.2605611386105
108,27.0,1910.3416415049671
109,27.25,2331.761579783752
110,27.5,3003.3322089924422
111,27.75,2977.0815295473158
112,28.0,2464.3216684476324
113,28.25,2153.9098838747664
114,28.5,2311.0315233689767
115,28.75,1684.2861667860175
116,29.0,1685.6790191889197
117,29.25,1028.2962262905307
118,29.5,960.799166195031
119,29.75,967.1505121039238
120,30.0,949.177628521919
121,30.25,969.8183761329783
122,30.5,969.2779000325788
123,30.75,1343.4807322560064
124,31.0,1894.088729117823
125,31.25,2009.9710883319985
126,31.5,2982.6061768389172
127,31.75,2974.5307548707233
128,32.0,2934.5060969649476
129,32.25,2960.1591145434786
130,32.5,2990.417019650166
131,32.75,2952.5225950378067
132,33.0,2964.093423732415
133,33.25,3019.4705193105924
134,33.5,2953.5038927166997
135,33.75,2951.6997435493586
136,34.0,2928.959899447193
137,34.25,2937.7329607539987
138,34.5,2992.001135098058
139,34.75,2950.8570802477434
140,35.0,2924.3268438183622
141,35.25,2930.7681545638757
142,35.5,2954.4829412227064
143,35.75,2973.689923652016
144,36.0,3000.920282008819
145,36.25,2972.3375194950568
146,36.5,2941.8908934005294
147,36.75,2963.2349362572418
148,37.0,2967.3439181893978
149,37.25,2969.5376779341473
150,37.5,2943.196705624599
151,37.75,3013.2032123717327
152,38.0,2966.8701700017887
153,38.25,2921.260555362781
154,38.5,2958.3310408592083
155,38.75,3027.857678702561
156,39.0,3110.718512580291
157,39.25,2952.901237279368
158,39.5,2949.1390163052984
159,39.75,2957.353887918035
160,40.0,2935.1835897279825
161,40.25,2948.413951241345
162,40.5,2964.0243722241144
163,40.75,2960.7689591768103
164,41.0,2927.183179270305
165,41.25,2945.325135528401
166,41.5,2900.033034296741
167,41.75,2973.7890451516205
168,42.0,2940.0147255354113
169,42.25,2959.501674674642
170,42.5,2925.5911866654883
171,42.75,2951.239040931055
172,43.0,2964.624660577323
173,43.25,2978.1466141949745
174,43.5,2918.817244128505
175,43.75,2974.571835651658
176,44.0,2949.043395987314
177,44.25,2999.293591102205
178,44.5,2965.221946527277
179,44.75,3009.6756654472365
180,45.0,2945.6201979914417
181,45.25,2935.293200091576
182,45.5,2958.732748713375
183,45.75,3016.785898247385
184,46.0,2948.6547482754986
185,46.25,2995.269065947533
186,46.5,1547.155008558945
187,46.75,2963.2030668839616
188,47.0,2985.372049890989
189,47.25,2952.3270645696643
190,47.5,2988.774665302218
191,47.75,2952.7240866990974
192,48.0,2992.3101590403603
193,48.25,2968.968065585623
194,48.5,2928.5547955286233
195,48.75,2963.165904578894
196,49.0,2980.073274947572
197,49.25,2945.197325534572
198,49.5,2950.758815578346
199,49.75,3015.420785548699
200,50.0,2959.0500671804543
201,50.25,2959.6856480750553
202,50.5,2972.761197178534
203,50.75,2950.5244109474343
204,51.0,3014.0330561839896
205,51.25,3024.19899697227
206,51.5,2892.5224829419863
207,51.75,2988.8224070047913
208,52.0,2926.0338559926786
209,52.25,2992.618854528558
210,52.5,2966.6623573407733
211,52.75,3016.5468837421545
212,53.0,2988.9112902666784
213,53.25,3080.482119381715
214,53.5,2924.2127655250974
215,53.75,2935.4340174518
216,54.0,2983.443499057457
217,54.25,2932.1387101073537
218,54.5,2963.088454782381
219,54.75,2956.1552933059434
220,55.0,3022.6634377089404
221,55.25,2976.3470115210816
222,55.5,3015.042563507314
223,55.75,3001.6891052580345
224,56.0,3009.915430608063
225,56.25,2994.691765707548
226,56.5,3016.6918180348366
227,56.75,3022.8747801835602
228,57.0,2950.6058325820027
229,57.25,2959.233110140153
230,57.5,2963.935830118635
231,57.75,3015.767028294901
232,58.0,2949.1192251526268
233,58.25,2933.28443524588
234,58.5,2931.65605549815
235,58.75,2963.31574730648
236,59.0,3032.1464569127893
237,59.25,2976.3543162229516
238,59.5,2954.393949625695
239,59.75,2932.1899377069367
240,60.0,3029.585968245928
241,60.25,2968.585313563118
242,60.5,2915.0680010990563
243,60.75,3033.319611827469
244,61.0,3028.5566920864003
245,61.25,2995.127409456333
246,61.5,2991.597702864857
247,61.75,2920.7087900428796
248,62.0,2972.909194728225
249,62.25,2907.700789032493
250,62.5,2934.607712820821
251,62.75,2925.496865525543
252,63.0,2927.500008745136
253,63.25,2904.9412944916303
254,63.5,2947.0887976671365
255,63.75,3037.095713730222
256,64.0,2964.2602087492664
257,64.25,2964.37037026325
258,64.5,2944.1099497263754
259,64.75,3047.312276769506
260,65.0,3091.636742385394
261,65.25,2979.7003054322445
262,65.5,2914.0638079257837
263,65.75,2961.9102621401325
264,66.0,2924.366901311772
265,66.25,2962.045856707875
266,66.5,3020.4383516605562
267,66.75,2924.8365721229475
268,67.0,3019.9985488289167
269,67.25,2982.6034621507292
270,67.5,3027.0514304144253
271,67.75,3029.009255481849
272,68.0,2997.6250962366685
273,68.25,3001.602644081361
274,68.5,2992.2653501871923
275,68.75,3019.1466100775842
276,69.0,3041.9837885471215
277,69.25,3025.713520174406
278,69.5,3016.281633323334
279,69.75,2992.1605693941246
280,70.0,2964.6762459624806
281,70.25,3011.204068546937
282,70.5,2975.2355555115705
283,70.75,2909.9052789999864
284,71.0,2944.942830762913
285,71.25,2997.0549896630628
286,71.5,3131.2164175791568
287,71.75,3017.134006767823
288,72.0,2927.3541998583387
289,72.25,2941.2289323313503
290,72.5,2993.6956178829246
291,72.75,2929.647654989316
292,73.0,2972.9752278055735
293,73.25,2964.6036235163283
294,73.5,2990.587489141423
295,73.75,2966.9584856732213
296,74.0,2943.437612916714
297,74.25,2966.8751102350093
298,74.5,2955.2735387373546
299,74.75,2978.1584235406985
300,75.0,2952.0553586952983
301,75.25,3003.4947622451805
302,75.5,2951.090949067042
303,75.75,3025.992063280523
304,76.0,2651.089770360129
305,76.25,3019.253898796377
306,76.5,3017.141276975131
307,76.75,2958.029481735411
308,77.0,2976.456331413248
309,77.25,2940.228390947996
310,77.5,2932.443034255719
311,77.75,2981.722748900793
312,78.0,2946.595369283645
313,78.25,3002.1962721443656
314,78.5,2931.408959231049
315,78.75,2873.405576655184
316,79.0,1646.863685352403
317,79.25,2695.161151286921
318,79.5,2451.962552684671
319,79.75,2974.9087327740835
320,80.0,2674.5852931591385
321,80.25,2993.310582047646
322,80.5,2933.970126799072
323,80.75,2948.126098551865
324,81.0,2957.1959946794527
325,81.25,2953.8514117584036
326,81.5,2974.312894990124
327,81.75,2979.7266464523086
328,82.0,2952.908453215169
329,82.25,3046.9730132809536
330,82.5,2936.802498454703
331,82.75,2948.6976032350817
332,83.0,2997.4144739221692
333,83.25,3018.984169041929
334,83.5,2981.012978634091
335,83.75,2943.294598344743
336,84.0,2947.484566797454
337,84.25,2951.514071086565
338,84.5,3020.6570065598085
339,84.75,3009.6805022295234
340,85.0,3017.3484834214223
341,85.25,3031.4362574944125
342,85.5,2984.6214631083344
343,85.75,2957.0174343163253
344,86.0,2970.6264316153965
345,86.25,2977.26643289065
346,86.5,2993.8428710364637
347,86.75,2983.1474900484377
348,87.0,2995.0306928116593
349,87.25,2987.5565081477057
350,87.5,3018.3135016633278
351,87.75,3024.649309885106
352,88.0,2930.6144960816464
353,88.25,2919.502030303646
354,88.5,3023.887823527238
355,88.75,2985.0361829878643
356,89.0,3036.761900278271
357,89.25,3002.404825990548
358,89.5,3023.327057584254
359,89.75,3003.0427577203814
360,90.0,3057.750093452769
361,90.25,3011.1842437745963
362,90.5,3040.057394658725
363,90.75,2994.806501535436
364,91.0,2939.5263903802456
365,91.25,3025.0080889187634
366,91.5,2989.2056347038156
367,91.75,3004.625848645583
368,92.0,3028.6828029914495
369,92.25,2956.8000608311513
370,92.5,2989.7380382664737
371,92.75,2950.839080599871
372,93.0,3049.316516492409
373,93.25,2951.8785019246784
374,93.5,2833.1260302981764
375,93.75,2459.439360424935
376,94.0,1898.0825537483115
377,94.25,1371.8595771829584
378,94.5,1414.3298499483633
379,94.75,2560.473982313
380,95.0,2523.0532410774053
381,95.25,2683.5205785809017
382,95.5,3004.266296833461
383,95.75,2934.3237320418966
384,96.0,2931.240245447226
385,96.25,2934.0478937078014
386,96.5,3038.292097248122
387,96.75,2990.985190550216
388,97.0,2937.914786194119
389,97.25,2974.522253605902
390,97.5,2922.124109532808
391,97.75,3009.774463704744
392,98.0,2928.886645245353
393,98.25,2912.9047490873336
394,98.5,2955.345011615927
395,98.75,3018.4478628961747
396,99.0,3007.938184188553
397,99.25,3005.4197315271304
398,99.5,2995.4063824702303
399,99.75,2950.541222422916
400,100.0,3003.6987748244655
401,100.25,2959.9315710709175
402,100.5,2990.5856664127627
403,100.75,3021.5492453636275
404,101.0,3091.97434199809
405,101.25,3043.4941326861717
406,101.5,3039.3316722936456
407,101.75,3020.720976525022
408,102.0,3001.8177168845054
409,102.25,2976.9862897888506
410,102.5,3073.8099755982503
411,102.75,3047.142482990752
412,103.0,3052.4363159653894
413,103.25,2961.547813316803
414,103.5,3000.16292064284
415,103.75,3008.944154269351
416,104.0,2993.9952917863507
417,104.25,3020.555149081786
418,104.5,3017.352546054718
419,104.75,3005.32132948207
420,105.0,3015.7338330776893
421,105.25,2982.0408099221067
422,105.5,2929.0953187739224
423,105.75,2931.005750637136
424,106.0,2976.350363926391
425,106.25,2912.5032846646827
426,106.5,3011.882182689484
427,106.75,2973.331891786652
428,107.0,2952.2799580819606
429,107.25,2974.1719517914794
430,107.5,2937.135787454848
431,107.75,2964.6635767791145
432,108.0,2976.5226035322744
433,108.25,3064.8431281498974
434,108.5,2972.070674599764
435,108.75,3047.435486590724
436,109.0,2953.9863758577862
437,109.25,3018.6766436622033
438,109.5,3050.5367503785983
439,109.75,3029.204112999541
440,110.0,3047.312467764846
441,110.25,3031.9740511935474
442,110.5,3062.5719197682442
443,110.75,3068.2492086866564
444,111.0,2998.5460994109553
445,111.25,3056.9465559416135
446,111.5,3089.438884836688
447,111.75,3027.053423708007
448,112.0,3014.2418347637868
449,112.25,3032.33174437568
450,112.5,2992.6998186249216
451,112.75,3001.0518201620357
452,113.0,3000.2573905834715
453,113.25,3023.1136444878393
454,113.5,3036.821852191024
455,113.75,3032.845977414116
456,114.0,3024.8857720670944
457,114.25,3004.0773539329084
458,114.5,2978.7970820417645
459,114.75,2964.4028107801823
460,115.0,2957.8888106574864
461,115.25,3024.710607965951
462,115.5,2990.3533874148825
463,115.75,2949.6135284642605
464,116.0,2949.1176432959196
465,116.25,2895.603620091366
466,116.5,2968.3938273360372
467,116.75,2953.0040253364787
468,117.0,2935.5319602927725
469,117.25,3025.3553358325007
470,117.5,2927.8075793007583
471,117.75,2940.522582993733
472,118.0,3003.921085760257
473,118.25,2973.267314520667
474,118.5,3037.046362026694
475,118.75,2973.1800801377817
476,119.0,3030.894432058368
477,119.25,3021.1580107739383
478,119.5,3066.475980753685
479,119.75,2952.311687424893
480,120.0,3032.8671270176105
481,120.25,2948.6168444301697
482,120.5,3009.2945784563453
483,120.75,2892.4027783132174
484,121.0,2975.197035504179
485,121.25,3050.4154197678713
486,121.5,3049.1184508350107
487,121.75,3007.374249916822
488,122.0,3016.124496878384
489,122.25,3095.856528660347
490,122.5,2995.248490527382
491,122.75,3055.1264694222996
492,123.0,2994.2310231988886
493,123.25,3001.1454136560133
494,123.5,2956.8611948043235
495,123.75,3049.5543852822875
496,124.0,3017.977408358611
497,124.25,3051.8802535797686
498,124.5,2994.9886467888987
499,124.75,3024.022915762232
500,125.0,3076.8619226525943
501,125.25,3020.9968736797127
502,125.5,3061.6398041706307
503,125.75,3065.7784694597894
504,126.0,3046.550364792638
505,126.25,3007.965573063608
506,126.5,3036.008938197422
507,126.75,3045.7991105124506
508,127.0,2967.9568625819707
509,127.25,3028.9744269734083
510,127.5,3027.073443661878
511,127.75,2997.0922772883855
512,128.0,3082.7033965748933
513,128.25,2994.390665669393
514,128.5,2995.0283267334466
515,128.75,3018.3725167604407
516,129.0,2974.91237784437
517,129.25,2919.2181719102555
518,129.5,3013.5972988654526
519,129.75,2979.8002088593516
520,130.0,2938.3912145429936
521,130.25,2918.101041072402
522,130.5,2931.0204580673817
523,130.75,2941.285742012766
524,131.0,3010.5082019121915
525,131.25,2948.470142653981
526,131.5,2964.324790443145
527,131.75,2993.8229294011367
528,132.0,2946.621798246829
529,132.25,2992.6637778657805
530,132.5,2937.627537930321
531,132.75,2961.3791184654665
532,133.0,3093.577674745986
533,133.25,2943.024452537981
534,133.5,2941.59887702397
535,133.75,3028.0515553480263
536,134.0,2934.5424185851975
537,134.25,3026.1825755681516
538,134.5,2392.888211008849
539,134.75,1971.328482726582
540,135.0,2943.7500947626872
541,135.25,1993.5141779692262
542,135.5,1462.4298414489904
543,135.75,2029.9546293310939
544,136.0,2007.012854733295
545,136.25,1169.0551185822724
546,136.5,1646.8926197007063
547,136.75,1543.714130278382
548,137.0,963.114985496648
549,137.25,965.567026231885
550,137.5,957.8673585547313
551,137.75,974.8885421734467
552,138.0,959.9435009718629
553,138.25,951.7923139479498
554,138.5,947.1945456940322
555,138.75,966.3246623052237
556,139.0,968.6987306651494
557,139.25,926.3869519592057
558,139.5,1521.8145845480935
559,139.75,1700.409678594179
560,140.0,1750.8743306936965
561,140.25,968.292249544559
562,140.5,956.0933775597003
563,140.75,969.6557421808234
564,141.0,954.7138059812298
565,141.25,955.622994782253
566,141.5,954.6383322833894
567,141.75,970.3316512957251
568,142.0,1996.7946178828356
569,142.25,2798.2567777421636
570,142.5,2917.960770255205
571,142.75,2955.9866641211074
572,143.0,2981.493996369463
573,143.25,2958.7001429015063
574,143.5,2977.426430550555
575,143.75,2939.53655872805
576,144.0,2988.105122679676
577,144.25,2933.5412696994463
578,144.5,3001.172471946367
579,144.75,3006.580804768127
580,145.0,2935.2464793361487
581,145.25,2996.962360770484
582,145.5,3007.3621723858428
583,145.75,3005.6171050325484
584,146.0,3001.365717974603
585,146.25,2945.094094141177
586,146.5,3030.7016751032934
587,146.75,2975.7641716409094
588,147.0,3008.9877014650483
589,147.25,3043.05542289689
590,147.5,2994.672084160822
591,147.75,2994.0088908740718
592,148.0,2924.79044408055
593,148.25,2968.6480812181853
594,148.5,2982.68541719495
595,148.75,3024.815701225521
596,149.0,3043.9860476095837
597,149.25,3053.385991920801
598,149.5,3045.3732902483725
