t_bin,time_s,power_w
0,0.0,2249.4616065809823
1,0.25,2940.8530214558978
2,0.5,954.2720904546886
3,0.75,2958.2606668352532
4,1.0,1595.8070959057063
5,1.25,2433.414877935571
6,1.5,2992.4861172957035
7,1.75,2971.25012685563
8,2.0,2922.456402580338
9,2.25,2912.3857504535886
10,2.5,2934.3695201477567
11,2.75,2980.1562463713876
12,3.0,2945.011485583986
13,3.25,2936.5934147261987
14,3.5,2956.9941499779316
15,3.75,2917.658511226059
16,4.0,2924.6506429242245
17,4.25,2966.4126489517284
18,4.5,2945.8189189631207
19,4.75,2942.019479858098
20,5.0,2961.5345703950343
21,5.25,2938.6870581009034
22,5.5,2936.119551035169
23,5.75,3006.3921475804696
24,6.0,3029.414125944909
25,6.25,3017.652093568488
26,6.5,2923.2514516115507
27,6.75,2945.821363905474
28,7.0,2969.9036361637623
29,7.25,3056.893462881351
30,7.5,2991.601998431239
31,7.75,2962.0636738313624
32,8.0,3010.748989074141
33,8.25,3034.244155988068
34,8.5,3026.0973232284596
35,8.75,3048.2566780106717
36,9.0,2966.6436661379284
37,9.25,3004.543700268811
38,9.5,3004.6849860747716
39,9.75,2963.760196000995
40,10.0,3024.9139318428715
41,10.25,3068.31712424869
42,10.5,3052.680562275908
43,10.75,2990.925392878287
44,11.0,3023.944921966668
45,11.25,2987.5144399039186
46,11.5,2980.478724032141
47,11.75,3032.4678607776614
48,12.0,2967.461275640544
49,12.25,2927.2014438004835
50,12.5,2995.1044027726853
51,12.75,2928.7456430788566
52,13.0,2923.9316623830587
53,13.25,2970.0148805021963
54,13.5,2959.086638251496
55,13.75,2949.430079227592
56,14.0,2951.795626429716
57,14.25,2959.1590977960036
58,14.5,2949.9598850836987
59,14.75,2949.1263709929544
60,15.0,2905.4961051717855
61,15.25,2919.520844886177
62,15.5,2968.96001241579
63,15.75,3001.0942397030826
64,16.0,3028.169724136379
65,16.25,2984.769985086765
66,16.5,2944.507636915978
67,16.75,3022.4875625249156
68,17.0,3061.351339372672
69,17.25,3097.992036460529
70,17.5,3000.121633560624
71,17.75,3049.583483638492
72,18.0,3032.6805294233804
73,18.25,3013.9312025697786
74,18.5,2998.1105562598855
75,18.75,2925.3501069555828
76,19.0,3026.8941838704595
77,19.25,3026.500984931904
78,19.5,3012.57193003514
79,19.75,3034.741396917697
80,20.0,2938.189203202101
81,20.25,2981.599333484852
82,20.5,2954.506244117471
83,20.75,2952.5738100397502
84,21.0,3016.3499238967784
85,21.25,2950.997540007745
86,21.5,3070.2744346089717
87,21.75,2912.6968030058397
88,22.0,2957.9799401921437
89,22.25,2984.988770091149
90,22.5,3031.9037487310893
91,22.75,2945.8460451956485
92,23.0,2997.5456973234523
93,23.25,2926.4438720153807
94,23.5,2920.4237327543287
95,23.75,2967.8745033992573
96,24.0,2916.672623150091
97,24.25,2964.8276803598656
98,24.5,3035.4872548500557
99,24.75,3032.853665185236
100,25.0,3032.223884742018
101,25.25,3005.7927574257506
102,25.5,3020.3201343073283
103,25.75,2995.4380331901493
104,26.0,3053.937773956918
105,26.25,3033.496674414701
106,26.5,3032.43990910255
107,26.75,2974.101321237753
108,27.0,3101.91731716404
109,27.25,3048.728959754888
110,27.5,3042.7112196471494
111,27.75,3033.455634858584
112,28.0,3016.3351049662087
113,28.25,3008.948616503864
114,28.5,3029.392913931801
115,28.75,3024.6501351352326
116,29.0,3021.4778827337745
117,29.25,3009.655206540223
118,29.5,3052.7872570482996
119,29.75,2991.0496667955813
120,30.0,3015.8654197819505
121,30.25,3003.783815806445
122,30.5,3038.7193484683676
123,30.75,2989.7069783802976
124,31.0,2984.988330902241
125,31.25,2972.6170476240172
126,31.5,2917.9856897265818
127,31.75,3006.181153935778
128,32.0,2966.5739263233513
129,32.25,2950.7476249290726
130,32.5,2954.0377412339008
131,32.75,2944.8982999161453
132,33.0,3025.540980534004
133,33.25,3023.07692082693
134,33.5,2944.3772811957847
135,33.75,2888.435023534155
136,34.0,2952.604321466249
137,34.25,3026.688479033733
138,34.5,3027.7574594557354
139,34.75,3013.0303888730164
140,35.0,2964.9693883769805
141,35.25,3038.638650196314
142,35.5,2941.588758732178
143,35.75,2990.613215552486
144,36.0,2973.9892145359736
145,36.25,2989.0299878184114
146,36.5,2996.742118310564
147,36.75,2963.386314010816
148,37.0,2994.6918331852567
149,37.25,3043.4070138826482
150,37.5,3117.0861124807684
151,37.75,3018.465521789766
152,38.0,3053.6485071872007
153,38.25,3021.5453970988638
154,38.5,3005.5686807523266
155,38.75,3021.591780999877
156,39.0,3013.3839946307758
157,39.25,3032.3029034356323
158,39.5,2983.7860062783034
159,39.75,3038.012324955837
160,40.0,3006.3982892986814
161,40.25,3103.5948274694874
162,40.5,2982.9628045070585
163,40.75,3007.270864538942
164,41.0,3018.047410160534
165,41.25,2976.3142798922
166,41.5,2989.9729745737645
167,41.75,3052.4879567625735
168,42.0,2965.7123692999608
169,42.25,3004.9627361189896
170,42.5,2984.310206060222
171,42.75,2956.09363422234
172,43.0,2982.8164560536734
173,43.25,3012.3053867380445
174,43.5,2972.9492189433663
175,43.75,2940.1602185558595
176,44.0,2685.260002536651
177,44.25,2968.2411694785596
178,44.5,3022.594513589059
179,44.75,2932.404763143294
180,45.0,2936.5798279157993
181,45.25,2970.3481305701425
182,45.5,3012.901584016751
183,45.75,2886.90403699625
184,46.0,2863.544330018989
185,46.25,2948.150648075953
186,46.5,3033.24402206467
187,46.75,2975.4603520798737
188,47.0,2954.831069457958
189,47.25,2927.7734313691026
190,47.5,2918.1261935647235
191,47.75,2906.0474289285694
192,48.0,2984.43788710399
193,48.25,2948.184692970069
194,48.5,2667.4927995460066
195,48.75,2946.462798733371
196,49.0,2919.583973142469
197,49.25,2961.2049496278937
198,49.5,2986.8771971548144
199,49.75,2982.314286390107
200,50.0,2913.854252722736
201,50.25,2988.0116002791824
202,50.5,2934.1463029090473
203,50.75,2905.065851471022
204,51.0,2922.368577913568
205,51.25,2929.025528065278
206,51.5,2953.31755118853
207,51.75,2927.368332557982
208,52.0,2983.630100574565
209,52.25,2946.7976074296957
210,52.5,3002.1982773933146
211,52.75,3001.136494733121
212,53.0,3026.4158281534897
213,53.25,3018.088226419704
214,53.5,3073.953931640131
215,53.75,2975.2221926286593
216,54.0,3040.0918424934243
217,54.25,2988.589313836306
218,54.5,3003.5187070833003
219,54.75,3014.260836121339
220,55.0,3085.3956469508053
221,55.25,2999.822164434852
222,55.5,2975.425320308586
223,55.75,3044.468621071867
224,56.0,2998.170307332053
225,56.25,3011.0913167447356
226,56.5,3015.8348799848163
227,56.75,2955.9487721857445
228,57.0,2949.1862738435393
229,57.25,3022.1579021612692
230,57.5,3024.7496019042696
231,57.75,3034.8596333085297
232,58.0,3007.098064273096
233,58.25,3000.131495262923
234,58.5,2993.309608441008
235,58.75,3029.199348004762
236,59.0,3015.3526042519643
237,59.25,3028.3433225177578
238,59.5,3028.018104672663
239,59.75,3012.7257990596136
240,60.0,2958.7465620196326
241,60.25,2972.5401927921234
242,60.5,2923.049122992788
243,60.75,2926.1449243565075
244,61.0,2945.601603206855
245,61.25,2922.6914676044958
246,61.5,2970.950925769797
247,61.75,2919.7463711295477
248,62.0,2955.2245992226767
249,62.25,2963.0909869814896
250,62.5,2992.416201145264
251,62.75,2944.9105475508977
252,63.0,3010.742674464127
253,63.25,2977.53239377587
254,63.5,3018.7106133073726
255,63.75,3037.480327341389
256,64.0,2969.9040533345924
257,64.25,2936.820996013887
258,64.5,2938.625651626961
259,64.75,2923.4615030502955
260,65.0,2969.43691896442
261,65.25,3047.5953771720806
262,65.5,2940.1785467687814
263,65.75,2910.512108887568
264,66.0,2958.556673213486
265,66.25,2971.411067854293
266,66.5,2884.5811643400493
267,66.75,2956.996010216539
268,67.0,3008.286256587608
269,67.25,2974.2686500464997
270,67.5,2967.42865057704
271,67.75,2963.67339295437
272,68.0,2980.376076073062
273,68.25,2929.667199688862
274,68.5,2932.0931824679064
275,68.75,2963.811313296992
276,69.0,3001.505337103897
277,69.25,2960.0426544646275
278,69.5,2905.0757190374716
279,69.75,2972.6815387305314
280,70.0,2974.9350536550605
281,70.25,2954.5991736706947
282,70.5,2957.6559102084166
283,70.75,2994.5212407570825
284,71.0,2926.0742190293795
285,71.25,2996.5685114003422
286,71.5,2992.6539861076335
287,71.75,3007.1523014060053
288,72.0,2994.445079998509
289,72.25,3017.1586552668905
290,72.5,2937.0196289767227
291,72.75,2916.807319547656
292,73.0,2914.249716635786
293,73.25,3042.6114336409987
294,73.5,3014.8633001172043
295,73.75,3011.4296270887226
296,74.0,2954.1660658830015
297,74.25,3014.571128423343
298,74.5,2972.634914225552
299,74.75,2967.727380745515
300,75.0,2938.564617971275
301,75.25,2998.5107092211906
302,75.5,2992.8075230329496
303,75.75,2989.2448859912843
304,76.0,3046.739159502621
305,76.25,2996.495213779635
306,76.5,3003.184880576553
307,76.75,2998.0782490940537
308,77.0,2999.2727129778063
309,77.25,2961.843841018301
310,77.5,2997.1573505902397
311,77.75,3027.9434939790726
312,78.0,3024.7748978789086
313,78.25,3043.806973259862
314,78.5,3063.312758455362
315,78.75,3173.236333647584
316,79.0,2987.6906679589715
317,79.25,2924.1348977633666
318,79.5,2943.260878506716
319,79.75,2959.7627578596425
320,80.0,3005.84938747282
321,80.25,2970.6225090291687
322,80.5,3042.4319111297013
323,80.75,2724.3024079302854
324,81.0,2968.4368630815893
325,81.25,2971.674928392454
326,81.5,2941.9417038334186
327,81.75,2973.171985992361
328,82.0,2980.601683192176
329,82.25,2949.4843120429387
330,82.5,2979.268459430005
331,82.75,2995.2124491713967
332,83.0,2955.17186473695
333,83.25,2953.501596265513
334,83.5,2945.6552837507534
335,83.75,2937.815232064394
336,84.0,2957.446504532731
337,84.25,2943.0677845935784
338,84.5,2945.595453721846
339,84.75,2933.9120224783796
340,85.0,2914.6074172554477
341,85.25,2929.766517002183
342,85.5,2961.8222168084544
343,85.75,2923.541548732449
344,86.0,2937.0895738410168
345,86.25,2995.0657556521655
346,86.5,2982.011894593927
347,86.75,2935.939177036059
348,87.0,2968.7683694749358
349,87.25,2937.031042818705
350,87.5,2994.696882634694
351,87.75,3003.664357591181
352,88.0,2955.562149751679
353,88.25,2988.5507404434293
354,88.5,2932.535219742429
355,88.75,3044.624002084517
356,89.0,2998.642364898403
357,89.25,3021.5173469156935
358,89.5,3009.9501249308464
359,89.75,2951.25287951595
360,90.0,3019.824867797877
361,90.25,2951.611365130919
362,90.5,2994.3110890260286
363,90.75,3035.133899936454
364,91.0,3031.9693255878874
365,91.25,3044.3055156807254
366,91.5,3046.366504544653
367,91.75,2987.23319668048
368,92.0,3044.2117914278824
369,92.25,3044.4766619203433
370,92.5,3004.8225848861284
371,92.75,3038.8355289036567
372,93.0,3048.1711772361223
373,93.25,3004.6797350893253
374,93.5,2986.479293720367
375,93.75,3008.564992711686
376,94.0,3024.1925743583506
377,94.25,3081.9691965037805
378,94.5,2990.044951222059
379,94.75,3010.8746919472687
380,95.0,2928.3283836744517
381,95.25,3007.703772242321
382,95.5,3018.41753881913
383,95.75,2960.8481992924026
384,96.0,2962.617212385579
385,96.25,2989.3066909486806
386,96.5,2948.4969248020625
387,96.75,2943.8052776802574
388,97.0,2981.178369464805
389,97.25,2921.427687379558
390,97.5,2921.9529473014636
391,97.75,2986.224102271549
392,98.0,2949.509318260931
393,98.25,3087.480433726697
394,98.5,2951.200529139255
395,98.75,2967.4113706955595
396,99.0,3034.3574372065873
397,99.25,2966.0648082194452
398,99.5,2933.0218608756127
399,99.75,2946.706631820367
400,100.0,3043.404309996054
401,100.25,2993.675030282217
402,100.5,2947.0778598063926
403,100.75,2942.9298913318785
404,101.0,2948.934382566365
405,101.25,2926.2622163324777
406,101.5,2919.3342146161876
407,101.75,3018.199274404741
408,102.0,2977.4395204899574
409,102.25,2935.4530870325175
410,102.5,3071.656125485216
411,102.75,2970.6247414295335
412,103.0,3008.909002433308
413,103.25,2969.10112161778
414,103.5,2937.917121486954
415,103.75,3008.586821708471
416,104.0,3152.1688569142116
417,104.25,3006.442304132357
418,104.5,2963.205251280352
419,104.75,2954.0289184314724
420,105.0,3022.0249744481384
