t_bin,time_s,power_w
0,0.0,1146.549318646175
1,0.25,1768.8705710305192
2,0.5,2917.1282244950244
3,0.75,1934.3773466982059
4,1.0,2631.241825221311
5,1.25,2946.2020630732745
6,1.5,2910.80684608305
7,1.75,2543.1313891148993
8,2.0,2971.603000003588
9,2.25,2935.144809379313
10,2.5,2941.88617637622
11,2.75,2975.392902430737
12,3.0,2942.943927592258
13,3.25,2967.0304446661344
14,3.5,2953.0341677109454
15,3.75,2945.7742428552315
16,4.0,3005.6981201852636
17,4.25,2906.337572538606
18,4.5,2931.2929342663533
19,4.75,2757.0867269327177
20,5.0,2955.3631705385824
21,5.25,2912.4944396093297
22,5.5,3035.3415148357803
23,5.75,2964.8276478754146
24,6.0,2917.357660060619
25,6.25,2991.051314858941
26,6.5,2963.2155730830063
27,6.75,2905.822650542556
28,7.0,2931.5940207701174
29,7.25,2724.212262138549
30,7.5,2712.9668444481777
31,7.75,3012.5401483337914
32,8.0,2960.407696380676
33,8.25,2930.3093191275107
34,8.5,2938.216979684586
35,8.75,3002.5859844883676
36,9.0,2915.074515352553
37,9.25,2939.2355280911415
38,9.5,3016.3190637816583
39,9.75,2934.2790782296584
40,10.0,2981.6369275368693
41,10.25,2952.551251766888
42,10.5,3030.4260199999862
43,10.75,2884.5018464464956
44,11.0,2980.8642387726454
45,11.25,2979.894296628173
46,11.5,2931.652972578798
47,11.75,2983.92719883732
48,12.0,2776.356258477337
49,12.25,2879.3154638788155
50,12.5,2996.8340061550516
51,12.75,2953.4997580309982
52,13.0,2925.3147976498085
53,13.25,2950.7225741279253
54,13.5,2918.7049110091407
55,13.75,2996.877122788099
56,14.0,2931.725295182583
57,14.25,2933.087218636316
58,14.5,2980.682651380557
59,14.75,2972.3538645366516
60,15.0,2928.4759561686665
61,15.25,2979.8963348434722
62,15.5,2908.7130378781194
63,15.75,2934.6621808684285
64,16.0,2716.459608348233
65,16.25,3040.324183466533
66,16.5,2969.844505961419
67,16.75,2962.984967437973
68,17.0,2984.5138691743205
69,17.25,2969.696908245759
70,17.5,2986.196860868657
71,17.75,2997.692339559923
72,18.0,2908.824285511256
73,18.25,2941.098168310011
74,18.5,2972.744334026567
75,18.75,2958.3188398493535
76,19.0,2974.2822030880916
77,19.25,2969.7710479811794
78,19.5,3026.0797731322373
79,19.75,2972.5370189814575
80,20.0,2629.870825976773
81,20.25,2979.517754671548
82,20.5,2993.1141989198786
83,20.75,2948.939853662599
84,21.0,2915.986418512127
85,21.25,2964.658690716893
86,21.5,2500.30150681266
87,21.75,3045.4414754108216
88,22.0,2917.7866495080816
89,22.25,2958.429216052137
90,22.5,3066.5744563563658
91,22.75,2929.641034061096
92,23.0,2983.5288595928278
93,23.25,2674.8110006375223
94,23.5,2989.031057081096
95,23.75,2925.8756013722723
96,24.0,2931.5463405755877
97,24.25,2430.938406802163
98,24.5,2827.2760702586647
99,24.75,2975.125502725903
100,25.0,2957.5891593849838
101,25.25,2947.8004266978137
102,25.5,2928.561710768447
103,25.75,3011.477897395224
104,26.0,3031.122814264068
105,26.25,3007.0480985748522
106,26.5,2944.064554083171
107,26.75,2885.802074726177
108,27.0,2991.962990413902
109,27.25,3002.071923470279
110,27.5,2968.926154396251
111,27.75,2950.6056135598806
112,28.0,2936.9621642260017
113,28.25,2916.396675011059
114,28.5,3026.6206502484247
