t_bin,time_s,power_w
0,0.0,2955.007819395267
1,0.25,1833.8890196742896
2,0.5,1127.8978176022865
3,0.75,2969.9036361637623
4,1.0,3041.3963287519937
5,1.25,2924.574030986058
6,1.5,3023.691620322878
7,1.75,2946.943064912002
8,2.0,3034.244155988068
9,2.25,2820.9962332959385
10,2.5,2990.7625236432896
11,2.75,2966.6436661379284
12,3.0,2666.7424660616934
13,3.25,3123.152693272805
14,3.5,2963.760196000995
15,3.75,3024.9139318428715
16,4.0,3014.1987288849814
17,4.25,3011.245676558179
18,4.5,2990.925392878287
19,4.75,3023.944921966668
20,5.0,2987.5144399039186
21,5.25,2980.478724032141
22,5.5,3032.4678607776614
23,5.75,3192.8657870256593
24,6.0,3091.1858255483958
25,6.25,3051.973151388037
26,6.5,2995.1727300940843
27,6.75,2923.9316623830587
28,7.0,2970.0148805021963
29,7.25,3171.7148589619924
30,7.5,3012.877772998696
31,7.75,2951.795626429716
32,8.0,3021.2054204112173
33,8.25,3013.3312654384235
34,8.5,3012.617811001855
35,8.75,3007.484736058005
36,9.0,2919.520844886177
37,9.25,3029.59460794333
38,9.5,3001.0942397030826
39,9.75,2835.827876582301
40,10.0,3043.1273067535635
41,10.25,3008.6643609580715
42,10.5,3022.4875625249156
43,10.75,3006.060746205691
44,11.0,3097.992036460529
45,11.25,3056.267698540497
46,11.5,3049.583483638492
47,11.75,3032.6805294233804
48,12.0,2950.660779250046
49,12.25,3044.302692088503
50,12.5,2992.266288153176
51,12.75,3026.8941838704595
52,13.0,2965.345796511719
53,13.25,3067.615886653913
54,13.5,2882.8596579884606
55,13.75,2938.189203202101
56,14.0,3112.499077653028
57,14.25,3017.2227653649334
58,14.5,3155.2661036788318
59,14.75,3016.3499238967784
60,15.0,2950.997540007745
61,15.25,3137.1605212547884
62,15.5,2981.4355704239433
63,15.75,3020.1961090711584
64,16.0,3043.314577891227
65,16.25,2971.6577339316414
66,16.5,2945.8460451956485
67,16.75,3054.0628010383016
68,17.0,2993.202506920371
69,17.25,3074.0680839538745
70,17.5,2967.8745033992573
71,17.75,2984.83871207735
72,18.0,3005.549786197017
73,18.25,3035.4872548500557
74,18.5,3032.853665185236
75,18.75,2864.8424671948965
76,19.0,3056.687175973215
77,19.25,3169.2857384380195
78,19.5,3039.9943150785734
79,19.75,3134.301803406921
80,20.0,3033.496674414701
81,20.25,2972.2841190259173
82,20.5,2974.101321237753
83,20.75,2973.9307986712624
84,21.0,3048.728959754888
85,21.25,2984.2838791094277
86,21.5,3033.455634858584
87,21.75,2751.1305338571783
88,22.0,3008.948616503864
89,22.25,3029.392913931801
90,22.5,3024.6501351352326
91,22.75,2787.936079086429
92,23.0,3009.655206540223
93,23.25,3012.009263757251
94,23.5,2991.0496667955813
95,23.75,3015.8654197819505
96,24.0,2661.3041673031903
97,24.25,3038.7193484683676
98,24.5,2989.7069783802976
99,24.75,3043.3142019632396
100,25.0,3032.724882551724
101,25.25,2985.9626440959078
102,25.5,3146.4193691713026
103,25.75,3027.552214506209
104,26.0,3069.9270089920396
105,26.25,3016.8217457966507
106,26.5,3008.99875272633
107,26.75,2964.224243190564
108,27.0,3177.419908650414
109,27.25,3008.5527817203156
110,27.5,2888.435023534155
111,27.75,2952.604321466249
112,28.0,2965.564842000535
113,28.25,3027.7574594557354
114,28.5,3013.0303888730164
115,28.75,2964.9693883769805
116,29.0,3038.638650196314
117,29.25,3006.165918984314
118,29.5,3048.1288763082384
119,29.75,2973.9892145359736
120,30.0,2989.0299878184114
121,30.25,3099.7164794386113
122,30.5,2963.386314010816
123,30.75,2928.1838211471977
124,31.0,3043.4070138826482
125,31.25,3043.2587337857462
126,31.5,2955.958130794977
127,31.75,3053.6485071872007
128,32.0,3021.5453970988638
129,32.25,2940.89101763425
130,32.5,3021.591780999877
131,32.75,3013.3839946307758
132,33.0,3204.642079240041
133,33.25,2983.7860062783034
134,33.5,3108.6283717624806
135,33.75,3057.663354487689
136,34.0,3034.8899744246373
137,34.25,3019.8829869256056
138,34.5,3007.270864538942
139,34.75,3018.047410160534
140,35.0,2891.076797743118
141,35.25,2989.9729745737645
142,35.5,3052.4879567625735
143,35.75,2965.7123692999608
144,36.0,2940.183105027347
145,36.25,3042.7337544549637
146,36.5,2956.09363422234
147,36.75,3041.455164709295
148,37.0,3066.6964997509476
149,37.25,2972.9492189433663
150,37.5,3123.9144202219595
151,37.75,2942.716388898331
152,38.0,3028.9793073881774
153,38.25,3083.773303236312
154,38.5,2932.404763143294
155,38.75,3001.8784762726773
156,39.0,2970.3481305701425
157,39.25,3067.206820570099
158,39.5,2886.90403699625
159,39.75,3099.0044082914615
160,40.0,3011.7826315469115
161,40.25,3207.418942469826
162,40.5,3035.1586364631107
163,40.75,3075.5617270998796
164,41.0,2994.3405560908973
165,41.25,2986.082909713238
166,41.5,2975.743974458729
167,41.75,3235.741803161921
168,42.0,2948.184692970069
169,42.25,3123.0451647493633
170,42.5,3010.3379005998336
171,42.75,2987.330710222948
172,43.0,3084.3570022056592
173,43.25,2955.7840074730093
174,43.5,3041.0253277354996
175,43.75,2982.4263006884876
176,44.0,2988.0116002791824
177,44.25,2934.1463029090473
178,44.5,3035.2803219119783
179,44.75,2922.368577913568
180,45.0,2995.412300351514
181,45.25,3016.205292171274
182,45.5,2927.368332557982
183,45.75,3020.958735557532
184,46.0,2946.7976074296957
185,46.25,3058.045221886601
186,46.5,3112.6825199877267
187,46.75,3026.4158281534897
188,47.0,3076.5087133585134
189,47.25,3073.953931640131
190,47.5,3007.404339075065
191,47.75,3040.0918424934243
192,48.0,2921.0543737632033
193,48.25,3053.021177230011
194,48.5,2951.0458833238663
195,48.75,3085.3956469508053
196,49.0,2999.822164434852
197,49.25,2975.425320308586
198,49.5,2952.4749135453458
199,49.75,2998.170307332053
200,50.0,3011.0913167447356
201,50.25,3015.8348799848163
202,50.5,3018.4575111978024
203,50.75,3012.6690854253925
204,51.0,3174.708253539763
205,51.25,3087.2475231810404
206,51.5,3034.8596333085297
207,51.75,3007.098064273096
208,52.0,3047.560649798113
209,52.25,2926.568996511096
210,52.5,2968.4982383887227
211,52.75,3154.6285516307676
212,53.0,3028.3433225177578
213,53.25,3028.018104672663
214,53.5,3052.887377337232
215,53.75,3080.9646893985746
216,54.0,2867.957176576729
217,54.25,2990.296738705893
218,54.5,3035.9779051319633
219,54.75,3009.600751970952
220,55.0,2989.990600121827
221,55.25,3201.679224004759
222,55.5,2987.4697163485284
223,55.75,3017.837648355553
224,56.0,2891.265204848472
225,56.25,2992.416201145264
226,56.5,3009.0092362075916
227,56.75,3010.742674464127
228,57.0,2473.429453569294
229,57.25,2956.2444661556897
230,57.5,2978.172735607413
231,57.75,3030.402668885911
232,58.0,3002.084906435586
233,58.25,3053.1999781765135
234,58.5,3081.7402562544876
235,58.75,3095.716242267717
236,59.0,3047.5953771720806
237,59.25,3055.3428079157925
238,59.5,3049.03535314285
239,59.75,2958.556673213486
240,60.0,2971.411067854293
241,60.25,2884.5811643400493
242,60.5,2772.7353115377964
243,60.75,3063.256286479432
244,61.0,2974.2686500464997
245,61.25,3028.283823986611
246,61.5,3025.0694749538807
247,61.75,2915.9588914697574
248,62.0,2995.961545375383
249,62.25,3044.1858671731557
250,62.5,3025.1875292032687
251,62.75,2644.9976779445783
252,63.0,3021.961709275664
253,63.25,3006.904648010635
254,63.5,2868.823045451176
255,63.75,3034.7090022027346
256,64.0,2954.5991736706947
257,64.25,2776.7777825818807
258,64.5,3051.4739882282415
259,64.75,2992.8860988766655
260,65.0,2996.5685114003422
261,65.25,3035.5061501004293
262,65.5,3007.1523014060053
263,65.75,2927.8955444927283
264,66.0,3017.1586552668905
265,66.25,2937.0196289767227
266,66.5,2526.5440396355543
267,66.75,3058.4750302226184
268,67.0,3116.0425992951446
269,67.25,3014.8633001172043
270,67.5,2716.023283252344
271,67.75,3016.931586519487
272,68.0,2951.4083914150824
273,68.25,3205.932293962667
274,68.5,3028.5395249596377
275,68.75,2938.564617971275
276,69.0,3104.9348811541013
277,69.25,3035.7536671253333
278,69.5,2921.8202651792026
279,69.75,2968.7245764094337
280,70.0,2996.495213779635
281,70.25,2438.1641145839185
282,70.5,2998.0782490940537
283,70.75,3046.176206050693
284,71.0,2802.432562460599
285,71.25,3042.766028312111
286,71.5,3092.3963996652515
287,71.75,3182.429957219402
288,72.0,3117.9699298640357
289,72.25,3063.312758455362
290,72.5,3078.08919571915
291,72.75,2987.6906679589715
292,73.0,2571.4319364757885
293,73.25,3131.7454262134806
294,73.5,3021.7221290732123
295,73.75,3289.8185449953717
296,74.0,3031.017637976974
297,74.25,3042.4319111297013
298,74.5,2949.089738941207
