t_bin,time_s,power_w
0,0.0,1611.3205886703954
1,0.25,946.4869028013554
2,0.5,1206.6428806959893
3,0.75,965.9009436591579
4,1.0,974.991694396074
5,1.25,955.0202590512113
6,1.5,954.2659093906674
7,1.75,957.3617176556866
8,2.0,955.9570929119407
9,2.25,936.3860691124339
10,2.5,968.5528778562089
11,2.75,974.6017257333367
12,3.0,951.776993468463
13,3.25,949.2363208216691
14,3.5,958.807534350379
15,3.75,951.179887264574
16,4.0,969.4000759699246
17,4.25,953.406291248054
18,4.5,967.4077268381426
19,4.75,946.4147436332316
20,5.0,944.4875030629024
21,5.25,942.9055901222404
22,5.5,944.4241615239933
23,5.75,965.3676332221586
24,6.0,970.090999668947
25,6.25,962.1706501356624
26,6.5,962.9528600654055
27,6.75,816.8094749416146
28,7.0,973.1323550791019
29,7.25,946.5586436424696
30,7.5,975.2802862340253
31,7.75,987.8808919098431
32,8.0,1624.7622572671053
33,8.25,967.5924206491519
34,8.5,967.5579024305448
35,8.75,1438.6081131711858
36,9.0,947.784756958955
37,9.25,952.7627899855992
38,9.5,962.2767267689375
39,9.75,970.0540513876248
40,10.0,961.8643394876443
41,10.25,973.004206537217
42,10.5,954.8153611099839
43,10.75,944.6023778713848
44,11.0,960.897048361934
45,11.25,959.9421231441355
46,11.5,944.5514684646207
47,11.75,1755.4704775536086
48,12.0,1021.1043337476832
49,12.25,952.4168754592652
50,12.5,963.09272065412
51,12.75,948.4583637539728
52,13.0,2969.739489897244
53,13.25,2963.7201662554617
54,13.5,2965.4673553658595
55,13.75,2953.5600111953127
56,14.0,2941.239894456971
57,14.25,2933.83156357106
58,14.5,3023.3951686481573
59,14.75,2989.413046626386
60,15.0,2974.3089646271224
61,15.25,3024.948433307363
62,15.5,2980.0569855144154
63,15.75,2988.6858306696386
64,16.0,2921.3507995899436
65,16.25,2953.0446098010575
66,16.5,2950.5113832922334
67,16.75,2262.319806088217
68,17.0,1931.7775706230746
69,17.25,1703.727352379566
70,17.5,958.4609733181147
71,17.75,974.55209805723
72,18.0,957.4784045077776
73,18.25,967.7198613387867
74,18.5,989.2688063208601
75,18.75,973.9521636165639
76,19.0,945.7976122437689
77,19.25,1014.2967524413266
78,19.5,1486.581446467697
79,19.75,1989.7160897817826
80,20.0,2162.003633838497
81,20.25,2969.053580087705
82,20.5,2999.3672911877447
83,20.75,2995.1896493336826
84,21.0,2934.6844170856625
85,21.25,2947.154238461587
86,21.5,2946.5649712693203
87,21.75,2932.845223747086
88,22.0,2998.4446410362325
89,22.25,2936.3976696233503
90,22.5,2925.2440693215817
91,22.75,2963.5649531854847
92,23.0,2962.845430630607
93,23.25,2993.7829110379307
94,23.5,2994.002997509582
95,23.75,2949.2943563965487
96,24.0,2899.591936710377
97,24.25,2971.536246136722
98,24.5,3034.6788497057296
99,24.75,3000.517344430442
100,25.0,2913.006083182621
101,25.25,2923.527783403632
102,25.5,2994.11429128837
103,25.75,2995.8916749486743
104,26.0,2987.3455298695653
105,26.25,2953.000029720156
106,26.5,2986.9970115061406
107,26.75,2939.089723852243
108,27.0,2921.1055270253273
109,27.25,2951.726353973479
110,27.5,2955.9602153830297
111,27.75,2974.128504085822
112,28.0,3040.3492797461417
113,28.25,2976.916824611663
114,28.5,3022.2573995068583
115,28.75,2965.629937937649
116,29.0,1444.2812604190692
117,29.25,1577.922522027247
118,29.5,1180.4304595722213
119,29.75,1242.7187355086805
120,30.0,950.6309718883356
121,30.25,953.5112468287389
122,30.5,947.8871511154277
123,30.75,964.0180324792783
124,31.0,956.4754117364289
125,31.25,953.6075414172791
126,31.5,967.342676009915
127,31.75,958.2698983154164
128,32.0,946.7551907954087
129,32.25,972.8522303450724
130,32.5,1741.8509329372785
131,32.75,2403.7658743614293
132,33.0,2580.946889475995
133,33.25,2981.1940957532483
134,33.5,2937.2992696203505
135,33.75,2904.128561082625
136,34.0,2949.1928986491494
137,34.25,2999.0518029389323
138,34.5,2940.8724619489835
139,34.75,3028.4474466975985
140,35.0,2987.817520730438
141,35.25,3019.560766711224
142,35.5,2944.383941053989
143,35.75,2746.9252100117587
