t_bin,time_s,power_w
0,0.0,2500.6193447262754
1,0.25,1428.564899427475
2,0.5,1934.3773466982059
3,0.75,1054.0691901160008
4,1.0,2946.2020630732745
5,1.25,3038.6464111405157
6,1.5,2919.5150672760433
7,1.75,2862.216041924492
8,2.0,3000.650158296073
9,2.25,3006.420496489376
10,2.5,3035.100902284462
11,2.75,2942.943927592258
12,3.0,3092.3955642938445
13,3.25,3073.0821942593384
14,3.5,2945.7742428552315
15,3.75,2941.0422390517942
16,4.0,3038.492172117301
17,4.25,2997.3531085893387
18,4.5,3017.16735394221
19,4.75,3017.95625981181
20,5.0,2981.2623555201494
21,5.25,3035.3415148357803
22,5.5,3186.2143143923995
23,5.75,3023.852417226797
24,6.0,2991.051314858941
25,6.25,3087.1314482181933
26,6.5,2975.551573228172
27,6.75,2997.6108264903155
28,7.0,3012.5738595214366
29,7.25,2947.2393018772937
30,7.5,2949.035639301009
31,7.75,3083.256877720839
32,8.0,3041.724325943701
33,8.25,3119.006589152093
34,8.5,3141.4584186201746
35,8.75,2983.470796272532
36,9.0,3004.151648488159
37,9.25,3016.3190637816583
38,9.5,3047.2021702828133
39,9.75,3040.4455358827195
40,10.0,3155.209130656075
41,10.25,3030.4260199999862
42,10.5,2978.51489724588
43,10.75,3039.784145471875
44,11.0,3038.9539141250116
45,11.25,2997.661286860349
46,11.5,3115.711283662287
47,11.75,3019.859853613165
48,12.0,2974.3943393318636
49,12.25,2996.8340061550516
50,12.5,3073.724659263743
51,12.75,2992.2360648118593
52,13.0,3150.590634666753
53,13.25,3025.711479903354
54,13.5,2996.877122788099
55,13.75,3102.611234280556
56,14.0,3045.5575311099037
57,14.25,3111.234154077927
58,14.5,3032.4996084461086
59,14.75,2994.9418889785034
60,15.0,3038.9556587550833
61,15.25,2978.0256281851994
62,15.5,3000.2370477606564
63,15.75,3011.4905940704257
64,16.0,2981.495154014059
65,16.25,3096.2786688701276
66,16.5,3024.4802104838805
67,16.75,3042.9080818645807
68,17.0,3030.2253610463886
69,17.25,3118.8431752935276
70,17.5,2997.692339559923
71,17.75,3044.772597735286
72,18.0,3056.6117876004855
73,18.25,3100.2801224450996
74,18.5,3020.4861935060503
75,18.75,3102.402217795523
76,19.0,3198.699332569269
77,19.25,2964.853703461042
78,19.5,3032.6563812621594
79,19.75,2999.391687176726
80,20.0,2979.517754671548
81,20.25,2993.1141989198786
82,20.5,3146.088207807167
83,20.75,3021.9602500799547
84,21.0,2964.658690716893
85,21.25,2981.2871811897785
86,21.5,2987.473580558764
87,21.75,3024.4443769291
88,22.0,3020.5806710829042
89,22.25,2948.3180512652375
90,22.5,3097.34723836067
91,22.75,3042.0649533994692
92,23.0,3005.6711032178764
93,23.25,2968.978304324317
94,23.5,2992.716090174692
95,23.75,2997.5700141672833
96,24.0,2971.5951903117316
97,24.25,2965.8993383651887
98,24.5,2975.125502725903
99,24.75,3019.861616464867
100,25.0,3011.482856175638
101,25.25,2995.015291456457
102,25.5,3153.728310451734
103,25.75,3031.122814264068
104,26.0,3035.5677982810607
105,26.25,3133.7751838632103
106,26.5,2336.609495085923
107,26.75,3049.2842291378292
108,27.0,3140.749069220013
109,27.25,3122.742316814633
110,27.5,2733.5884805592823
111,27.75,3002.205740730236
112,28.0,2984.6025116024675
113,28.25,3090.263842015369
114,28.5,3045.5620351686766
115,28.75,3129.742488646177
116,29.0,3049.2865051720323
117,29.25,2694.264157624776
118,29.5,3211.3922532771403
119,29.75,3130.8320559022686
120,30.0,2955.8828561629807
121,30.25,3015.5579853151694
122,30.5,2990.964844047118
123,30.75,2988.4502302169
124,31.0,2992.0581535116994
125,31.25,3210.8074342939603
126,31.5,3169.995524034237
127,31.75,3036.2374469082347
128,32.0,3181.3874515983066
129,32.25,3006.482659078766
130,32.5,3074.5407196369983
131,32.75,3007.231130786463
132,33.0,3062.6578273806513
133,33.25,3054.965962864014
134,33.5,3171.679981394297
135,33.75,3059.096570852479
136,34.0,3141.9431206807676
137,34.25,2942.490483734468
138,34.5,3027.4221894036023
139,34.75,3011.7425615508855
140,35.0,2961.3734970671917
141,35.25,2942.912513173597
142,35.5,3186.260775618757
143,35.75,3122.1743399689494
144,36.0,2920.1548980149178
145,36.25,2966.888978453696
146,36.5,3044.825105711858
147,36.75,3078.0021431110663
148,37.0,3034.4253370181327
149,37.25,3136.0133664553787
150,37.5,3254.171656828809
151,37.75,3055.162467648992
152,38.0,3030.9199684359105
153,38.25,3030.049386368108
154,38.5,3050.5866826068914
155,38.75,2911.137980784494
156,39.0,3008.683592057973
157,39.25,3027.6780591368565
158,39.5,2985.2689849716617
159,39.75,3026.473333147526
160,40.0,3042.1070603489775
161,40.25,3015.7851628151207
162,40.5,3023.8427717989907
163,40.75,2989.9875029766204
164,41.0,3000.628761450886
165,41.25,3161.0895851007167
166,41.5,3077.8603770686327
167,41.75,3076.2635836481386
168,42.0,3255.4327242565873
169,42.25,3018.251803304849
170,42.5,2981.010495414798
171,42.75,2995.327632451963
172,43.0,3013.133106203552
173,43.25,3042.3014092701496
174,43.5,3107.029812131328
175,43.75,2940.9671806929537
176,44.0,3013.555745639872
177,44.25,2998.593784070294
178,44.5,2995.9609110446195
179,44.75,3135.2604738106666
180,45.0,3104.8243951586596
181,45.25,3181.42184288782
182,45.5,3007.504149336637
