t_bin,time_s,power_w
0,0.0,958.7467147058899
1,0.25,969.8024448235412
2,0.5,982.9685896209276
3,0.75,957.9543026908814
4,1.0,975.2286578670008
5,1.25,1746.745562913079
6,1.5,1987.184965912878
7,1.75,1658.303388449111
8,2.0,1475.8352801617684
9,2.25,1517.8634136106741
10,2.5,1197.4156380253714
11,2.75,958.5493806663729
12,3.0,973.2954147838703
13,3.25,1428.564899427475
14,3.5,2290.0222183173432
15,3.75,2631.241825221311
16,4.0,2946.2020630732745
17,4.25,2979.5350472390232
18,4.5,2919.5150672760433
19,4.75,2971.603000003588
20,5.0,2935.144809379313
21,5.25,2941.88617637622
22,5.5,2975.392902430737
23,5.75,2942.943927592258
24,6.0,2967.0304446661344
25,6.25,3015.9627273465417
26,6.5,2945.7742428552315
27,6.75,3005.6981201852636
28,7.0,2906.337572538606
29,7.25,2931.2929342663533
30,7.5,2954.4415080961344
31,7.75,3017.95625981181
32,8.0,2981.2623555201494
33,8.25,3035.3415148357803
34,8.5,2964.8276478754146
35,8.75,2917.357660060619
36,9.0,2923.9306787360397
37,9.25,2963.2155730830063
38,9.5,2975.551573228172
39,9.75,2931.5940207701174
40,10.0,2949.0750233856506
41,10.25,2314.148413378466
42,10.5,1967.6953042511009
43,10.75,1218.2181449175446
44,11.0,950.5492760739929
45,11.25,953.9643861189816
46,11.5,981.7636616828056
47,11.75,943.9697661127648
48,12.0,1087.1175291091859
49,12.25,1990.6059291965744
50,12.5,2633.5740130111644
51,12.75,2981.6369275368693
52,13.0,2952.551251766888
53,13.25,2969.9313339591404
54,13.5,2884.5018464464956
55,13.75,3111.4847253197104
56,14.0,2979.894296628173
57,14.25,2931.652972578798
58,14.5,2983.92719883732
59,14.75,2957.58709988173
60,15.0,2974.3943393318636
61,15.25,2996.8340061550516
62,15.5,2953.4997580309982
63,15.75,2925.3147976498085
64,16.0,2950.7225741279253
65,16.25,2918.7049110091407
66,16.5,2930.736849880312
67,16.75,2931.725295182583
68,17.0,2933.087218636316
69,17.25,2980.682651380557
70,17.5,2972.3538645366516
71,17.75,2994.9418889785034
72,18.0,2979.8963348434722
73,18.25,2908.7130378781194
74,18.5,2934.6621808684285
75,18.75,2947.8094667205646
76,19.0,3040.324183466533
77,19.25,2969.844505961419
78,19.5,2962.984967437973
