config_id,status,reason,k,feature_set,input_dim,seed,device,best_epoch,best_val_loss,final_train_loss,final_val_loss,num_train_traces,num_val_traces,num_test_traces,num_train_points,gmm_aic,gmm_bic,bic_candidates,checkpoint_path,curve_path,norm_params_path,gmm_params_path
deepseek-r1-distill-8b_A100_tp1,trained,,12,f2,2,42,cuda,341,1.135242501894633,1.184234122435252,1.1352816224098206,15,3,4,37633,296318.3500899339,296617.0973710751,"{""10"": {""aic"": 295663.50340738276, ""bic"": 295911.03686889977}, ""12"": {""aic"": 296318.3500899339, ""bic"": 296617.0973710751}, ""6"": {""aic"": 297415.0259172085, ""bic"": 297560.1317394771}, ""8"": {""aic"": 296342.816888488, ""bic"": 296539.1365303808}}",results/continuous_v1_gmm_bigru/k12_f2/checkpoints/deepseek-r1-distill-8b_A100_tp1_k12_f2_best.pt,results/continuous_v1_gmm_bigru/k12_f2/training_curves/deepseek-r1-distill-8b_A100_tp1_k12_f2.csv,results/continuous_v1_gmm_bigru/k12_f2/norm_params/deepseek-r1-distill-8b_A100_tp1.json,results/continuous_v1_gmm_bigru/k12_f2/gmms/deepseek-r1-distill-8b_A100_tp1_k12.json
deepseek-r1-distill-70b_H100_tp8,trained,,12,f2,2,42,cuda,419,0.921380341053009,0.8254513655390058,0.92564757168293,21,4,5,52480,635185.1977513905,635495.5843112172,"{""10"": {""aic"": 635750.6256321066, ""bic"": 636007.8030673915}, ""12"": {""aic"": 635185.1977513905, ""bic"": 635495.5843112172}, ""6"": {""aic"": 642488.8094399024, ""bic"": 642639.5686261039}, ""8"": {""aic"": 638415.0137456646, ""bic"": 638618.9820564078}}",results/continuous_v1_gmm_bigru/k12_f2/checkpoints/deepseek-r1-distill-70b_H100_tp8_k12_f2_best.pt,results/continuous_v1_gmm_bigru/k12_f2/training_curves/deepseek-r1-distill-70b_H100_tp8_k12_f2.csv,results/continuous_v1_gmm_bigru/k12_f2/norm_params/deepseek-r1-distill-70b_H100_tp8.json,results/continuous_v1_gmm_bigru/k12_f2/gmms/deepseek-r1-distill-70b_H100_tp8_k12.json
gpt-oss-20b_A100_tp2,trained,,12,f2,2,42,cuda,297,1.4149482995271683,1.1802000820636749,1.6898046880960464,20,4,5,27371,314091.2033815022,314378.8067583224,"{""10"": {""aic"": 315494.93105520285, ""bic"": 315733.23099599674}, ""12"": {""aic"": 314091.2033815022, ""bic"": 314378.8067583224}, ""6"": {""aic"": 327941.0988856446, ""bic"": 328080.7919543858}, ""8"": {""aic"": 316619.9318475233, ""bic"": 316808.9283522909}}",results/continuous_v1_gmm_bigru/k12_f2/checkpoints/gpt-oss-20b_A100_tp2_k12_f2_best.pt,results/continuous_v1_gmm_bigru/k12_f2/training_curves/gpt-oss-20b_A100_tp2_k12_f2.csv,results/continuous_v1_gmm_bigru/k12_f2/norm_params/gpt-oss-20b_A100_tp2.json,results/continuous_v1_gmm_bigru/k12_f2/gmms/gpt-oss-20b_A100_tp2_k12.json
gpt-oss-120b_H100_tp8,trained,,12,f2,2,42,cuda,120,0.45510686561465263,0.8117214072318304,0.5558225587010384,21,4,5,27789,398739.11424625874,399027.24809008604,"{""10"": {""aic"": 399765.5523360608, ""bic"": 400004.29180666053}, ""12"": {""aic"": 398739.11424625874, ""bic"": 399027.24809008604}, ""6"": {""aic"": 407977.28338564106, ""bic"": 408117.23410978576}, ""8"": {""aic"": 403540.5514425667, ""bic"": 403729.89653993887}}",results/continuous_v1_gmm_bigru/k12_f2/checkpoints/gpt-oss-120b_H100_tp8_k12_f2_best.pt,results/continuous_v1_gmm_bigru/k12_f2/training_curves/gpt-oss-120b_H100_tp8_k12_f2.csv,results/continuous_v1_gmm_bigru/k12_f2/norm_params/gpt-oss-120b_H100_tp8.json,results/continuous_v1_gmm_bigru/k12_f2/gmms/gpt-oss-120b_H100_tp8_k12.json
llama-3-8b_A100_tp1,trained,,12,f2,2,42,cuda,492,0.9542870455318027,0.6691704268256823,0.9577148026890225,42,9,9,83353,789869.4231829138,790196.0025787255,"{""10"": {""aic"": 793021.1939836853, ""bic"": 793291.788340215}, ""12"": {""aic"": 789869.4231829138, ""bic"": 790196.0025787255}, ""6"": {""aic"": 800812.4068626122, ""bic"": 800971.0311405779}, ""8"": {""aic"": 795212.4739051332, ""bic"": 795427.0832223808}}",results/continuous_v1_gmm_bigru/k12_f2/checkpoints/llama-3-8b_A100_tp1_k12_f2_best.pt,results/continuous_v1_gmm_bigru/k12_f2/training_curves/llama-3-8b_A100_tp1_k12_f2.csv,results/continuous_v1_gmm_bigru/k12_f2/norm_params/llama-3-8b_A100_tp1.json,results/continuous_v1_gmm_bigru/k12_f2/gmms/llama-3-8b_A100_tp1_k12.json
llama-3-8b_H100_tp8,trained,,12,f2,2,42,cuda,179,1.7249935865402222,1.3385719997542245,1.7583607733249664,21,4,5,52304,624483.0248284364,624793.2938129501,"{""10"": {""aic"": 627814.9345768349, ""bic"": 628072.0145925749}, ""12"": {""aic"": 624483.0248284364, ""bic"": 624793.2938129501}, ""6"": {""aic"": 628538.886785525, ""bic"": 628689.5888637174}, ""8"": {""aic"": 628095.7622298647, ""bic"": 628299.6532768309}}",results/continuous_v1_gmm_bigru/k12_f2/checkpoints/llama-3-8b_H100_tp8_k12_f2_best.pt,results/continuous_v1_gmm_bigru/k12_f2/training_curves/llama-3-8b_H100_tp8_k12_f2.csv,results/continuous_v1_gmm_bigru/k12_f2/norm_params/llama-3-8b_H100_tp8.json,results/continuous_v1_gmm_bigru/k12_f2/gmms/llama-3-8b_H100_tp8_k12.json
llama-3-70b_A100_tp4,trained,,12,f2,2,42,cuda,320,1.1737354000409443,0.9691400237026668,1.2672642403178744,42,9,9,90982,1032441.5146026408,1032771.1591963716,"{""10"": {""aic"": 1032939.9094836004, ""bic"": 1033213.0435755488}, ""12"": {""aic"": 1032441.5146026408, ""bic"": 1032771.1591963716}, ""6"": {""aic"": 1047147.1357172049, ""bic"": 1047307.2488055883}, ""8"": {""aic"": 1033414.1647583297, ""bic"": 1033630.7883484956}}",results/continuous_v1_gmm_bigru/k12_f2/checkpoints/llama-3-70b_A100_tp4_k12_f2_best.pt,results/continuous_v1_gmm_bigru/k12_f2/training_curves/llama-3-70b_A100_tp4_k12_f2.csv,results/continuous_v1_gmm_bigru/k12_f2/norm_params/llama-3-70b_A100_tp4.json,results/continuous_v1_gmm_bigru/k12_f2/gmms/llama-3-70b_A100_tp4_k12.json
llama-3-405b_H100_tp8,trained,,12,f2,2,42,cuda,165,1.0552590638399124,0.9713092503093538,1.0954647660255432,21,4,5,53612,729053.5423003595,729364.6757874504,"{""10"": {""aic"": 729105.0931259183, ""bic"": 729362.8894437937}, ""12"": {""aic"": 729053.5423003595, ""bic"": 729364.6757874504}, ""6"": {""aic"": 730224.417048659, ""bic"": 730375.5390281031}, ""8"": {""aic"": 729226.0174788081, ""bic"": 729430.4766274678}}",results/continuous_v1_gmm_bigru/k12_f2/checkpoints/llama-3-405b_H100_tp8_k12_f2_best.pt,results/continuous_v1_gmm_bigru/k12_f2/training_curves/llama-3-405b_H100_tp8_k12_f2.csv,results/continuous_v1_gmm_bigru/k12_f2/norm_params/llama-3-405b_H100_tp8.json,results/continuous_v1_gmm_bigru/k12_f2/gmms/llama-3-405b_H100_tp8_k12.json
