Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745363855.9463558,meta-llama/Llama-3.1-70B-Instruct,theoremqa,1.0,4,299,333,11.349178552627563,13.0,3.5562375509715585,3262.0,2533.0,11524.36690856714,87.01970655999146
1745363856.9251802,meta-llama/Llama-3.1-70B-Instruct,reclor,1.0,4,180,96,3.15701961517334,7.0,3.5279906826181158,863.0,532.0,14470.15304622936,173.59282396312616
1745363857.4623563,meta-llama/Llama-3.1-70B-Instruct,reclor,1.0,4,178,135,4.615067720413208,9.0,3.539250344526522,1683.0,974.0,14025.01449311855,128.55661205416652
1745363857.865237,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,36,149,5.125367641448975,9.0,3.5419116325639908,1632.0,1176.0,10513.63161947841,93.18206615226876
1745363858.0584114,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,78,792,27.285510778427124,11.0,3.606372657486681,4724.0,7859.0,4001.5304414185543,46.638691292026316
1745363858.1758058,meta-llama/Llama-3.1-70B-Instruct,airoboros,1.0,4,34,1473,51.983479261398315,16.0,3.710854077471105,9883.0,17379.0,3839.8533279669387,38.95152267540385
1745363858.8088543,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,34,383,13.207546949386597,11.0,3.569751357628334,2686.0,3893.0,4002.9534941859047,54.32358943770068
1745363858.8847625,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,43,154,5.329447269439697,8.0,3.543592639170495,1290.0,1328.0,6752.599480143169,74.26459193127828
1745363860.2065744,meta-llama/Llama-3.1-70B-Instruct,tigerbot-kaggle,1.0,4,198,873,30.197638750076294,11.0,3.619053285620787,4712.0,9071.0,3562.6483024465515,42.02170621428331
1745363861.2109878,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,12,240,8.417635440826416,10.0,3.5622575739452866,1901.0,2575.0,3711.7982761343155,49.245212382839604
1745363861.6021132,meta-llama/Llama-3.1-70B-Instruct,airoboros,1.0,4,710,178,6.342818737030029,12.0,3.5577712058531916,1770.0,1853.0,4674.139437900219,57.57178129244385
1745363862.8514001,meta-llama/Llama-3.1-70B-Instruct,reclor,1.0,4,127,194,6.743588924407959,11.0,3.5621940279379727,1099.0,2160.0,2650.2727434558055,54.78322404563636
1745363864.3490882,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,38,149,5.179032325744629,12.0,3.562049844928787,932.0,1742.0,3277.9770469718023,77.47683663952482
1745363864.8597748,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,57,244,8.397714376449585,8.0,3.571901701194165,1244.0,2764.0,2070.5586398225796,38.06315620401854
1745363865.8979604,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,45,495,17.005607843399048,9.0,3.5949043718173614,2112.0,5205.0,2414.72658325988,46.06076724686886
1745363866.4502366,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,46,183,6.305074214935303,10.0,3.571146852430467,1062.0,2148.0,2034.0294584066862,35.786773674276105
1745363866.7140548,meta-llama/Llama-3.1-70B-Instruct,tigerbot-kaggle,1.0,4,232,754,26.034133911132812,8.0,3.622688311798636,3159.0,8017.0,2363.053712219626,33.229505154067844
1745363866.908187,meta-llama/Llama-3.1-70B-Instruct,reclor,1.0,4,195,95,3.2901968955993652,9.0,3.563192469012412,314.0,1193.0,705.3417260813377,29.348174035719563
1745363868.6491902,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,39,127,4.340398788452148,9.0,3.5715310085791114,469.0,1421.0,1507.6797865286203,30.28360506464389
1745363870.4006932,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,33,134,4.590914487838745,9.0,3.576985427118528,701.0,1364.0,3656.575589144993,37.380948624864374
1745363871.866448,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,65,293,10.049580574035645,9.0,3.5913411580328094,808.0,2924.0,2060.6885951224913,52.77109239655775
1745363873.6386583,meta-llama/Llama-3.1-70B-Instruct,reclor,1.0,4,201,139,4.814563751220703,11.0,3.584680959890883,608.0,1346.0,6151.699783514428,145.70268531120576
1745363874.2247663,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,30,294,10.164607763290405,10.0,3.5991215301718635,937.0,2938.0,2702.0495158054105,57.82105841942882
1745363877.5962875,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,36,277,9.702943325042725,11.0,3.610450922515503,1589.0,2922.0,4081.4571830737045,35.15326243807927
1745363877.6458697,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,1.0,4,119,99,3.483999490737915,10.0,3.59008544678531,393.0,1083.0,2480.845411536578,120.97251436930975
