Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-28T01:22:45.204948,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,2.0,8,32,280,5.708110094070435,3.0,6.142857142857143,899.0,821.0,0.025840010013780557,5.648689782989095,34791.00818926001,145.3434391940629
2025-04-28T01:22:48.467147,meta-llama/Llama-3.1-70B-Instruct,reclor,2.0,8,173,195,4.155358791351318,5.0,10.035532994923859,1181.0,796.0,0.063200783013599,9.749802723992616,18686.4773454766,81.64267755297024
2025-04-28T01:22:51.924568,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,2.0,8,18,124,3.2749972343444824,11.0,28.126984126984127,2678.0,866.0,0.06307558799744584,7.320642561011482,42456.99620126319,118.2956267544288
2025-04-28T01:22:53.094392,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,2.0,8,41,111,2.977407932281494,13.0,29.544642857142858,2265.0,1044.0,0.051810762990498915,6.151295755014871,43716.785263620935,169.7203388650065
2025-04-28T01:22:55.859662,meta-llama/Llama-3.1-70B-Instruct,scienceqa,2.0,8,58,55,1.3878343105316162,13.0,18.649122807017545,263.0,800.0,0.08342774298216682,5.892570951007656,3152.428563915697,135.76416926523328
2025-04-28T01:22:55.543942,meta-llama/Llama-3.1-70B-Instruct,scienceqa,2.0,8,42,68,1.7038581371307373,13.0,19.771428571428572,429.0,955.0,0.08342774298216682,5.892570951007656,5142.174349505072,162.06847706037223
2025-04-28T01:22:53.776249,meta-llama/Llama-3.1-70B-Instruct,airoboros,2.0,8,1068,163,4.348585367202759,13.0,28.315151515151516,2656.0,2016.0,0.24323351499333512,13.29028036701493,10919.547826592801,151.68980219585876
2025-04-28T01:22:51.370512,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,2.0,8,251,314,7.865193843841553,15.0,23.085443037974684,4111.0,3184.0,0.3292610729986336,25.180723034020048,12485.533022657251,126.44593229901713
2025-04-28T01:22:56.283762,meta-llama/Llama-3.1-70B-Instruct,airoboros,2.0,8,21,121,3.0288772583007812,15.0,22.24390243902439,1010.0,1726.0,0.26637337400461547,17.89506372901087,3791.6702589895476,96.45117928257876
2025-04-28T01:22:47.368044,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,2.0,8,83,559,13.146321535110474,18.0,17.49197860962567,5082.0,4731.0,0.41291335700952914,46.878016084010596,12307.66676284274,100.9215063948424
