Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-28T03:07:32.859696,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,45,623,13.14986252784729,2.0,6.0368,1241.0,2532.0,0.28662471802090295,58.473241996980505,4329.7033436924185,43.30185762798563
2025-04-28T03:09:53.609203,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.5,8,19,95,2.1216676235198975,4.0,6.670103092783505,153.0,494.0,0.10348814999451861,8.7589716079965,1478.4301391811898,56.399315137521725
2025-04-28T03:07:34.724122,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,55,169,3.5280630588531494,3.0,5.081871345029239,189.0,680.0,0.12393792500370182,14.981659216995467,1524.9569491691498,45.38883111348545
2025-04-28T03:09:55.292402,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,54,222,4.875696897506714,4.0,6.96875,533.0,1028.0,0.16311016099643894,42.74578251699859,3267.7302060393195,24.049156184968616
2025-04-28T03:07:37.536020,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,54,155,3.235907554626465,4.0,5.292993630573249,290.0,541.0,0.0621769869903801,6.636224896996282,4664.105065831965,81.52225224387284
2025-04-28T03:09:55.910393,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.5,8,48,1205,24.717345237731934,2.0,3.890637945318973,895.0,3801.0,0.3179095800151117,81.21350254496792,2815.265900314978,46.80256214655175
2025-04-28T03:07:40.219846,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.5,8,9,217,4.647446393966675,3.0,8.616438356164384,967.0,920.0,0.1125026870140573,25.76977580798848,8595.350259315785,35.700737439663925
2025-04-28T03:09:57.622262,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,23,151,3.2174463272094727,3.0,6.565789473684211,351.0,647.0,0.16096991900121793,43.86204289998568,2180.5316308654183,14.750794929349066
2025-04-28T03:07:40.444268,meta-llama/Llama-3.1-70B-Instruct,scienceqa,0.5,8,107,56,1.2062182426452637,3.0,6.758620689655173,147.0,245.0,0.06209554099768866,4.318436806992395,2367.319740486224,56.73349199027227
2025-04-28T03:09:59.996259,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,191,384,7.843369722366333,2.0,4.987046632124352,679.0,1246.0,0.18733606101886835,20.680832295984146,3624.5023852167556,60.24902586932883
2025-04-28T03:07:41.732865,meta-llama/Llama-3.1-70B-Instruct,theoremqa,0.5,8,541,633,12.886873483657837,1.0,4.696062992125984,1266.0,1716.0,0.27789703202142846,58.26727538400155,4555.644192350998,29.450493243265022
2025-04-28T03:10:00.013293,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,17,112,2.339998960494995,2.0,5.912280701754386,288.0,386.0,0.08126907101541292,10.266840182986925,3543.783587059583,37.59676717668564
2025-04-28T03:07:42.674217,meta-llama/Llama-3.1-70B-Instruct,ARB,0.5,8,150,291,5.9627580642700195,2.0,4.068259385665529,295.0,897.0,0.11405836301855743,40.44834362399706,2586.395176932385,22.176433436642156
2025-04-28T03:10:04.050075,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,29,342,52.467628955841064,3.0,4.919220055710307,3081.0,9281.0,0.6504235819884343,153.85081780895416,4736.913121416907,60.324671211853925
2025-04-28T03:07:48.417838,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,65,165,3.3703157901763916,2.0,4.826347305389222,410.0,396.0,0.06769436899048742,9.218410829009372,6056.633751289036,42.957512671688434
2025-04-28T03:10:04.603174,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,23,45,0.9523334503173828,3.0,5.297872340425532,63.0,186.0,0.023895210993941873,0.8961804569989908,2636.5115594071262,207.54748504877233
2025-04-28T03:03:45.503772,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.5,8,643,516,11.122939109802246,1.0,6.458574181117534,1318.0,2034.0,0.2928336900076829,41.663669424000545,4500.848245860715,48.81951177416709
2025-04-28T03:07:50.650040,meta-llama/Llama-3.1-70B-Instruct,reclor,0.5,8,265,86,1.7901546955108643,1.0,6.068181818181818,305.0,229.0,0.07959924799797591,5.036696939001558,3831.6944904775446,45.466305154622916
2025-04-28T03:10:05.684389,meta-llama/Llama-3.1-70B-Instruct,reclor,0.5,8,219,86,1.8089628219604492,3.0,6.920454545454546,259.0,350.0,0.04182754700013902,1.7329801690066233,6192.091541948161,201.96422686165332
2025-04-28T03:07:52.455112,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.5,8,45,440,8.634819984436035,1.0,3.2171945701357467,589.0,833.0,0.13433540101686958,24.5703436180047,4384.54789684243,33.90265976539265
2025-04-28T03:10:11.886071,meta-llama/Llama-3.1-70B-Instruct,airoboros,0.5,8,25,706,14.470861673355103,3.0,3.8686440677966103,561.0,2178.0,0.07649402998504229,39.829968061996624,7333.9056670134705,54.6824440484078
2025-04-28T03:07:54.695626,meta-llama/Llama-3.1-70B-Instruct,MATH/PRM-800K,0.5,8,52,165,3.2416367530822754,1.0,2.5481927710843375,92.0,331.0,0.024224891007179394,3.201543028000742,3797.7467049380934,103.3876468643617
2025-04-28T03:10:21.850447,meta-llama/Llama-3.1-70B-Instruct,leetcode_ne,0.5,8,297,639,13.866613626480103,4.0,7.2515625,1883.0,2758.0,0.21926835097838193,42.76136209699325,8587.650664576067,64.49747774039984
