epoch,train_loss,val_loss,val_acc,val_f1,val_transition_mae,val_autocorr_r2,avg_lr
1,2.327487289905548,2.1384780406951904,0.06318607764390897,0.040575261951931854,286.3334,0.0,5e-06
2,2.321333169937134,2.1381452083587646,0.06352074966532797,0.040860328496013176,285.46808,0.0,1.3000000000000001e-05
3,2.358748495578766,2.137514114379883,0.06352074966532797,0.04083908654374545,284.54242,0.0,2.1000000000000002e-05
4,2.3100855946540833,2.1367151737213135,0.06445783132530121,0.04141442266403651,282.66745,0.0,2.9000000000000004e-05
5,2.3312041759490967,2.1356053352355957,0.06465863453815261,0.04154147513458021,280.73163,0.0,3.7000000000000005e-05
6,2.312069296836853,2.1343724727630615,0.06599732262382865,0.042546455903368155,277.94345,0.0,4.5e-05
7,2.309188663959503,2.1329903602600098,0.06639892904953146,0.042803615496562905,276.29935,0.0,5.300000000000001e-05
8,2.3442655205726624,2.1314215660095215,0.06633199464524765,0.04254554610604518,274.89786,0.0,6.1e-05
9,2.3190137147903442,2.1297335624694824,0.06646586345381526,0.04235821468099991,273.23886,0.0,6.9e-05
10,2.313248038291931,2.1278979778289795,0.06606425702811244,0.040689909528917725,272.31525,0.0,7.7e-05
11,2.309187650680542,2.1259021759033203,0.0679384203480589,0.04163299601418085,269.88452,0.0,8.5e-05
12,2.311229646205902,2.123657703399658,0.11191432396251673,0.06600649529871551,269.5025,0.0,9.300000000000001e-05
13,2.296684741973877,2.1216073036193848,0.11191432396251673,0.066043970483328,270.05484,0.0,0.00010100000000000002
14,2.3238091468811035,2.1190779209136963,0.2529451137884873,0.12585844483789752,267.71622,0.0,0.00010900000000000002
15,2.3050114512443542,2.116374969482422,0.25341365461847387,0.12635668798066255,266.73102,0.0,0.000117
16,2.3290411829948425,2.1135635375976562,0.3600401606425703,0.15801602773680642,265.51196,0.0,0.000125
17,2.349307358264923,2.1107864379882812,0.4746318607764391,0.18530061919277857,264.76846,0.0,0.000133
18,2.296920955181122,2.1083850860595703,0.4795180722891566,0.18816022259634355,263.7761,0.0,0.000141
19,2.3004745841026306,2.1052405834198,0.4859437751004016,0.1917157079019485,258.60684,0.0,0.000149
20,2.287394165992737,2.1019463539123535,0.4878848728246319,0.1926555420366154,255.81624,0.0,0.00015700000000000002
21,2.2799068689346313,2.098358154296875,0.493908969210174,0.19598068445874497,249.13733,0.0,0.000165
22,2.2752994298934937,2.0949513912200928,0.49698795180722893,0.1986232237080317,245.39578,0.0,0.000173
23,2.2602591514587402,2.0922207832336426,0.5,0.20027810244788105,247.20279,0.0,0.000181
24,2.2784348130226135,2.0886714458465576,0.5016733601070951,0.20187805652314633,244.79604,0.0,0.000189
25,2.2583464980125427,2.0838334560394287,0.5032797858099063,0.20326363535468633,237.10512,0.0,0.000197
26,2.25586074590683,2.0789389610290527,0.5036144578313253,0.2049444263181556,231.91266,0.0,0.0001999995215573364
27,2.2982293367385864,2.0745930671691895,0.5020749665327978,0.20543602156405433,230.3996,0.0,0.00019999569404480433
28,2.278998553752899,2.0716145038604736,0.5043507362784472,0.20737134872583646,232.55838,0.0,0.00019998749239667364
29,2.2514387369155884,2.0679845809936523,0.5151271753681392,0.21415825265167057,229.57507,0.0,0.00019997491697171094
30,2.2453125715255737,2.0639302730560303,0.5175368139223561,0.21617272444864,227.61427,0.0,0.00019995796832000606
31,2.2412198781967163,2.0603930950164795,0.5237617135207496,0.21993579190352106,225.78062,0.0,0.00019993664718294803
32,2.238469898700714,2.056889533996582,0.5291164658634538,0.22404109290081023,224.37546,0.0,0.0001999109544931923
33,2.2174527645111084,2.052337408065796,0.5338018741633199,0.22843779372803638,220.95805,0.0,0.00019988089137462048
34,2.2115396857261658,2.0474936962127686,0.5285809906291834,0.23097204360542462,220.39685,0.0,0.00019984645914229067
35,2.2202284932136536,2.042801856994629,0.5298527443105756,0.23357832307969958,218.06366,0.0,0.00019980765930238033
36,2.2489863634109497,2.038850784301758,0.5356760374832664,0.23660104896750545,215.0924,0.0,0.00019976449355212013
37,2.2297556400299072,2.0350213050842285,0.528045515394913,0.23431458878163006,216.54361,0.0,0.00019971696377971983
38,2.1873313188552856,2.030634641647339,0.5289825970548863,0.23445497010467922,215.11082,0.0,0.00019966507206428563
39,2.218007206916809,2.0259461402893066,0.5269745649263722,0.2337202667782923,213.69466,0.0,0.00019960882067572924
40,2.17581707239151,2.0222713947296143,0.5352744310575636,0.23770145995934988,210.71957,0.0,0.00019954821207466872
41,2.1701865792274475,2.0190236568450928,0.5345381526104418,0.23715779875913207,210.09521,0.0,0.00019948324891232052
42,2.171204090118408,2.013812780380249,0.5368808567603748,0.23748677355660272,207.30936,0.0,0.00019941393403038392
43,2.1492472290992737,2.009942054748535,0.5355421686746988,0.23527601973810608,206.69818,0.0,0.00019934027046091633
44,2.1600562930107117,2.0074472427368164,0.5362784471218206,0.23642839173082736,206.39896,0.0,0.0001992622614262009
45,2.1341827511787415,2.0064198970794678,0.5502008032128514,0.24278176861932171,201.89554,0.0,0.00019917991033860556
46,2.145377278327942,2.004242420196533,0.5572289156626506,0.24506821087970065,199.50383,0.0,0.0001990932208004337
47,2.146121323108673,2.0009844303131104,0.578380187416332,0.25197181745238834,190.80418,0.0,0.0001990021966037665
48,2.129725754261017,1.9976375102996826,0.613520749665328,0.26273664810761854,177.7984,0.0,0.00019890684173029717
49,2.1740247309207916,1.9951421022415161,0.6336680053547523,0.2665211991624567,170.84525,0.0,0.00019880716035115684
50,2.0941444039344788,1.9896891117095947,0.655756358768407,0.2661215571947869,162.3013,0.0,0.00019870315682673194
51,2.1017053723335266,1.9828720092773438,0.6675368139223561,0.2677019222266263,157.5983,0.0,0.00019859483570647355
52,2.103608936071396,1.9701464176177979,0.6809236947791165,0.2648744051280228,151.57814,0.5490881204605103,0.0001984822017286984
53,2.0869146585464478,1.9576243162155151,0.6860776439089692,0.2624607467993955,146.503,0.8032659888267517,0.00019836525982038153
54,2.1398775577545166,1.9482957124710083,0.6902945113788487,0.2586260859597607,143.88521,0.8947300910949707,0.00019824401509694088
55,2.070508897304535,1.9420113563537598,0.6957831325301205,0.25814258427732506,141.17343,0.9294297695159912,0.0001981184728620134
56,2.053976595401764,1.9363528490066528,0.6968540829986614,0.2568371175156753,140.31703,0.9496476054191589,0.00019798863860722316
57,2.071755528450012,1.9342962503433228,0.697991967871486,0.25614341452957884,140.1686,0.9373704791069031,0.0001978545180119411
58,2.0450603663921356,1.936000108718872,0.6966532797858099,0.2581473832807492,142.59894,0.9141477346420288,0.00019771611694303651
59,2.038094639778137,1.9300624132156372,0.6988621151271753,0.262078852168186,141.85005,0.9139125347137451,0.0001975734414546205
60,2.053889214992523,1.9281902313232422,0.6968540829986614,0.2659337164666058,142.75797,0.9107121229171753,0.00019742649778778116
61,2.0484755635261536,1.9251070022583008,0.6954484605087015,0.27007953787299177,143.62202,0.9094184637069702,0.00019727529237031048
62,2.028663009405136,1.9186534881591797,0.6984605087014726,0.2752263273897618,142.18779,0.9099141359329224,0.00019711983181642333
63,1.9986480176448822,1.910773754119873,0.6991967871485943,0.28309778979443717,140.95682,0.9150009155273438,0.00019696012292646784
64,1.993074506521225,1.903610110282898,0.7031459170013387,0.2904868295185744,138.94273,0.9122929573059082,0.00019679617268662832
65,1.9869953989982605,1.8983598947525024,0.702342704149933,0.30042224616815283,137.18718,0.9223453998565674,0.00019662798826861942
66,1.9832931160926819,1.8937973976135254,0.7063587684069612,0.29448523123958786,135.31538,0.9072449803352356,0.00019645557702937234
67,1.9725006818771362,1.8857873678207397,0.7109772423025436,0.28979788393397665,133.0601,0.8750647306442261,0.00019627894651071327
68,2.046932190656662,1.878960371017456,0.7133868808567604,0.29131647569793534,128.50381,0.8481511473655701,0.00019609810443903326
69,1.9813390672206879,1.8704028129577637,0.7287817938420348,0.2889431863185878,117.82441,0.7984386682510376,0.00019591305872495045
70,1.959201842546463,1.8683524131774902,0.7464524765729585,0.28174236567002836,107.47715,0.37814581394195557,0.00019572381746296374
71,1.9558548331260681,1.8759756088256836,0.7487951807228915,0.27659875095483677,108.0762,0.15199989080429077,0.00019553038893109907
72,1.948918879032135,1.8784821033477783,0.7485274431057564,0.2767444473026119,108.12154,0.14673548936843872,0.000195332781590547
73,1.932740032672882,1.8780460357666016,0.7481927710843373,0.28071251381922085,107.89934,0.2996287941932678,0.00019513100408529273
74,1.9229628443717957,1.8795088529586792,0.7469210174029451,0.2806586665246355,107.572075,0.4111434817314148,0.00019492506524173813
