timestamp_s,watts
0.0,1773.3233555720185
0.25,1764.0368977411958
0.5,1754.7504399103732
0.75,1747.7418391433926
1.0,1743.8851824163326
1.25,1743.8851824163326
1.5,1743.8851824163326
1.75,1743.8851824163326
2.0,1745.6007297934352
2.25,1745.6007297934352
2.5,1745.6007297934352
2.75,1757.9241698287592
3.0,1765.8459203532002
3.25,1757.9241698287592
3.5,1760.951384130934
3.75,1760.951384130934
4.0,1747.1725921476107
4.25,1747.1725921476107
4.5,1752.6647558750724
4.75,1749.368540371494
5.0,1749.368540371494
5.25,1752.6647558750724
5.5,1752.6647558750724
5.75,1749.368540371494
6.0,1762.8512377496534
6.25,1762.8512377496534
6.5,1751.094900081822
6.75,1751.094900081822
7.0,1755.1561102149903
7.25,1751.094900081822
7.5,1755.1561102149903
7.75,1755.1561102149903
8.0,1743.449049050413
8.25,1743.449049050413
8.5,1753.2671756193317
8.75,1753.2671756193317
9.0,1763.3557997169696
9.25,1763.3557997169696
9.5,1753.8515430314937
9.75,1753.8515430314937
10.0,1753.8515430314937
10.25,1753.8515430314937
10.5,1753.1034216503958
10.75,1753.1034216503958
11.0,1752.728258715278
11.25,1747.9207044947402
11.5,3159.163526919835
11.75,3148.81033240881
12.0,3143.0060387241792
12.25,3143.0060387241792
12.5,3143.7642363867444
12.75,3143.7642363867444
13.0,3145.4054463548796
13.25,3145.4054463548796
13.5,3145.4054463548796
13.75,3135.1592921045167
14.0,3135.1592921045167
14.25,3135.1592921045167
14.5,3188.181868701247
14.75,3188.181868701247
15.0,3188.181868701247
15.25,3177.086755227914
15.5,3177.086755227914
15.75,3177.086755227914
16.0,3177.086755227914
16.25,3180.0728115880725
16.5,3180.0728115880725
16.75,3127.758717774277
17.0,3127.758717774277
17.25,3150.6309772625646
17.5,3150.6309772625646
17.75,3153.4187994359727
18.0,3166.139000180962
18.25,3166.139000180962
18.5,3166.139000180962
18.75,3166.139000180962
19.0,3163.651275535682
19.25,3163.651275535682
19.5,3184.1441968579875
19.75,3184.1441968579875
20.0,3147.3984570754114
20.25,3172.8130465988174
20.5,3147.3984570754114
20.75,3147.3984570754114
21.0,3134.1662036291755
21.25,3159.7737447503378
21.5,3125.064175506526
21.75,3146.762057848553
22.0,3142.6379267290667
22.25,3146.762057848553
22.5,3146.762057848553
22.75,3151.137395093692
23.0,3151.137395093692
23.25,3151.137395093692
23.5,3151.137395093692
23.75,3146.6628682174423
24.0,3140.8307216917096
24.25,3140.8307216917096
24.5,3178.301022229265
24.75,3195.411637087529
25.0,3198.6068884976703
25.25,3198.6068884976703
25.5,3198.6068884976703
25.75,3180.6073169354986
26.0,3180.6073169354986
26.25,3174.8376182606207
26.5,3156.1855761789066
26.75,3156.1855761789066
27.0,3155.071301329087
27.25,3155.071301329087
27.5,3156.1855761789066
27.75,3160.6234799109898
28.0,3163.4540081166188
28.25,3163.4540081166188
28.5,3163.4540081166188
28.75,3169.353152429505
29.0,3169.353152429505
29.25,3169.353152429505
29.5,3190.7821577564882
29.75,3190.7821577564882
30.0,3144.000002998858
30.25,3170.8815002550373
30.5,3170.2602607670506
30.75,3154.980390333054
31.0,3154.980390333054
31.25,3170.2602607670506
31.5,3170.2602607670506
31.75,3172.9000153410207
32.0,3177.9811326961517
32.25,3177.9811326961517
32.5,3172.9000153410207
32.75,3151.5981668152785
33.0,3147.7772899799243
33.25,3147.7772899799243
33.5,3151.5981668152785
33.75,3151.5981668152785
34.0,3147.7772899799243
34.25,3153.8051245420625
34.5,3173.637596814867
34.75,3147.59754493166
35.0,3147.59754493166
35.25,3142.196330310947
35.5,3142.196330310947
35.75,3142.196330310947
36.0,3154.433347059021
36.25,3154.433347059021
36.5,3154.433347059021
36.75,3137.511257137813
37.0,3137.511257137813
37.25,3137.511257137813
37.5,3156.240474902549
37.75,3174.803716235474
38.0,3174.803716235474
38.25,3191.201212783933
38.5,3191.201212783933
38.75,3132.6111710027753
39.0,3122.315049643623
39.25,3132.6111710027753
39.5,3132.6111710027753
39.75,3192.326424411125
40.0,3192.326424411125
40.25,3192.326424411125
40.5,3176.953946073434
40.75,3167.7882907248204
41.0,3165.1973076846953
41.25,3163.567147825707
41.5,3154.323643355703
41.75,3151.7676721961643
42.0,3151.7676721961643
42.25,3131.0442807860722
42.5,3131.0442807860722
42.75,3131.0442807860722
43.0,3148.773539738183
43.25,3148.773539738183
43.5,3155.39558957415
43.75,3157.4932274630323
44.0,3205.787506125359
44.25,3185.550023393732
44.5,3185.550023393732
44.75,3180.2458539331465
45.0,3180.2458539331465
45.25,3172.0071179250535
45.5,3172.0071179250535
45.75,3172.0071179250535
46.0,3166.2659590737558
46.25,3172.0071179250535
46.5,3183.795345168549
46.75,3166.2659590737558
47.0,3166.2659590737558
47.25,3157.565927783019
47.5,3157.565927783019
47.75,3157.565927783019
48.0,3157.3135425657683
48.25,3164.5526885026075
48.5,3191.9333174847598
48.75,3180.932865958175
49.0,3180.932865958175
49.25,3191.9333174847598
49.5,3191.9333174847598
49.75,3180.932865958175
50.0,3158.3410980941453
50.25,3158.150572721014
50.5,3158.150572721014
50.75,3155.4705978137645
51.0,3157.592410376813
51.25,3158.150572721014
51.5,3157.592410376813
51.75,3150.570327454249
52.0,3157.592410376813
52.25,3156.2127680227395
52.5,3156.2127680227395
52.75,3163.64821065644
53.0,3163.64821065644
53.25,3156.2127680227395
53.5,3170.0100639830553
53.75,3141.832050619762
54.0,3141.832050619762
54.25,3146.437746700127
54.5,3190.4986580896043
54.75,3177.0719983254157
55.0,3177.0719983254157
55.25,3177.8775492624027
55.5,3177.8775492624027
55.75,3177.0719983254157
56.0,3172.702922893989
56.25,3149.608596367578
56.5,3141.2385378216454
56.75,3138.2370035335844
57.0,3138.2370035335844
57.25,3138.2370035335844
57.5,3146.4395077770573
57.75,3146.4395077770573
58.0,3146.4395077770573
58.25,3145.1735290694373
58.5,3145.173529069437
58.75,3139.595602630453
59.0,3145.1735290694387
59.25,3184.0106164921585
59.5,3184.010616492157
59.75,3146.7588424209066
60.0,3146.7588424209066
60.25,3146.7588424209066
60.5,3146.7588424209066
60.75,3146.7588424209066
61.0,3143.5478041231036
61.25,3199.458857583817
61.5,3147.559180570459
61.75,3147.559180570459
62.0,3149.8374211680334
62.25,3159.6773786809645
62.5,3151.942093936829
