timestamp_s,tokens_out
1350.0,50830.00000000002
1365.0,53040.000000000866
1380.0,62799.99999999887
1395.0,58819.0000000003
1410.0,60824.99999999938
1425.0,59307.00000000011
1440.0,53457.00000000097
1455.0,47542.99999999834
1470.0,53443.00000000137
1485.0,59070.9999999992
1500.0,57183.00000000047
1515.0,65045.99999999998
1530.0,53430.00000000275
1545.0,60625.999999997424
1560.0,57323.00000000005
1575.0,64080.0000000004
1590.0,55038.99999999961
1605.0,53847.00000000031
1620.0,54786.99999999976
1635.0,52162.99999999992
1650.0,54621.00000000008
1665.0,57880.99999999996
1680.0,55308.99999999988
1695.0,53206.00000000186
1710.0,60207.99999999788
1725.0,55154.00000000004
1740.0,51695.000000007545
1755.0,50940.99999999298
1770.0,53554.99999999948
1785.0,53664.000000000706
1800.0,59487.000000003245
1815.0,50245.99999999645
1830.0,57190.999999998756
1845.0,56558.000000001244
1860.0,54140.99999999986
1875.0,52482.99999999969
1890.0,52481.00000000061
1905.0,63732.00000000059
1920.0,52831.999999999054
1935.0,55687.99999999953
1950.0,57205.000000000546
1965.0,57880.999999997905
1980.0,61297.00000000249
1995.0,57818.99999999956
2010.0,62518.000000001884
2025.0,57951.999999998116
2040.0,60022.99999999647
2055.0,57979.000000004606
2070.0,58029.99999999898
2085.0,58551.0
2100.0,55932.999999998574
2115.0,54348.00000000138
2130.0,56067.000000000204
2145.0,55434.9999999891
2160.0,53501.00000001087
2175.0,53219.99999999984
2190.0,56334.99999999923
2205.0,56269.000000001586
2220.0,58232.0000000092
2235.0,57736.999999989814
2250.0,53909.999999999956
2265.0,53422.00000000099
2280.0,59915.999999997744
2295.0,54866.00000000969
2310.0,56323.99999999207
2325.0,58044.999999999694
2340.0,51137.999999998996
2355.0,61466.00000000026
2370.0,54236.00000000071
2385.0,60450.0000000009
2400.0,52417.9999999992
2415.0,56125.99999999974
2430.0,55877.00000000026
2445.0,60116.99999999956
2460.0,56491.00000000013
2475.0,57974.000000000466
2490.0,60281.00000000614
2505.0,59750.99999999268
2520.0,56247.000000000815
2535.0,56779.0000000001
2550.0,53421.99999999987
2565.0,51701.00000000064
2580.0,48551.99999999958
2595.0,52317.99999999099
2610.0,58500.0000000087
2625.0,60671.000000000204
2640.0,51803.000000001004
2655.0,57005.99999999926
2670.0,59497.999999997584
2685.0,52911.00000000118
2700.0,53582.00000000125
2715.0,56475.99999999987
2730.0,47522.00000000074
2745.0,60855.99999999613
2760.0,58726.99999998842
2775.0,56364.00000001468
2790.0,53921.99999999981
2805.0,53688.00000000012
2820.0,58402.99999999974
2835.0,47879.00000000048
2850.0,51741.99999999987
2865.0,62437.99999999844
2880.0,63496.00000000352
2895.0,55505.99999999025
2910.0,55859.000000006636
2925.0,55985.00000000182
2940.0,58917.99999999744
2955.0,59172.0
2970.0,54571.000000001906
2985.0,57019.99999999924
3000.0,58581.99999999697
3015.0,60329.0000000038
3030.0,56283.99999999128
3045.0,54323.000000008775
3060.0,58283.999999994616
3075.0,55015.00000000525
3090.0,55946.99999999993
3105.0,48974.00000000023
3120.0,50975.000000001965
3135.0,56564.999999997555
3150.0,56133.00000000137
3165.0,58679.99999999846
3180.0,55108.00000000658
3195.0,54170.9999999944
3210.0,58015.99999999955
3225.0,56020.99999999975
3240.0,53100.00000000061
3255.0,57514.000000000044
3270.0,61808.99999999981
3285.0,58204.000000000306
3300.0,49908.99999999971
3315.0,57570.0000000069
3330.0,51214.999999997526
3345.0,59827.999999995576
3360.0,51406.999999998836
3375.0,63617.00000000108
3390.0,51320.99999999971
3405.0,55750.00000000026
3420.0,57644.999999998356
3435.0,57596.00000000086
3450.0,63132.00000000246
3465.0,62720.99999999913
3480.0,54646.999999999665
3495.0,62346.000000000815
3510.0,55805.99999999706
3525.0,55697.99999998894
3540.0,51433.00000001422
3555.0,54416.99999999876
3570.0,52875.999999999054
3585.0,62884.00000000019
3600.0,55453.99999997114
3615.0,60445.00000002976
3630.0,51521.00000000588
3645.0,52096.99999999364
3660.0,55514.99999999972
3675.0,57232.00000000028
3690.0,51905.00000000022
3705.0,54027.000000000015
3720.0,48416.999999999796
3735.0,61350.99999999978
3750.0,52099.99999999987
3765.0,59579.00000000038
3780.0,58011.999999999534
3795.0,57470.000000000015
3810.0,59437.99999999978
3825.0,64591.00000000054
3840.0,49992.00000000057
3855.0,52471.99999999993
3870.0,54149.00000000138
3885.0,57770.00000000054
3900.0,60187.99999999124
3915.0,62457.99999998599
3930.0,53992.000000020285
3945.0,54797.99999998478
3960.0,58119.0000000157
3975.0,53529.00000000374
3990.0,55333.99999999345
4005.0,61060.00000000237
4020.0,55905.000000000175
4035.0,57777.00000000083
4050.0,60448.000000017186
4065.0,61234.99999999127
4080.0,58763.999999991705
4095.0,55989.99999999866
4110.0,54165.99999999907
4125.0,55419.000000002416
4140.0,50719.999999998894
4155.0,58524.00000000064
4170.0,60055.999999998254
4185.0,51912.0000000023
4200.0,50498.999999998545
4215.0,48224.99999999779
4230.0,49541.00000000239
4245.0,53282.000000001426
4260.0,55963.99999999892
4275.0,59188.9999999993
4290.0,55201.0000000094
4305.0,52997.99999999339
4320.0,60667.99999999671
4335.0,44733.0000000009
4350.0,54911.00000000044
4365.0,54872.000000000146
4380.0,55181.999999999214
4395.0,60052.99999999991
4410.0,53123.00000000259
4425.0,54750.99999999764
4440.0,58127.999999999854
4455.0,52994.99999999843
4470.0,56685.00000000172
4485.0,60724.99999999738
4500.0,57884.00000000282
4515.0,56197.99999999997
4530.0,55859.00000000032
4545.0,57431.99999999939
4560.0,52790.999999999476
4575.0,62744.000000003056
4590.0,60988.99999999747
4605.0,55832.00000000489
4620.0,58929.99999999674
4635.0,55254.999999999505
4650.0,64225.99999999965
4665.0,56614.00000000498
4680.0,60464.99999999607
4695.0,62700.999999998225
4710.0,54780.99999999869
4725.0,52769.0000000007
4740.0,52182.000000001106
4755.0,56786.99999999956
4770.0,55079.00000000041
4785.0,60717.0
4800.0,51952.99999999959
4815.0,62753.99999999447
4830.0,53700.000000017404
4845.0,58427.99999998906
4860.0,55283.99999999962
4875.0,55184.99999999776
4890.0,58963.00000001339
4905.0,57180.99999998807
4920.0,58446.99999997052
4935.0,48137.00000002954
4950.0,49404.99999999991
4965.0,54783.99999999505
4980.0,56610.00000000035
4995.0,57939.000000004016
5010.0,63285.00000000966
5025.0,60781.999999990425
5040.0,54061.00000000064
5055.0,56353.99999999997
5070.0,55335.99999999802
5085.0,56050.000000002416
5100.0,48140.99999999901
5115.0,54416.99999999971
5130.0,57390.0000000016
5145.0,56496.999999999156
5160.0,59566.99999999904
5175.0,52871.00000000154
5190.0,55463.999999992375
5205.0,56957.00000000824
5220.0,57197.999999999505
5235.0,56775.000000004686
5250.0,63809.99999999395
5265.0,54408.000000000786
5280.0,55277.00000000006
5295.0,59828.999999990454
5310.0,57757.00000000946
5325.0,45301.99999998856
5340.0,62243.000000012165
5355.0,50272.99999999927
5370.0,55714.99999993507
5385.0,56191.00000006359
5400.0,50258.00000000026
5415.0,56344.99999999933
5430.0,60593.00000000326
5445.0,57543.99999999796
5460.0,58204.00000000055
5475.0,56460.00000000183
5490.0,54972.999999997846
5505.0,47171.99999999997
5520.0,55803.00000000032
5535.0,53472.00000000067
5550.0,56833.999999999534
5565.0,55220.00000000093
5580.0,59842.00000000058
5595.0,57041.000000011874
5610.0,58309.9999999899
5625.0,63872.99999999566
5640.0,60300.00000000064
5655.0,55486.00000000096
5670.0,54880.999999997846
5685.0,55476.00000000102
5700.0,57228.00000000023
5715.0,55533.000000000815
5730.0,53930.9999999984
5745.0,61277.00000000029
5760.0,52188.00000000061
5775.0,52697.99999999913
5790.0,57460.999999999476
5805.0,53626.000000002125
5820.0,55907.99999999898
5835.0,64020.00000000023
5850.0,61064.0
5865.0,61179.00000001094
5880.0,53604.000000011
5895.0,61057.999999969936
5910.0,51194.00000000757
5925.0,63129.99999997113
5940.0,56176.00000002884
5955.0,53587.00000000221
5970.0,60208.9999999984
5985.0,57207.99999998594
6000.0,49900.000000014086
6015.0,55112.000000000175
6030.0,63329.9999999954
6045.0,53249.000000004395
6060.0,58264.99999999924
6075.0,62553.00000000038
6090.0,57048.00000000003
6105.0,58654.000000000495
6120.0,58943.99999999974
6135.0,57052.00000000012
6150.0,58177.999999988475
6165.0,49085.000000015076
6180.0,59335.99999999697
6195.0,52853.00000000975
6210.0,59243.99999999296
6225.0,56752.99999999005
6240.0,57319.000000007596
6255.0,54739.9999999984
6270.0,56257.99999999866
6285.0,57120.00000000361
6300.0,54974.99999999869
6315.0,57410.00000000038
6330.0,58782.99999999927
6345.0,59966.00000000198
6360.0,67483.99999999796
6375.0,52369.0
6390.0,49783.000000001164
6405.0,63342.999999998865
6420.0,60422.000000030326
6435.0,52531.9999999711
6450.0,54987.99999999767
6465.0,53040.00000001301
6480.0,52324.999999985856
6495.0,52889.00000000271
6510.0,49743.99999999729
6525.0,54563.000000005355
6540.0,53549.99999999686
6555.0,56577.00000000035
6570.0,52660.99999999901
6585.0,62008.00000000006
6600.0,55385.99999995949
6615.0,52001.0000000321
6630.0,50723.00000001106
6645.0,51814.000000015425
6660.0,57559.99999998088
6675.0,56078.00000000169
6690.0,58113.00000001045
6705.0,57725.99999999069
6720.0,57511.999999998894
6735.0,51090.99999999683
6750.0,54714.000000001455
6765.0,53645.000000002125
6780.0,53844.99999999997
6795.0,51905.00000000134
6810.0,54709.99999999802
6825.0,54691.99999999927
6840.0,56560.00000000076
6855.0,52328.99999999988
6870.0,57954.99999999747
6885.0,54191.00000000108
6900.0,56428.000000000815
6915.0,53578.00000000108
6930.0,54064.99999999962
6945.0,47337.99999999444
6960.0,57168.00000000492
6975.0,60897.00000000119
6990.0,50796.99999999997
7005.0,62876.00000000358
7020.0,56336.999999997846
7035.0,54845.99999999453
7050.0,55388.00000000303
7065.0,53345.000000000844
7080.0,51338.999999998574
7095.0,55739.000000002765
7110.0,58226.00000000009
7125.0,51343.00000005105
7140.0,59001.99999994872
7155.0,59403.9999999977
7170.0,54900.00000000183
7185.0,51969.99999999956
7200.0,19445.00000000006
