timestamp_s,tokens_in
0.0,61556.0
15.0,249500.0
30.0,251643.0
45.0,208143.0
60.0,244271.0
75.0,274486.0
90.0,261793.9999999999
105.0,263061.0000000002
120.0,245749.99999999988
135.0,238669.0000000001
150.0,232649.00000000006
165.0,236372.99999999988
180.0,241014.00000000032
195.0,249053.9999999995
210.0,286762.0000000004
225.0,247565.99999999977
240.0,252137.00000000023
255.0,265219.99999999895
270.0,218580.00000000076
285.0,235420.0000000002
300.0,233300.9999999992
315.0,245567.00000000064
330.0,244378.00000000023
345.0,233689.0000000002
360.0,240300.99999999983
375.0,225358.00000000015
390.0,223980.00000000012
405.0,261975.99999999953
420.0,236596.0000000002
435.0,229543.99999999953
450.0,247302.00000000087
465.0,259925.9999999996
480.0,247544.99999999965
495.0,250668.00000000146
510.0,254138.99999999825
525.0,262153.0000000006
540.0,259803.99999999994
555.0,275499.9999999998
570.0,214710.0000000003
585.0,293982.9999999999
600.0,241999.00000000367
615.0,236255.99999999633
630.0,248664.9999999996
645.0,253422.0
660.0,230264.00000000047
675.0,248838.99999999846
690.0,249027.00000000146
705.0,260443.00000000006
720.0,249425.99999999983
735.0,262997.99999999924
750.0,230486.00000000076
765.0,227793.99999999997
780.0,237202.00000000017
795.0,245674.00000000058
810.0,255937.99999999924
825.0,256304.00000000052
840.0,244862.99999999956
855.0,253184.99999999936
870.0,221839.00000000032
885.0,219738.0
900.0,218796.0000000021
915.0,244774.99999999805
930.0,247915.00000000035
945.0,250793.9999999976
960.0,253813.00000000178
975.0,260079.00000000038
990.0,244075.99999999983
1005.0,244277.9999999996
1020.0,260447.0000000005
1035.0,251474.99999999904
1050.0,265943.00000000116
1065.0,227060.99999999968
1080.0,237790.99999999988
1095.0,254669.00000000076
1110.0,266758.99999999994
1125.0,244427.99999999886
1140.0,221374.99999999983
1155.0,282814.0000000014
1170.0,252793.9999999997
1185.0,232123.9999999989
1200.0,244401.00000000114
1215.0,268868.000000003
1230.0,230569.99999999796
1245.0,242620.00000000044
1260.0,220501.99999999846
1275.0,241419.99999999965
1290.0,234497.00000000183
1305.0,250377.99999999767
1320.0,250518.0000000006
1335.0,239120.00000000038
1350.0,219652.99999999857
1365.0,240241.0000000004
1380.0,249223.00000000172
1395.0,280696.9999999999
1410.0,246240.99999999878
1425.0,245743.0000000004
1440.0,223704.99999999724
1455.0,233327.00000000285
1470.0,259287.00000000052
1485.0,226055.99999999822
1500.0,244167.00000000134
1515.0,245454.99999999904
1530.0,245845.0000000007
1545.0,236749.00000000012
1560.0,248282.99999999726
1575.0,247465.00000000309
1590.0,279681.9999999994
1605.0,231459.0000000004
1620.0,258134.9999999993
1635.0,198847.00000000777
1650.0,215452.99999999278
1665.0,257460.9999999999
1680.0,242579.00000000073
1695.0,238594.9999999987
1710.0,255994.00000000044
1725.0,241279.0000000025
1740.0,233882.9999999919
1755.0,265818.00000000733
1770.0,274070.99999999895
1785.0,216670.99999999843
1800.0,227242.99999999892
1815.0,238312.99999999566
1830.0,234134.0000000061
1845.0,266039.00000000047
1860.0,229332.00000000006
1875.0,216752.99999999988
1890.0,225329.00000000006
1905.0,244845.99999999907
1920.0,248858.00000000093
1935.0,253193.9999999976
1950.0,200997.00000000204
1965.0,239927.0000000004
1980.0,268352.0000000018
1995.0,246375.99999999773
2010.0,215180.00000000128
2025.0,243267.99999999534
2040.0,258553.00000000128
2055.0,244024.00000000134
2070.0,254836.9999999986
2085.0,246417.00000000297
2100.0,239429.00000000081
2115.0,238228.99999999825
2130.0,258237.99999999785
2145.0,255975.0000000025
2160.0,259190.00000000233
2175.0,242704.9999999982
2190.0,236007.99999999843
2205.0,216363.00000000768
2220.0,248918.9999999922
2235.0,229613.9999999997
2250.0,237436.00000000087
2265.0,232090.99999999767
2280.0,232027.0000000011
2295.0,239569.0000000018
2310.0,224694.00000000198
2325.0,248299.99999999895
2340.0,260599.00000000274
2355.0,253653.99999999645
2370.0,235806.00000000017
2385.0,226402.00000000017
2400.0,241393.0000000003
2415.0,248534.99999999756
2430.0,237662.00000000076
2445.0,248404.00000000146
2460.0,249789.00000000652
2475.0,226244.99999999243
2490.0,230521.00000000105
2505.0,216271.0000000004
2520.0,261673.99999999738
2535.0,251372.00000000175
2550.0,233064.00000000134
2565.0,256347.9999999978
2580.0,215262.9999999985
2595.0,246148.00000000314
2610.0,260815.99999999662
2625.0,263045.0000000038
2640.0,265316.99999999854
