timestamp_s,tokens_in
0.0,77871.0
15.0,228257.0
30.0,242087.0
45.0,245349.0
60.0,266786.0
75.0,242706.99999999994
90.0,219588.99999999997
105.0,255224.99999999988
120.0,245284.0000000002
135.0,264810.0000000002
150.0,230277.99999999988
165.0,239701.00000000012
180.0,235597.99999999919
195.0,227037.0000000004
210.0,243744.00000000015
225.0,246126.00000000015
240.0,231907.9999999997
255.0,246938.00000000047
270.0,248361.99999999965
285.0,226318.99999999715
300.0,255425.00000000297
315.0,243926.9999999964
330.0,244182.00000000175
345.0,268252.00000000146
360.0,218980.00000000023
375.0,252699.00000000035
390.0,258161.99999999916
405.0,244580.00000000023
420.0,229186.99999999988
435.0,249244.99999999988
450.0,233546.999999999
465.0,235793.00000000146
480.0,257317.0
495.0,277909.0000000004
510.0,230180.99999999994
525.0,278977.9999999999
540.0,235856.99999999997
555.0,258639.9999999997
570.0,248258.00000000035
585.0,239410.99999999994
600.0,257572.99999999712
615.0,210664.00000000242
630.0,268496.0000000003
645.0,247585.00000000012
660.0,246738.0
675.0,236454.9999999993
690.0,239361.0000000006
705.0,258417.99999999139
720.0,241202.99999999162
735.0,233071.0000000138
750.0,240488.00000000338
765.0,230036.99999999983
780.0,241119.999999999
795.0,261638.00000000096
810.0,257358.99999999962
825.0,220258.00000000067
840.0,229221.99999999919
855.0,217609.00000000076
870.0,255058.9999999999
885.0,271527.0
900.0,256552.0000000002
915.0,267065.9999999998
930.0,196977.99999999677
945.0,262517.00000000285
960.0,227588.0000000004
975.0,257830.9999999998
990.0,244380.00000000026
1005.0,275988.9999999986
1020.0,249913.00000000143
1035.0,250241.00000000012
1050.0,244173.99999999872
1065.0,216422.0000000047
1080.0,241373.99999999732
1095.0,253949.99999999584
1110.0,236130.00000000457
1125.0,223954.99999999933
1140.0,245101.99999999587
1155.0,236676.00000000375
1170.0,235739.99999999886
1185.0,255101.0000000031
1200.0,226301.99999999744
1215.0,269777.9999999815
1230.0,233097.00000001935
1245.0,229781.99999999948
1260.0,257598.9999999985
1275.0,254635.99999999703
1290.0,239007.00000000405
1305.0,234933.00000000047
1320.0,258131.99999999744
1335.0,219192.00000000294
1350.0,266849.9999999986
1365.0,264156.0000000007
1380.0,229594.00000000038
1395.0,259075.99999999985
1410.0,225500.00000000035
1425.0,224038.00000000096
1440.0,252151.9999999994
1455.0,256423.99999999892
1470.0,248536.0000000003
1485.0,240209.99999999977
1500.0,258748.00000000035
1515.0,258921.00000000012
1530.0,227395.00000000012
1545.0,232321.00000000067
1560.0,251029.99999999968
1575.0,243973.99999999197
1590.0,222109.00000000623
1605.0,230232.00000000093
1620.0,222795.00000000058
1635.0,254424.0000000006
1650.0,260451.99999999377
1665.0,267883.00000000536
1680.0,252608.00000000017
1695.0,247080.99999999953
1710.0,237853.00000000032
1725.0,217798.0000000015
1740.0,239122.99999999747
1755.0,261429.9999999976
1770.0,253982.00000000233
1785.0,235330.00000000157
1800.0,255769.99999999866
1815.0,238189.9999999997
1830.0,230145.99999999948
1845.0,261554.00000000198
1860.0,259201.99999999715
1875.0,227011.99999999953
1890.0,273209.0000000031
1905.0,235183.0000000003
1920.0,221476.9999999978
1935.0,243189.00000000192
1950.0,238016.9999999997
1965.0,239453.99999999086
1980.0,233378.00000000978
1995.0,234599.99999999977
2010.0,235132.99999998428
2025.0,259145.00000001502
2040.0,236550.9999999983
2055.0,237009.00000000274
2070.0,261698.99999999965
2085.0,226857.9999999826
2100.0,250349.00000001502
2115.0,234150.0000000007
2130.0,232123.00000000157
2145.0,247325.00000000256
2160.0,251650.9999999937
2175.0,215316.0000000021
2190.0,236651.00000000122
2205.0,235475.9999999957
2220.0,238467.00000000495
2235.0,256597.99999999802
2250.0,226464.00000000506
2265.0,231890.99999999523
2280.0,237828.00000000128
2295.0,231836.00000000006
2310.0,211135.00000000047
2325.0,234142.99999999942
2340.0,208227.00000000076
2355.0,245248.00000000093
2370.0,247570.99999999878
2385.0,284861.0000000062
2400.0,229500.9999999897
2415.0,218523.00000000477
2430.0,207748.99999998597
2445.0,240579.0000000004
2460.0,224885.0000000132
2475.0,238184.9999999968
2490.0,247591.00000000338
2505.0,250551.99999999546
2520.0,200207.00000000204
2535.0,191327.0000000025
2550.0,250758.0000000014
2565.0,222407.0000000056
2580.0,234406.9999999905
2595.0,235489.00000000227
2610.0,254139.99999999866
2625.0,239291.99999999843
2640.0,247453.00000000227
2655.0,233063.00000002526
2670.0,253111.9999999742
2685.0,214198.0000000007
2700.0,235349.9999999883
2715.0,230543.00000001065
2730.0,226408.00000000233
2745.0,226684.00000000064
2760.0,244576.99999999802
2775.0,269849.9999999971
2790.0,234406.0000000032
2805.0,234657.99999999884
2820.0,239514.99999999796
2835.0,220019.00000000483
2850.0,219485.99999999843
2865.0,249607.99999999965
2880.0,275961.0000000011
2895.0,243020.9999999925
2910.0,215271.00000000652
2925.0,260734.99999999744
2940.0,244698.000000001
2955.0,256125.00000000227
2970.0,227836.99999999563
2985.0,246674.00000000477
3000.0,215141.99999999994
3015.0,261882.99999999738
