timestamp_s,tokens_out
1395.0,63448.99999999997
1410.0,58367.999999999636
1425.0,54804.00000000039
1440.0,51599.99999999956
1455.0,57536.000000000415
1470.0,61062.00000000015
1485.0,54350.99999999964
1500.0,60365.000000000444
1515.0,59773.99999999955
1530.0,61392.00000000005
1545.0,54830.000000000175
1560.0,57948.99999999968
1575.0,62018.00000000028
1590.0,61861.999999999935
1605.0,56349.00000000013
1620.0,60484.99999999987
1635.0,52047.000000000255
1650.0,51427.99999999984
1665.0,61255.99999999974
1680.0,62171.00000000086
1695.0,60436.99999999909
1710.0,58917.00000000026
1725.0,57791.999999999935
1740.0,53799.99999999947
1755.0,63098.00000000072
1770.0,66281.00000000032
1785.0,54786.99999999915
1800.0,47454.00000000026
1815.0,55730.99999999959
1830.0,58185.000000000575
1845.0,60046.000000000044
1860.0,56072.999999999294
1875.0,53327.000000000735
1890.0,56967.00000000003
1905.0,59570.999999999665
1920.0,57659.00000000016
1935.0,59638.99999999999
1950.0,49776.99999999974
1965.0,54188.00000000038
1980.0,56531.00000000057
1995.0,58601.99999999925
2010.0,50440.00000000029
2025.0,56270.99999999956
2040.0,59714.000000000175
2055.0,55931.0000000006
2070.0,56519.9999999994
2085.0,55181.00000000025
2100.0,49544.00000000022
2115.0,54064.999999999956
2130.0,58114.99999999962
2145.0,56902.999999999985
2160.0,65516.00000000007
2175.0,53429.00000000012
2190.0,51437.00000000003
2205.0,52407.00000000038
2220.0,61162.999999999054
2235.0,54824.00000000006
2250.0,54128.00000000038
2265.0,57165.999999999665
2280.0,51071.00000000022
2295.0,53591.00000000022
2310.0,53271.00000000093
2325.0,51585.99999999924
2340.0,57184.99999999991
2355.0,60030.99999999988
2370.0,58061.00000000006
2385.0,53782.00000000007
2400.0,55892.999999999985
2415.0,55375.99999999956
2430.0,57257.000000000684
2445.0,63776.99999999968
2460.0,63518.00000000167
2475.0,58249.99999999815
2490.0,51914.000000000204
2505.0,53125.00000000013
2520.0,66000.9999999997
2535.0,57836.00000000074
2550.0,52009.99999999939
2565.0,59802.99999999994
2580.0,54370.99999999844
2595.0,58140.00000000167
2610.0,55422.99999999828
2625.0,61050.00000000183
2640.0,65738.9999999994
2655.0,53147.00000000201
2670.0,60206.999999998516
2685.0,60133.99999999984
2700.0,55107.00000000083
2715.0,58426.99999999926
2730.0,56833.99999999993
2745.0,49644.99999999924
2760.0,59201.00000000138
2775.0,51892.99999999907
2790.0,54630.99999999959
2805.0,56541.00000000016
2820.0,56427.000000000655
2835.0,56836.0000000001
2850.0,65806.9999999989
2865.0,55359.00000000086
2880.0,54980.00000000009
2895.0,54294.999999999985
2910.0,57704.000000000146
2925.0,53300.9999999999
2940.0,59320.99999999984
2955.0,60716.0
2970.0,59599.999999999796
2985.0,52203.00000000045
3000.0,49796.99999999994
3015.0,60391.00000000028
3030.0,59746.999999999636
3045.0,51861.99999999965
3060.0,55917.99999999993
3075.0,50524.00000000042
3090.0,57693.00000000013
3105.0,60731.99999999984
3120.0,56954.00000000022
3135.0,56985.99999999984
3150.0,50238.00000000013
3165.0,55821.99999999971
3180.0,60082.000000000175
3195.0,54029.99999999911
3210.0,58018.000000000306
3225.0,59135.99999999913
3240.0,58601.00000000115
3255.0,54019.000000000175
3270.0,57455.00000000006
3285.0,55465.00000000003
3300.0,52364.0
3315.0,51148.00000000032
3330.0,57552.99999999956
3345.0,52266.99999999971
3360.0,58989.00000000039
3375.0,52785.00000000007
3390.0,54886.99999999978
3405.0,52703.00000000025
3420.0,52580.00000000041
3435.0,53906.9999999994
3450.0,53119.99999999965
3465.0,59114.999999997846
3480.0,62835.00000000227
3495.0,59671.999999999345
3510.0,58939.00000000092
3525.0,54527.99999999991
3540.0,58886.99999999562
3555.0,58584.000000004264
3570.0,49513.00000000054
3585.0,50859.99999999952
3600.0,56809.00000000122
3615.0,54987.99999999914
3630.0,50250.999999999796
3645.0,53475.00000000029
3660.0,57131.99999999987
3675.0,53551.999999999985
3690.0,59548.99999999924
3705.0,56443.00000000058
3720.0,55295.99999999927
3735.0,53863.000000000786
3750.0,54608.00000000007
3765.0,54850.999999999025
3780.0,60356.00000000367
3795.0,60430.999999996566
3810.0,53348.000000000495
3825.0,58966.99999999956
3840.0,56059.00000000054
3855.0,56094.99999999956
3870.0,55600.00000000055
3885.0,56959.00000000003
3900.0,59237.00000000087
3915.0,58013.99999999881
3930.0,56205.00000000163
3945.0,55369.99999999869
3960.0,51988.99999999968
3975.0,58964.999999999534
3990.0,57401.000000000786
4005.0,59067.99999999968
4020.0,58855.000000000524
4035.0,56438.00000000131
4050.0,56758.999999998865
4065.0,62568.999999999476
4080.0,55021.00000000026
4095.0,49448.99999999907
4110.0,56835.99999999843
4125.0,55467.00000000134
4140.0,50926.00000000131
4155.0,54980.999999998836
4170.0,57060.00000000099
4185.0,59183.00000000041
4200.0,56490.99999999994
4215.0,51216.000000000495
4230.0,58196.99999999974
4245.0,54773.999999998196
4260.0,54370.000000000466
4275.0,55204.0000000009
4290.0,58207.99999999767
4305.0,49482.00000000265
4320.0,59301.99999999872
4335.0,56401.000000000524
4350.0,59906.99999999849
4365.0,56063.00000000233
4380.0,53065.999999999534
4395.0,55262.99999999942
4410.0,62871.99999999977
4425.0,55638.00000000064
4440.0,58444.00000000038
4455.0,52407.99999999764
4470.0,49369.00000000233
4485.0,57258.999999998574
4500.0,59321.0000000014
4515.0,58303.999999998865
4530.0,54218.00000000361
4545.0,63373.99999999616
4560.0,53672.00000000294
4575.0,54224.99999999776
4590.0,57351.00000000087
4605.0,56351.00000000102
4620.0,56115.9999999977
4635.0,62713.000000000815
4650.0,53162.00000000125
4665.0,57950.9999999991
4680.0,57327.999999999476
4695.0,57060.00000000009
4710.0,60276.99999999872
4725.0,58670.00000000157
4740.0,55160.99999999907
4755.0,55626.00000000076
4770.0,52456.99999999988
4785.0,56534.00000000096
4800.0,57094.00000000003
4815.0,53645.99999999802
4830.0,56523.0
4845.0,58547.000000002154
4860.0,53377.000000007014
4875.0,55038.99999999133
4890.0,54314.00000000076
4905.0,58192.00000000285
4920.0,58354.99999999732
4935.0,54143.00000000137
4950.0,54083.99999999834
4965.0,61101.000000000204
4980.0,49827.00000000006
4995.0,54496.99999999907
5010.0,52232.00000000087
5025.0,62047.99999999956
5040.0,51023.000000001426
5055.0,61748.99999999738
5070.0,62811.000000001426
5085.0,62107.99999999927
5100.0,55616.000000000204
5115.0,62916.000000001426
5130.0,58501.99999999881
5145.0,61121.00000000035
5160.0,50897.000000001135
5175.0,55801.999999998894
5190.0,54951.000000000815
5205.0,52122.9999999986
5220.0,51339.000000000786
5235.0,55278.999999997584
5250.0,53379.000000002154
5265.0,51866.999999998865
5280.0,55118.000000002445
5295.0,57479.99999999814
5310.0,54632.00000000029
5325.0,52793.000000001426
5340.0,58140.9999999968
5355.0,52937.00000000218
5370.0,57051.99999999977
5385.0,61357.00000000012
5400.0,58977.000000000204
5415.0,56455.00000000035
5430.0,60570.99999999849
5445.0,49845.99999999892
5460.0,61447.000000003114
5475.0,57734.99999999971
5490.0,57228.99999999956
5505.0,59245.000000000786
5520.0,58529.99999999991
5535.0,58799.99999999747
5550.0,58773.0000000007
5565.0,52396.00000000122
5580.0,58357.99999999974
5595.0,59590.99999999718
5610.0,56725.99999999837
5625.0,59128.000000005326
5640.0,56259.999999997846
5655.0,56623.00000000105
5670.0,61064.99999999913
5685.0,52321.0000000048
5700.0,53441.999999993684
5715.0,54964.000000006956
5730.0,52146.99999999482
5745.0,54562.99999999994
5760.0,55685.00000000044
5775.0,54073.99999999636
5790.0,55749.00000000332
5805.0,55454.00000000035
5820.0,55067.00000000163
5835.0,67235.99999999718
5850.0,51179.00000000157
5865.0,53284.99999999974
5880.0,54363.99999999945
5895.0,58307.999999999796
5910.0,63839.000000002125
5925.0,55273.99999999837
5940.0,55382.00000000058
5955.0,63349.99999999968
5970.0,56408.99999999936
5985.0,65865.00000000309
6000.0,54705.99999999604
6015.0,57008.000000001455
6030.0,58550.999999998545
6045.0,56017.00000000131
6060.0,62942.99999999936
6075.0,58857.00000000125
6090.0,62411.999999999185
6105.0,61062.0
6120.0,57067.00000000076
6135.0,53355.00000000122
6150.0,61026.99999999866
6165.0,59514.0
6180.0,64157.999999999854
6195.0,58507.99999999956
6210.0,54808.00000000058
6225.0,60005.999999999854
6240.0,57796.99999999927
6255.0,57460.000000003405
6270.0,55357.99999999735
6285.0,58525.000000000524
6300.0,56527.99999999959
6315.0,56756.99999999994
6330.0,59057.999999999156
6345.0,54769.99999999994
6360.0,56578.000000001164
6375.0,59008.99999999892
6390.0,52728.999999999854
6405.0,56800.0000000009
6420.0,53733.99999999997
6435.0,57434.000000000146
6450.0,53649.9999999991
6465.0,56291.00000000131
6480.0,54088.99999999962
6495.0,57532.99999999808
6510.0,56644.00000000026
6525.0,55553.00000000087
6540.0,55789.00000000044
6555.0,52847.000000000495
6570.0,59255.99999999962
6585.0,59622.99999999901
6600.0,62802.00000000128
6615.0,56315.00000000183
6630.0,56261.999999998196
6645.0,54943.00000000012
6660.0,51081.999999999825
6675.0,56922.9999999993
6690.0,56407.00000000012
6705.0,60486.99999999881
6720.0,52398.00000000128
6735.0,51743.000000003114
6750.0,55819.99999999732
6765.0,59018.00000000012
6780.0,58085.999999997905
6795.0,54306.99999999939
6810.0,64273.000000004016
6825.0,60442.9999999986
6840.0,55410.000000004075
6855.0,54997.99999999534
6870.0,53730.000000000204
6885.0,57680.000000000146
6900.0,64066.99999999956
6915.0,62196.00000000061
6930.0,56420.99999999994
6945.0,56014.99999999933
6960.0,56738.000000002445
6975.0,60279.999999997555
6990.0,54933.00000000023
7005.0,51849.99999999965
7020.0,67905.99999999968
7035.0,57723.00000000192
7050.0,57452.999999998894
7065.0,53683.000000000495
7080.0,57269.00000000012
7095.0,59412.99999999904
7110.0,60379.00000000087
7125.0,53078.00000000038
7140.0,61829.99999999895
7155.0,54662.999999999505
7170.0,56593.99999999971
7185.0,65255.00000000058
7200.0,20734.99999999997
