timestamp_s,tokens_out
0.0,13808.0
15.0,54263.0
30.0,55563.99999999999
45.0,56160.0
60.0,54871.00000000001
75.0,59396.00000000001
90.0,61458.99999999999
105.0,56871.0
120.0,62359.999999999935
135.0,52204.00000000008
150.0,59120.000000000044
165.0,57326.999999999935
180.0,54705.0
195.0,60317.000000000015
210.0,63036.000000000015
225.0,60686.999999999956
240.0,56160.00000000003
255.0,63860.00000000002
270.0,56969.99999999993
285.0,53663.00000000003
300.0,54758.999999999985
315.0,62818.999999999985
330.0,56741.000000000015
345.0,54408.00000000006
360.0,53298.000000000065
375.0,57090.999999999985
390.0,56273.99999999994
405.0,53003.99999999988
420.0,58792.00000000002
435.0,63488.9999999999
450.0,53455.00000000032
465.0,58248.99999999961
480.0,56770.00000000019
495.0,56442.0
510.0,63921.000000000015
525.0,48485.000000000044
540.0,52059.00000000005
555.0,54177.00000000016
570.0,61357.99999999965
585.0,57955.00000000011
600.0,59336.9999999999
615.0,52366.99999999998
630.0,55109.00000000007
645.0,56858.99999999981
660.0,53190.00000000035
675.0,59136.99999999975
690.0,57865.00000000022
705.0,58677.0
720.0,54581.999999999876
735.0,52914.99999999996
750.0,58983.000000000044
765.0,59199.999999999985
780.0,50999.99999999997
795.0,50471.00000000006
810.0,54517.999999999694
825.0,62215.000000000204
840.0,58290.00000000003
855.0,51249.999999999825
870.0,55401.00000000025
885.0,55426.0000000001
900.0,55709.999999999935
915.0,55063.99999999989
930.0,54177.00000000009
945.0,52540.99999999989
960.0,53615.00000000011
975.0,53068.000000000095
990.0,60121.99999999987
1005.0,61058.00000000006
1020.0,54485.0
1035.0,57933.99999999992
1050.0,58103.00000000012
1065.0,62885.00000000001
1080.0,55215.99999999993
1095.0,60279.99999999961
1110.0,56566.00000000025
1125.0,53343.99999999975
1140.0,53108.00000000073
1155.0,60360.99999999969
1170.0,51533.999999999985
1185.0,51434.9999999998
1200.0,51861.0
1215.0,52313.00000000001
1230.0,53305.00000000019
1245.0,56578.00000000036
1260.0,54408.999999999556
1275.0,57493.999999999956
1290.0,47733.00000000035
1305.0,57787.999999999876
1320.0,52575.999999999796
1335.0,63793.00000000015
1350.0,57988.999999999825
1365.0,54614.000000000335
1380.0,52216.0000000001
1395.0,57140.9999999994
1410.0,56433.00000000077
1425.0,53875.9999999996
1440.0,57623.99999999966
1455.0,54999.000000000015
1470.0,56307.00000000013
1485.0,59200.99999999981
1500.0,54640.00000000038
1515.0,54856.99999999983
1530.0,56331.99999999945
1545.0,56161.00000000048
1560.0,60101.00000000028
1575.0,58457.99999999978
1590.0,60676.000000000386
1605.0,56246.9999999999
1620.0,52197.99999999991
1635.0,53925.0
1650.0,58347.999999999854
1665.0,51081.99999999997
1680.0,56654.000000000095
1695.0,55613.99999999984
1710.0,51682.00000000005
1725.0,51754.000000000735
1740.0,57479.99999999911
1755.0,57085.999999999854
1770.0,57432.999999999876
1785.0,53677.000000000495
1800.0,57562.999999999935
1815.0,56558.00000000029
1830.0,55358.99999999963
1845.0,52664.000000000175
1860.0,54019.0000000001
1875.0,52876.999999999876
1890.0,50238.999999999905
1905.0,51893.00000000013
1920.0,60211.99999999997
1935.0,54098.99999999999
1950.0,55320.99999999995
1965.0,52279.999999999665
1980.0,54859.00000000055
1995.0,52416.00000000007
2010.0,54912.00000000045
2025.0,62952.99999999926
2040.0,62581.99999999972
2055.0,54904.00000000025
2070.0,55382.000000000495
2085.0,58971.99999999936
2100.0,53712.000000000044
2115.0,60432.00000000016
2130.0,55607.000000000044
2145.0,53141.99999999994
2160.0,57897.000000000015
2175.0,56468.999999999985
2190.0,56249.999999999956
2205.0,56216.00000000045
2220.0,56431.99999999961
2235.0,60695.99999999968
2250.0,54621.000000000655
2265.0,52177.999999999854
2280.0,59935.9999999991
2295.0,51894.00000000138
2310.0,56058.999999999054
2325.0,60132.00000000057
2340.0,56464.99999999942
2355.0,53322.00000000026
2370.0,50835.999999999825
2385.0,62910.00000000035
2400.0,63141.99999999978
2415.0,60874.99999999894
2430.0,61664.00000000076
2445.0,55374.0000000007
2460.0,55292.99999999897
2475.0,55226.000000000655
2490.0,61276.00000000003
2505.0,56838.00000000032
2520.0,55376.9999999994
2535.0,58031.00000000074
2550.0,52702.99999999987
2565.0,52784.99999999962
2580.0,58871.0000000006
2595.0,56406.99999999946
2610.0,51626.000000000146
2625.0,54203.00000000013
2640.0,46868.99999999961
2655.0,50886.00000000058
2670.0,62195.99999999865
2685.0,60878.00000000057
2700.0,53657.000000000146
2715.0,58555.00000000045
2730.0,55993.00000000012
2745.0,49990.000000000044
2760.0,53686.999999999316
2775.0,50609.000000000306
2790.0,51577.0000000001
2805.0,54989.99999999952
2820.0,55501.000000000335
2835.0,60580.99999999894
2850.0,54413.000000001004
2865.0,59918.999999999636
2880.0,57688.00000000026
2895.0,57483.99999999959
2910.0,54990.00000000044
2925.0,63404.00000000019
2940.0,61202.00000000041
2955.0,58870.99999999936
2970.0,60129.99999999946
2985.0,50423.00000000086
3000.0,56334.99999999981
3015.0,59628.999999999985
3030.0,59607.000000000146
3045.0,51779.000000000524
3060.0,53232.999999999054
3075.0,52687.00000000038
3090.0,54679.00000000016
3105.0,55538.99999999974
3120.0,63300.999999999636
3135.0,54329.00000000044
3150.0,57133.000000000306
3165.0,61911.0000000007
3180.0,55164.999999999025
3195.0,53883.00000000144
3210.0,55388.999999998385
3225.0,62553.999999999796
3240.0,63824.99999999959
3255.0,55936.99999999997
3270.0,56580.00000000109
3285.0,59385.99999999939
3300.0,66127.99999999948
3315.0,49154.00000000108
3330.0,60925.99999999959
3345.0,56823.99999999991
3360.0,59144.00000000102
3375.0,59289.99999999911
3390.0,52717.9999999999
3405.0,59199.00000000045
3420.0,51910.999999999345
3435.0,53501.00000000035
3450.0,59911.000000000204
3465.0,51732.00000000051
3480.0,50778.99999999926
3495.0,52840.0000000001
3510.0,54846.99999999958
3525.0,50202.00000000038
3540.0,52163.00000000023
3555.0,53132.00000000288
3570.0,58521.99999999687
3585.0,54405.99999999943
3600.0,61510.000000000946
3615.0,51685.999999999374
3630.0,59966.99999999945
3645.0,53437.00000000051
3660.0,56322.00000000016
3675.0,60397.00000000042
3690.0,53968.99999999881
3705.0,50603.000000000975
3720.0,52751.99999999965
3735.0,51967.00000000026
3750.0,57512.99999999965
3765.0,58116.00000000012
3780.0,55180.000000000204
3795.0,59863.00000000038
3810.0,55827.999999999825
3825.0,52223.99999999988
3840.0,58013.9999999993
3855.0,51403.000000000786
3870.0,60409.00000000044
3885.0,50115.99999999878
3900.0,55176.000000001804
3915.0,57897.999999999476
3930.0,48814.9999999991
3945.0,60343.000000000204
3960.0,55526.00000000009
3975.0,59839.00000000006
3990.0,57515.999999999825
4005.0,52775.000000000815
4020.0,62854.999999999796
4035.0,51723.99999999965
4050.0,55202.99999999767
4065.0,57303.000000003
4080.0,57987.99999999834
4095.0,52234.00000000119
4110.0,54561.99999999988
4125.0,56775.99999999991
4140.0,52854.9999999993
4155.0,58333.000000001135
4170.0,56269.0000000014
4185.0,61443.999999999214
4200.0,52456.999999997875
4215.0,58511.0000000007
4230.0,57872.00000000061
4245.0,55583.99999999907
4260.0,60091.000000002154
4275.0,57463.999999999185
4290.0,46463.99999999962
4305.0,57726.99999999735
4320.0,58508.00000000285
4335.0,55595.00000000044
4350.0,57381.99999999907
4365.0,65267.99999999962
4380.0,58039.000000000524
4395.0,51141.999999999796
4410.0,60045.00000000137
4425.0,60077.99999999898
4440.0,58581.999999999505
4455.0,63054.000000000146
4470.0,51289.99999999913
4485.0,57805.00000000204
4500.0,56688.00000000032
4515.0,51738.99999999738
4530.0,54450.000000001426
4545.0,56018.99999999881
4560.0,55482.0000000014
4575.0,55048.99999999895
4590.0,58567.000000001484
4605.0,60725.00000000009
4620.0,54303.99999999936
4635.0,53887.99999999965
4650.0,58896.99999999709
4665.0,54925.00000000326
4680.0,49933.99999999994
4695.0,59125.999999999854
4710.0,58412.99999999866
4725.0,50550.00000000154
4740.0,61182.00000000067
4755.0,56418.999999997905
4770.0,55243.00000000038
4785.0,57363.00000000105
4800.0,56353.999999999505
4815.0,48108.0000000009
4830.0,51719.99999999881
4845.0,53284.000000002765
4860.0,55167.99999999779
4875.0,50116.00000000064
4890.0,52065.999999999185
4905.0,55273.000000001484
4920.0,62006.99999999831
4935.0,47333.00000000012
4950.0,48468.00000000151
4965.0,53316.99999999933
4980.0,62884.99999999846
4995.0,56709.999999997875
5010.0,58224.00000000297
5025.0,59710.99999999793
5040.0,55272.00000000183
5055.0,58565.99999999956
5070.0,55823.00000000285
5085.0,63694.999999996886
5100.0,53406.0000000014
5115.0,57307.99999999956
5130.0,49547.999999998545
5145.0,57595.00000000128
5160.0,49347.00000000067
5175.0,60901.99999999837
5190.0,49671.0000000016
5205.0,54361.9999999975
5220.0,53981.00000000221
5235.0,51009.99999999971
5250.0,55641.00000000006
5265.0,52473.0
5280.0,57993.99999999974
5295.0,54105.00000000035
5310.0,51579.999999999796
5325.0,63508.00000000064
5340.0,58144.000000000495
5355.0,51848.999999999476
5370.0,54884.000000000146
5385.0,58180.99999999872
5400.0,48431.00000000125
5415.0,59299.99999999793
5430.0,57526.00000000105
5445.0,57681.99999999988
5460.0,52074.00000000381
5475.0,52309.9999999945
5490.0,55653.00000000445
5505.0,58703.99999999767
5520.0,50785.00000000006
5535.0,58647.99999999927
5550.0,57791.000000000466
5565.0,45399.999999997875
5580.0,52862.0000000032
5595.0,54562.99999999863
5610.0,61222.00000000044
5625.0,57772.99999999965
5640.0,54033.00000000122
5655.0,52008.99999999898
5670.0,57679.000000000204
5685.0,52219.00000000012
5700.0,62859.99999999959
5715.0,58741.99999999927
5730.0,55882.0000000014
5745.0,54816.99999999735
5760.0,51356.00000000358
5775.0,57561.99999999776
5790.0,51699.99999999988
5805.0,48942.00000000125
5820.0,60501.99999999814
5835.0,59800.00000000131
5850.0,54360.99999999907
5865.0,58534.00000000137
5880.0,60429.99999999863
5895.0,53214.00000000096
5910.0,65234.00000000137
5925.0,58848.9999999986
5940.0,53963.00000000041
5955.0,55988.99999999994
