timestamp_s,tokens_out
0.0,17703.0
15.0,61285.0
30.0,55212.0
45.0,54194.0
60.0,57345.99999999999
75.0,56956.99999999999
90.0,55631.00000000002
105.0,54405.9999999996
120.0,57990.00000000034
135.0,57012.00000000005
150.0,51725.000000000015
165.0,55884.99999999997
180.0,64875.999999999796
195.0,59149.00000000006
210.0,51514.00000000009
225.0,53879.000000000044
240.0,53347.99999999988
255.0,55572.0000000001
270.0,58930.0
285.0,52979.9999999993
300.0,63300.00000000071
315.0,52436.99999999972
330.0,61582.99999999994
345.0,60181.000000000335
360.0,49677.99999999992
375.0,58513.00000000018
390.0,60790.99999999981
405.0,54466.00000000006
420.0,57390.9999999999
435.0,56157.9999999999
450.0,55384.00000000029
465.0,59960.99999999988
480.0,55274.999999999956
495.0,63218.00000000006
510.0,54200.00000000006
525.0,58693.99999999994
540.0,52783.999999999985
555.0,59439.99999999986
570.0,58556.00000000016
585.0,60324.0
600.0,56448.99999999856
615.0,48122.00000000135
630.0,61809.00000000009
645.0,56222.99999999996
660.0,58168.0
675.0,53987.00000000048
690.0,58322.99999999949
705.0,60683.9999999975
720.0,53300.000000001426
735.0,58449.000000000444
750.0,59126.00000000064
765.0,50936.000000000065
780.0,56012.99999999974
795.0,53346.9999999999
810.0,61004.00000000016
825.0,53934.000000000146
840.0,56384.99999999985
855.0,52181.00000000011
870.0,52085.0
885.0,58433.99999999994
900.0,56514.00000000011
915.0,55038.99999999998
930.0,51429.999999997985
945.0,54652.000000002
960.0,53315.0
975.0,60550.99999999993
990.0,57926.0000000001
1005.0,63680.999999999
1020.0,58518.0000000004
1035.0,56442.000000000604
1050.0,55471.99999999968
1065.0,53805.000000000895
1080.0,59569.999999999534
1095.0,57454.99999999705
1110.0,56546.00000000293
1125.0,51056.999999999985
1140.0,49972.99999999922
1155.0,53564.00000000057
1170.0,58364.00000000007
1185.0,59158.00000000009
1200.0,57085.99999999981
1215.0,59331.9999999949
1230.0,50634.000000005166
1245.0,53580.00000000001
1260.0,63716.99999999976
1275.0,56999.9999999999
1290.0,60472.000000000226
1305.0,54412.00000000009
1320.0,62717.99999999966
1335.0,50575.00000000064
1350.0,67677.9999999995
1365.0,57438.00000000029
1380.0,50841.000000000044
1395.0,60444.99999999983
1410.0,55213.000000000255
1425.0,50824.99999999998
1440.0,55212.00000000024
1455.0,61347.99999999964
1470.0,57310.999999999854
1485.0,55090.99999999964
1500.0,59043.000000000524
1515.0,58019.00000000004
1530.0,53783.00000000024
1545.0,60959.99999999987
1560.0,57505.00000000017
1575.0,62658.99999999851
1590.0,52254.000000000655
1605.0,51361.00000000022
1620.0,53154.00000000034
1635.0,56830.00000000031
1650.0,61717.999999997475
1665.0,61578.00000000218
1680.0,55811.99999999999
1695.0,52064.99999999958
1710.0,59451.00000000044
1725.0,60765.00000000013
1740.0,57611.99999999973
1755.0,57991.99999999971
1770.0,59067.999999999665
1785.0,54816.000000000866
1800.0,61410.999999999774
1815.0,56404.99999999864
1830.0,55202.00000000128
1845.0,57312.00000000027
1860.0,56165.99999999881
1875.0,53545.999999999956
1890.0,59252.00000000112
1905.0,55421.00000000032
1920.0,54073.999999998094
1935.0,57862.00000000172
1950.0,60249.99999999993
1965.0,59474.9999999984
1980.0,57827.0000000017
1995.0,54383.99999999987
2010.0,58819.99999999635
2025.0,55740.00000000355
2040.0,59468.999999999534
2055.0,56512.0000000006
2070.0,54988.000000000306
2085.0,49346.999999998705
2100.0,55564.00000000025
2115.0,57219.00000000042
2130.0,54275.999999999825
2145.0,57052.00000000172
2160.0,56841.9999999968
2175.0,54208.00000000135
2190.0,64980.000000000364
2205.0,55770.999999999476
2220.0,58042.00000000108
2235.0,61469.9999999985
2250.0,51471.00000000186
2265.0,62962.99999999875
2280.0,57645.99999999821
2295.0,55502.00000000239
2310.0,49115.00000000016
2325.0,64137.99999999974
2340.0,53984.000000000175
2355.0,50362.00000000028
2370.0,58689.99999999978
2385.0,64267.99999999961
2400.0,55418.00000000006
2415.0,52130.00000000042
2430.0,51481.99999999764
2445.0,58955.999999999854
2460.0,54057.00000000234
2475.0,58572.999999998865
2490.0,55986.00000000157
2505.0,54193.99999999924
2520.0,49708.99999999955
2535.0,48634.00000000061
2550.0,60436.000000000204
2565.0,55420.000000000975
2580.0,55180.99999999849
2595.0,56317.000000000495
2610.0,62447.99999999988
2625.0,52896.99999999913
2640.0,62235.00000000077
2655.0,59507.00000000448
2670.0,60666.99999999572
2685.0,57824.000000000015
2700.0,53387.99999999741
2715.0,55221.000000001935
2730.0,55824.00000000096
2745.0,54084.000000000335
2760.0,64848.999999999316
2775.0,56495.00000000003
2790.0,54108.000000000044
2805.0,58739.99999999844
2820.0,58117.00000000105
2835.0,49552.00000000007
2850.0,49695.00000000042
2865.0,53611.00000000009
2880.0,63523.0000000001
2895.0,63764.99999999866
2910.0,55682.000000001004
2925.0,53210.999999999796
2940.0,58311.99999999879
2955.0,58637.000000001615
2970.0,54556.99999999974
2985.0,56946.000000000364
3000.0,48419.99999999993
3015.0,56074.99999999961
3030.0,48312.000000000306
3045.0,56555.000000000015
3060.0,54470.00000000057
3075.0,57057.999999999316
3090.0,51675.99999999945
3105.0,49752.99999999587
3120.0,53094.00000000477
3135.0,58421.000000000044
3150.0,59699.99999999991
3165.0,55976.999999999694
3180.0,56310.00000000042
3195.0,57077.99999999796
3210.0,54519.00000000172
3225.0,55066.000000000175
3240.0,51792.999999999374
3255.0,58519.00000000124
3270.0,53871.99999999543
3285.0,57850.000000003856
3300.0,52982.00000000016
3315.0,53905.000000000495
3330.0,55081.999999999214
3345.0,60647.00000000071
3360.0,55580.99999999955
3375.0,57965.00000000013
3390.0,57311.99999997803
3405.0,55984.000000021304
3420.0,60283.99999999456
3435.0,50094.99999999942
3450.0,52186.00000000643
3465.0,56833.000000000146
3480.0,51306.99999999974
3495.0,55686.00000000028
3510.0,56295.00000000057
3525.0,54796.99999999942
3540.0,67506.99999999865
3555.0,58336.99999999943
3570.0,50087.000000002605
3585.0,64569.99999999945
3600.0,50413.999999999985
3615.0,56408.999999999854
3630.0,62749.00000000013
3645.0,57691.99999999891
3660.0,51581.00000000019
3675.0,63988.00000000086
3690.0,55584.000000000815
3705.0,55626.99999999223
3720.0,58067.000000007014
3735.0,61677.00000000009
3750.0,62783.99999999913
3765.0,52054.00000000076
3780.0,62177.999999997206
3795.0,63001.00000000268
3810.0,51084.00000000012
3825.0,56838.00000000003
3840.0,60446.999999992724
3855.0,57552.000000007334
3870.0,56025.99999999936
3885.0,60098.000000000495
3900.0,54982.99999999994
3915.0,54772.99999999971
3930.0,58312.99999998885
3945.0,57875.000000010274
3960.0,63786.00000000128
3975.0,58030.999999999214
3990.0,54677.0
4005.0,50886.00000000029
4020.0,56540.00000000029
4035.0,56726.00000000012
4050.0,55452.000000000204
4065.0,47658.99999999997
4080.0,59070.999999999854
4095.0,55891.999999999854
4110.0,56340.99999999549
4125.0,51177.0000000055
4140.0,51154.999999998196
4155.0,55955.00000000067
4170.0,55643.99999999552
4185.0,56017.0000000039
4200.0,58178.99999999651
4215.0,56766.000000005384
4230.0,64346.9999999991
4245.0,57198.99999999994
4260.0,54869.00000000003
4275.0,50195.00000000006
4290.0,54400.99999999997
4305.0,58335.999999998254
4320.0,60183.00000000186
4335.0,52049.00000000125
4350.0,53268.999999998574
4365.0,55267.99999999971
4380.0,55290.999999998196
4395.0,57674.00000000201
4410.0,52847.99999999994
4425.0,55061.00000000227
4440.0,59124.99999999779
4455.0,51042.00000000006
4470.0,54717.00000000029
4485.0,60260.000000001484
4500.0,58827.99999999712
4515.0,51679.00000000186
4530.0,61723.999999998836
4545.0,55639.99999999866
4560.0,56343.000000002474
4575.0,57733.99999999933
4590.0,58020.000000002154
4605.0,56573.99999999697
4620.0,54998.000000000466
4635.0,52637.00000000006
4650.0,56356.00000000032
4665.0,53104.99999999796
4680.0,54478.00000000224
4695.0,55065.999999997526
4710.0,52560.0000000023
4725.0,57594.99999999991
4740.0,56056.0
4755.0,68594.99999999985
4770.0,55625.00000000035
4785.0,55152.99999999971
4800.0,58691.00000000061
4815.0,59751.99999999869
4830.0,59724.00000000076
4845.0,54932.00000000044
4860.0,58019.0000000007
4875.0,48911.999999997526
4890.0,58274.000000000466
4905.0,52126.000000000786
4920.0,54246.000000000204
4935.0,60661.00000000003
4950.0,65417.9999999968
4965.0,55147.00000000332
4980.0,55865.00000000006
4995.0,56729.99999999977
5010.0,63060.99999999994
5025.0,54688.99999999799
5040.0,53859.00000000061
5055.0,50245.00000000105
5070.0,59246.99999999942
5085.0,54418.000000000495
5100.0,58179.000000000466
5115.0,54043.00000000012
5130.0,58339.99999998443
5145.0,51482.00000001563
5160.0,56561.99999999572
5175.0,50898.000000004075
5190.0,55471.000000001804
5205.0,56739.99999999802
5220.0,54046.00000000035
5235.0,48602.00000000012
5250.0,62650.99999999991
5265.0,55305.999999999534
5280.0,64522.000000000495
5295.0,62455.99999999927
5310.0,52892.99999999281
5325.0,64684.99999999881
5340.0,53985.00000000882
5355.0,52047.00000000023
5370.0,54291.0000000009
5385.0,62974.99999999904
5400.0,53968.00000000006
5415.0,62472.99999999968
5430.0,58720.99999999441
5445.0,55447.00000000655
5460.0,58344.99999999991
5475.0,59325.000000000175
5490.0,51180.99999999622
5505.0,54595.00000000317
5520.0,64857.99999999863
5535.0,55760.999999998894
5550.0,61029.00000000265
5565.0,54478.999999998574
5580.0,57301.00000000128
5595.0,65176.99999999994
5610.0,59625.99999999633
5625.0,53753.00000000346
5640.0,48973.99999999994
5655.0,63563.99999999997
5670.0,56670.999999999854
5685.0,53024.999999999505
5700.0,53413.000000000815
5715.0,54112.000000000815
5730.0,58383.999999999156
5745.0,61660.99999999991
5760.0,57901.9999999993
5775.0,57752.99999999913
5790.0,53016.99999999901
5805.0,49251.00000000186
5820.0,48969.0
5835.0,49385.99999999648
5850.0,57180.00000000454
5865.0,61467.000000000146
5880.0,61289.99999999968
5895.0,52461.99999999997
5910.0,52613.999999992666
5925.0,54630.0000000055
5940.0,65465.00000000073
5955.0,59939.999999999534
5970.0,51120.99999999939
5985.0,53220.00000000221
6000.0,51786.00000000009
6015.0,57705.9999999984
6030.0,50596.00000000105
6045.0,55539.99999999997
6060.0,56552.99999999991
6075.0,59577.999999999214
6090.0,46068.00000000096
6105.0,55650.999999999505
6120.0,52391.000000000786
6135.0,60258.9999999993
6150.0,50779.9999999991
6165.0,59144.00000000154
6180.0,56073.99999999901
6195.0,53073.999999997846
6210.0,55011.00000000061
6225.0,56161.99999999779
6240.0,57743.00000000489
6255.0,59151.99999999971
6270.0,59900.000000000204
6285.0,55966.00000000073
6300.0,62017.999999997875
6315.0,58093.000000001484
6330.0,56447.000000000146
6345.0,64582.00000000012
6360.0,56308.99999999817
6375.0,59096.00000000096
6390.0,57489.9999999993
6405.0,53736.0000000032
6420.0,59986.99999999747
6435.0,59569.000000002474
6450.0,51058.999999998254
6465.0,67158.99999999968
