timestamp_s,tokens_out
0.0,15831.0
15.0,55646.0
30.0,67867.0
45.0,63854.99999999999
60.0,56122.0
75.0,53185.0
90.0,53834.000000000015
105.0,50775.99999999998
120.0,55066.99999999997
135.0,55042.000000000044
150.0,56333.999999999935
165.0,50791.000000000065
180.0,62733.99999999994
195.0,56673.00000000009
210.0,60699.00000000009
225.0,50872.999999999935
240.0,59974.99999999995
255.0,47098.0
270.0,55496.0
285.0,52081.00000000021
300.0,61629.99999999979
315.0,58459.0
330.0,60324.999999999985
345.0,63825.000000000146
360.0,59369.99999999985
375.0,61151.00000000032
390.0,58917.99999999971
405.0,56129.000000000095
420.0,56521.99999999972
435.0,55004.00000000015
450.0,57364.00000000006
465.0,57216.999999999956
480.0,53109.99999999968
495.0,54851.00000000028
510.0,50134.000000000015
525.0,65684.99999999997
540.0,55170.00000000027
555.0,49081.999999999854
570.0,55294.99999999988
585.0,54193.99999999991
600.0,52791.00000000007
615.0,55419.00000000012
630.0,58374.99999999981
645.0,50539.00000000016
660.0,47096.99999999933
675.0,57923.00000000049
690.0,54560.000000000175
705.0,53070.99999999976
720.0,55519.00000000042
735.0,57710.99999999903
750.0,48754.00000000071
765.0,57459.00000000039
780.0,57427.99999999952
795.0,58036.0000000001
810.0,60989.99999999997
825.0,51366.00000000006
840.0,59378.99999999961
855.0,58698.999999999985
870.0,56916.00000000035
885.0,62394.000000000065
900.0,55492.99999999999
915.0,54791.999999999985
930.0,59781.99999999998
945.0,53620.00000000025
960.0,59727.99999999971
975.0,54527.00000000023
990.0,58301.00000000011
1005.0,59322.99999999697
1020.0,50275.000000004206
1035.0,56336.99999999845
1050.0,53738.00000000035
1065.0,58247.999999999825
1080.0,56244.99999999989
1095.0,61479.99999999974
1110.0,51469.00000000015
1125.0,65345.00000000036
1140.0,51836.99999999942
1155.0,56788.00000000018
1170.0,46902.999999999556
1185.0,63503.000000000604
1200.0,58142.00000000012
1215.0,59402.999999999665
1230.0,49188.00000000028
1245.0,62537.99999999944
1260.0,47735.000000000444
1275.0,60359.9999999997
1290.0,59028.00000000053
1305.0,60527.99999999969
1320.0,54434.00000000008
1335.0,54499.00000000043
1350.0,54767.99999999985
1365.0,64951.999999999614
1380.0,50678.00000000006
1395.0,56134.99999999982
1410.0,54435.00000000049
1425.0,55180.00000000031
1440.0,52464.99999999972
1455.0,57096.99999999996
1470.0,52276.999999999556
1485.0,57293.000000000306
1500.0,61235.999999999665
1515.0,59697.00000000014
1530.0,57477.00000000037
1545.0,52518.99999999963
1560.0,59477.000000000575
1575.0,52166.0000000003
1590.0,57617.99999999919
1605.0,53553.999999999985
1620.0,56595.99999999971
1635.0,54564.000000000466
1650.0,56237.99999999975
1665.0,57683.00000000001
1680.0,63731.000000000124
1695.0,64777.00000000105
1710.0,54215.99999999884
1725.0,50424.00000000075
1740.0,55669.99999999957
1755.0,51078.9999999997
1770.0,54587.00000000019
1785.0,64106.99999999986
1800.0,54253.99999999996
1815.0,55687.00000000013
1830.0,56767.9999999993
1845.0,59326.00000000075
1860.0,52053.000000000015
1875.0,56483.9999999999
1890.0,51028.00000000014
1905.0,56100.99999999889
1920.0,54717.00000000003
1935.0,55646.00000000102
1950.0,52427.000000000335
1965.0,57836.99999999958
1980.0,51144.000000000175
1995.0,59311.99999999942
2010.0,64382.00000000058
2025.0,53850.000000001324
2040.0,57303.999999998574
2055.0,55104.999999999636
2070.0,58013.000000000946
2085.0,53151.999999999636
2100.0,58818.0000000001
2115.0,58424.00000000009
2130.0,53271.99999999926
2145.0,57868.000000000146
2160.0,57026.999999999054
2175.0,57067.00000000057
2190.0,61281.99999999779
2205.0,57844.00000000256
2220.0,52805.000000000335
2235.0,53279.00000000441
2250.0,54079.99999999601
2265.0,60077.00000000039
2280.0,55493.99999999892
2295.0,56774.99999999882
2310.0,57585.00000000096
2325.0,56568.00000000064
2340.0,57126.99999999997
