timestamp_s,watts
0.0,338128.33077221835
15.0,537430.8945640964
30.0,545762.5366634172
45.0,508121.5092753179
60.0,494245.54948312463
75.0,493777.3128127948
90.0,510661.65884282446
105.0,461469.7071973078
120.0,504916.56587535504
135.0,488307.70722838864
150.0,482417.06503001484
165.0,489700.89088899305
180.0,488490.5761124513
195.0,499263.23507079866
210.0,493768.13828214916
225.0,511871.15104688855
240.0,489392.11606273835
255.0,478326.975907688
270.0,508088.13817689574
285.0,503661.5066662431
300.0,488190.4553433615
315.0,489598.06652680866
330.0,483841.06125268235
345.0,504772.4125696139
360.0,479869.5914355844
375.0,496678.4015765799
390.0,485534.95239034516
405.0,495152.3660715482
420.0,484020.36949176533
435.0,499531.4655252383
450.0,493907.72175401973
465.0,475655.76202476106
480.0,500862.3937839032
495.0,500776.6769381365
510.0,486988.26394367305
525.0,488390.86873964604
540.0,495359.38657462125
555.0,486868.16373641253
570.0,485526.008410089
585.0,504959.4033368426
600.0,490758.82231786876
615.0,514789.9829484134
630.0,506438.95540854183
645.0,488092.9518869844
660.0,495318.119611148
675.0,505348.362775178
690.0,479874.85551159654
705.0,488039.8399882148
720.0,496709.2338549884
735.0,507982.6228666985
750.0,488338.0193260461
765.0,485724.6554097329
780.0,478601.66095546493
795.0,499530.7805179052
810.0,493694.97095688834
825.0,472671.365998933
840.0,502596.3969364783
855.0,480050.66231175174
870.0,502411.647162371
885.0,501151.9218608397
900.0,485452.9064511295
915.0,481248.61948851764
930.0,495274.73839113023
945.0,482593.12288141955
960.0,498165.06209199666
975.0,486820.46475740214
990.0,487067.4118698124
1005.0,495302.529639117
1020.0,485771.15685982874
1035.0,506431.0964070183
1050.0,495186.8426555558
1065.0,492553.09756486554
1080.0,496792.83740743506
1095.0,489933.06090883265
1110.0,491024.32050820393
1125.0,509298.4016643812
1140.0,488198.4687147101
1155.0,508214.80286749837
1170.0,496703.8210693785
1185.0,493708.2505478153
1200.0,474256.8451432845
1215.0,484114.0243163293
1230.0,492498.16712936596
1245.0,490984.58667245245
1260.0,496739.76857116265
1275.0,491177.41397380317
1290.0,485133.6891886836
1305.0,501034.2130988099
1320.0,486751.94196668273
1335.0,491057.1080623112
1350.0,499262.9441297248
1365.0,484124.0647418994
1380.0,474237.56046598684
1395.0,503841.2799268979
1410.0,484166.11823444616
1425.0,498122.93824046315
1440.0,506528.7442076885
1455.0,477222.2803077003
1470.0,485210.2893564493
1485.0,501008.5494562491
1500.0,495392.9370846372
1515.0,488707.85769256955
1530.0,484323.13733215374
1545.0,489470.38084386074
1560.0,495271.8570494841
1575.0,483788.54830077616
1590.0,506421.4323863912
1605.0,481141.96317728335
1620.0,491083.47751550714
1635.0,498288.20903678547
1650.0,495061.56572611013
1665.0,484495.90238737693
1680.0,494110.08075657615
1695.0,498117.75368961925
1710.0,499484.14414875774
1725.0,498010.5845880139
1740.0,493616.2688686188
1755.0,488356.54732381867
1770.0,487170.42732367327
1785.0,481160.560596932
1800.0,490936.4900283919
1815.0,471417.84875363647
1830.0,489643.84371608007
1845.0,497083.4231774108
1860.0,475614.01085385826
1875.0,482537.11353740527
1890.0,492417.5724111271
1905.0,505073.97197519743
