timestamp_s,tokens_out
1785.0,48030.999999999534
1800.0,53494.000000000146
1815.0,54700.9999999995
1830.0,55804.00000000028
1845.0,56208.0000000001
1860.0,52158.999999998574
1875.0,53408.00000000137
1890.0,54766.999999999985
1905.0,57846.999999999854
1920.0,55958.000000000146
1935.0,52530.99999999994
1950.0,49358.000000000146
1965.0,58166.99999999965
1980.0,56185.00000000067
1995.0,54773.000000004555
2010.0,57383.99999999498
2025.0,49903.00000000016
2040.0,57874.99999999936
2055.0,61698.000000000466
2070.0,49922.99999999929
2085.0,59595.00000000045
2100.0,48326.999999999825
2115.0,58710.99999999897
2130.0,52973.00000000153
2145.0,60680.000000000044
2160.0,53872.99999999994
2175.0,63094.99999999997
2190.0,52882.00000000007
2205.0,59595.00000000003
2220.0,60158.999999998356
2235.0,55828.00000000124
2250.0,61310.00000000064
2265.0,53282.99999999991
2280.0,50974.99999999911
2295.0,52832.00000000012
2310.0,61645.00000000006
2325.0,53764.00000000061
2340.0,60032.999999999854
2355.0,54861.999999999985
2370.0,59144.99999999955
2385.0,66069.00000000028
2400.0,55139.00000000039
2415.0,61912.99999999764
2430.0,53656.00000000202
2445.0,62103.00000000007
2460.0,55113.00000000003
2475.0,52445.999999999956
2490.0,55455.00000000007
2505.0,60329.000000000044
2520.0,53102.99999999917
2535.0,56137.00000000087
2550.0,57584.00000000026
2565.0,62009.99999999849
2580.0,55050.00000000172
2595.0,60849.99999999939
2610.0,58906.00000000048
2625.0,55331.9999999994
2640.0,50570.00000000029
2655.0,51068.000000000364
2670.0,49484.99999999926
2685.0,53480.00000000026
2700.0,51932.999999999374
2715.0,49046.00000000067
2730.0,54584.99999999978
2745.0,56050.000000000466
2760.0,65195.999999998676
2775.0,49010.00000000108
2790.0,58481.999999999345
2805.0,58559.000000000655
2820.0,52697.000000000015
2835.0,48346.000000000335
2850.0,57119.99999999965
2865.0,66743.00000000045
2880.0,55443.00000000007
2895.0,53184.999999999534
2910.0,54399.999999999825
2925.0,62740.00000000125
2940.0,54284.99999999811
2955.0,59529.00000000172
2970.0,51146.99999999898
2985.0,46029.00000000039
3000.0,58273.999999999665
3015.0,50952.999999999694
3030.0,48837.00000000038
3045.0,59145.000000000335
3060.0,62117.999999998356
3075.0,55935.00000000137
3090.0,56548.99999999955
3105.0,53777.99999999933
3120.0,53443.00000000092
3135.0,55911.00000000028
3150.0,54674.000000001004
3165.0,58460.99999999988
3180.0,49738.9999999986
3195.0,57158.00000000039
3210.0,53212.00000000026
3225.0,57333.00000000041
3240.0,55364.99999999908
3255.0,57098.99999999968
3270.0,56676.00000000054
3285.0,51878.000000000306
3300.0,61232.999999999636
3315.0,52657.0
3330.0,56100.0000000001
3345.0,55175.99999999978
3360.0,48192.00000000064
3375.0,55849.99999999972
3390.0,62834.00000000029
3405.0,60543.99999999923
3420.0,47926.00000000035
3435.0,54921.000000014945
3450.0,54656.999999983265
3465.0,51521.00000000163
3480.0,52935.99999999981
3495.0,48602.0
3510.0,59705.00000000044
3525.0,57408.999999999476
3540.0,54960.000000000306
3555.0,60805.99999999984
3570.0,56037.999999998545
3585.0,59414.00000000207
3600.0,52507.99999999984
3615.0,54936.99999999984
3630.0,52368.99999999978
3645.0,52783.00000000029
3660.0,51283.999999999374
3675.0,55833.000000001586
3690.0,50611.000000003216
3705.0,50847.999999994674
3720.0,51639.00000000141
3735.0,55712.999999998705
3750.0,53247.00000000061
3765.0,55293.000000000364
3780.0,54066.99999999904
3795.0,55801.00000000208
3810.0,57172.999999997846
3825.0,58856.00000000186
3840.0,59336.99999999972
3855.0,61237.99999999972
3870.0,58502.99999999961
3885.0,59235.99999999764
3900.0,54868.0000000023
3915.0,57734.999999999534
3930.0,58377.99999999997
3945.0,59547.00000000076
3960.0,65931.00000000099
3975.0,56106.99999999863
3990.0,54832.000000000204
4005.0,60447.99999999994
4020.0,56400.00000000006
4035.0,58361.000000013475
4050.0,52172.999999986205
4065.0,57672.00000000026
4080.0,53765.000000000844
4095.0,53061.99999999898
4110.0,54141.99999999939
4125.0,57899.000000000815
4140.0,53631.00000000064
4155.0,54772.99999999904
4170.0,56325.00000000026
4185.0,58323.0
4200.0,51465.00000000023
4215.0,58558.99999999872
4230.0,58533.00000000131
4245.0,56392.999999998894
4260.0,57039.999999999825
4275.0,63889.00000000527
4290.0,60999.99999999409
4305.0,60934.00000000291
4320.0,57365.99999999767
4335.0,56288.00000000105
4350.0,55879.000000000815
4365.0,61004.000000001426
4380.0,49911.999999996944
4395.0,52315.00000000253
4410.0,53080.999999997905
4425.0,62325.99999999671
4440.0,60108.00000001819
4455.0,56008.999999985565
4470.0,55369.99999999834
4485.0,58160.000000001775
4500.0,55956.99999999977
4515.0,53321.00000000073
4530.0,59316.99999999869
4545.0,53275.0000000007
4560.0,57303.99999999977
4575.0,53778.99999999843
4590.0,60939.00000001874
4605.0,47121.999999984895
4620.0,60485.99999999732
4635.0,55104.99999999936
4650.0,51856.00000000335
4665.0,56744.999999997584
4680.0,60901.00000000058
4695.0,59675.99999999796
4710.0,59349.00000000221
4725.0,60362.99999999846
4740.0,64818.000000006374
4755.0,63089.99999999491
4770.0,50310.00000000102
4785.0,52733.99999999933
4800.0,55840.999999999214
4815.0,58689.00000000067
4830.0,47606.00000000009
4845.0,51536.99999999965
4860.0,57826.00000000026
4875.0,63421.99999999913
4890.0,56326.000000000495
4905.0,58007.00000000061
4920.0,51283.99999999959
4935.0,52465.000000005006
4950.0,58124.99999999502
4965.0,61998.99999999942
4980.0,61658.000000000466
4995.0,54348.99999999764
5010.0,53962.00000000221
5025.0,49343.00000000023
5040.0,58415.00000000023
5055.0,56709.999999999534
5070.0,54481.99999999872
5085.0,60505.000000000524
5100.0,58714.00000000122
5115.0,63524.99999999974
5130.0,55132.000000000524
5145.0,55743.99999999706
5160.0,57841.00000000477
5175.0,60911.99999999875
5190.0,58022.99999999904
5205.0,57885.00000000314
5220.0,58806.999999996944
5235.0,48171.999999998894
5250.0,59546.000000010274
5265.0,60452.99999998935
5280.0,58389.00000000032
5295.0,54683.00000000096
5310.0,52911.00000000032
5325.0,53438.999999999796
5340.0,61413.99999999988
5355.0,59368.99999999936
5370.0,59205.99999999863
5385.0,53553.0000000032
5400.0,51089.999999999854
5415.0,49649.00000001324
5430.0,50921.99999998932
5445.0,64129.99999999523
5460.0,56280.00000000119
5475.0,52501.99999999939
5490.0,62001.99999999991
5505.0,57981.00000000134
5520.0,61327.99999999945
5535.0,55647.00000000707
5550.0,54898.99999999147
5565.0,54118.000000002445
5580.0,62506.00000000064
5595.0,58410.99999999805
5610.0,57218.00000000067
5625.0,48729.000000000815
5640.0,55297.999999998225
5655.0,59193.0000000014
5670.0,55979.999999999156
5685.0,51141.000000000204
5700.0,59243.99999999904
5715.0,56601.00000000044
5730.0,52900.00000000032
5745.0,52546.99999999805
5760.0,57127.00000000227
5775.0,57207.999999998574
5790.0,54901.000000000786
5805.0,64694.99999999939
5820.0,59234.00000000151
5835.0,57365.00000000058
5850.0,60688.999999998516
5865.0,49823.00000000026
5880.0,57342.999999998254
5895.0,57711.0000000014
5910.0,54975.99999999849
5925.0,55013.00000000073
5940.0,55505.99999999607
5955.0,55716.00000000527
5970.0,59513.00000000108
5985.0,53107.99999999933
6000.0,61663.99999999927
6015.0,59496.9999999993
6030.0,52673.00000001272
6045.0,60262.99999998737
6060.0,57531.999999999854
6075.0,55619.00000000067
6090.0,55285.99999999718
6105.0,53650.00000000314
6120.0,50687.00000000023
6135.0,58204.00000000023
6150.0,59324.99999999654
6165.0,51426.99999999977
6180.0,62996.000000004366
6195.0,53005.99999999834
6210.0,58891.000000000495
6225.0,58683.999999998516
6240.0,62693.00000000131
6255.0,61259.00000000026
6270.0,47759.99999999974
6285.0,58667.00000000038
6300.0,53586.999999998865
6315.0,58583.999999999156
6330.0,54698.00000000288
6345.0,50208.99999999913
6360.0,65211.000000000786
6375.0,59091.99999999697
6390.0,60022.00000000169
6405.0,54719.99999999875
6420.0,57446.999999999825
6435.0,53909.000000001426
6450.0,57499.99999999971
6465.0,57321.99999999741
6480.0,58789.000000004686
6495.0,56844.9999999984
6510.0,52321.00000000658
6525.0,58949.999999993306
6540.0,58658.999999998574
6555.0,57085.99999999904
6570.0,56183.000000005704
6585.0,54109.9999999977
6600.0,54209.99999999939
6615.0,60956.999999999854
6630.0,56065.99999999927
6645.0,53767.000000001106
6660.0,57512.99999999808
6675.0,54751.00000000256
6690.0,48724.999999998894
6705.0,53465.999999998865
6720.0,60054.00000000064
6735.0,57656.99999999913
6750.0,53671.99999999764
6765.0,52430.000000004045
6780.0,55147.999999999796
6795.0,60156.99999999956
6810.0,55963.99999999878
6825.0,49191.00000000134
6840.0,59404.99999999991
6855.0,57470.000000031054
6870.0,52476.99999996947
6885.0,60410.0000000007
6900.0,66258.99999999555
6915.0,60860.000000003056
6930.0,53427.99999999831
6945.0,55537.00000000186
6960.0,51036.99999999991
6975.0,57123.99999999875
6990.0,56628.00000000122
7005.0,52976.99999999968
7020.0,57014.999999999476
7035.0,56044.00000000003
7050.0,60896.00000000038
7065.0,53072.000000000844
7080.0,55980.999999998196
7095.0,53342.000000003056
7110.0,59196.99999999997
7125.0,56184.999999998545
7140.0,57525.999999999854
7155.0,54895.00000000157
7170.0,55026.99999999831
7185.0,57609.0000000009
7200.0,35794.00000000012
