timestamp_s,tokens_in
0.0,70146.0
15.0,246741.0
30.0,249481.00000000003
45.0,269744.0
60.0,254777.99999999997
75.0,214733.0
90.0,241120.0000000001
105.0,280110.9999999996
120.0,254532.00000000015
135.0,259121.00000000017
150.0,222219.0
165.0,242257.0
180.0,237071.9999999998
195.0,278698.00000000023
210.0,212423.00000000003
225.0,218051.00000000032
240.0,244956.99999999968
255.0,250293.99999999977
270.0,263241.00000000035
285.0,229572.00000000003
300.0,271444.99999999977
315.0,237591.00000000017
330.0,284654.99999999965
345.0,272098.9999999998
360.0,244811.0
375.0,242443.00000000058
390.0,244670.99999999988
405.0,242912.99999999988
420.0,250059.00000000006
435.0,257785.99999999965
450.0,213307.0000000004
465.0,254336.99999999878
480.0,244303.00000000128
495.0,238782.0
510.0,239913.00000000052
525.0,253661.99999999843
540.0,262192.00000000244
555.0,226233.99999999919
570.0,284879.99999999895
585.0,246579.0000000002
600.0,241203.99999999945
615.0,233199.00000000227
630.0,239473.9999999979
645.0,213547.00000000052
660.0,260082.00000000012
675.0,284264.0
690.0,232275.9999999994
705.0,222989.00000000012
720.0,226239.00000000076
735.0,258589.9999999985
750.0,246908.00000000175
765.0,288327.99999999965
780.0,242870.9999999997
795.0,243072.00000000035
810.0,234527.99999999985
825.0,254832.9999999968
840.0,237131.00000000309
855.0,231996.00000000023
870.0,253676.99999999872
885.0,241068.00000000125
900.0,238902.0000000011
915.0,219467.9999999992
930.0,247170.99999999983
945.0,271171.99999999884
960.0,233788.00000001054
975.0,247407.99999999034
990.0,232028.00000000006
1005.0,240370.00000000038
1020.0,259599.9999999997
1035.0,241468.0
1050.0,240532.99999999942
1065.0,252129.00000000038
1080.0,254982.0000000002
1095.0,231077.99999999945
1110.0,244570.99999999342
1125.0,215927.00000000707
1140.0,222551.99999999715
1155.0,252283.00000000265
1170.0,246585.99999999936
1185.0,226494.99999999936
1200.0,200433.0000000017
1215.0,217993.99999999927
1230.0,231060.99999999886
1245.0,224873.00000000256
1260.0,241496.99999999886
1275.0,223897.00000000015
1290.0,231286.99999999822
1305.0,289412.00000000186
1320.0,272122.9999999994
1335.0,246997.9999999984
1350.0,232308.00000000282
1365.0,242195.99999999936
1380.0,295970.99999999977
1395.0,278354.9999999995
1410.0,259492.00000000058
1425.0,252552.0000000005
1440.0,262124.00000000442
1455.0,268661.9999999949
1470.0,211120.99999999875
1485.0,250871.00000000122
1500.0,225952.00000000192
1515.0,239968.99999999852
1530.0,224232.0000000015
1545.0,241342.99999999834
1560.0,213487.99999999994
1575.0,260284.00000000128
1590.0,232259.99999999878
1605.0,219866.00000000093
1620.0,250445.99999999936
1635.0,230686.00000001324
1650.0,272913.999999987
1665.0,247966.99999999933
1680.0,269918.00000000035
1695.0,257593.99999999904
1710.0,218072.99999999974
1725.0,216238.00000000105
1740.0,242161.9999999994
1755.0,204867.0000000177
1770.0,253373.99999998312
1785.0,217018.0000000011
1800.0,255794.99999999907
1815.0,213814.99999999866
1830.0,245554.00000000122
1845.0,262128.99999999983
1860.0,209320.99999999732
1875.0,222924.0000000035
1890.0,236571.99999999936
1905.0,245008.99999999924
1920.0,272920.9999999987
1935.0,245338.00000000163
1950.0,206621.0000000003
1965.0,269607.00000000006
1980.0,241805.00000000146
1995.0,242777.00000001187
2010.0,226464.99999998492
2025.0,211220.00000000268
2040.0,256291.99999999785
2055.0,266920.0000000005
2070.0,208295.0000000025
2085.0,241403.99999999593
2100.0,214097.0
2115.0,244467.99999999662
2130.0,254855.00000000547
2145.0,253952.99999999988
2160.0,218925.99999999983
2175.0,250992.0000000003
2190.0,226664.9999999997
2205.0,240918.00000000023
2220.0,240182.99999999738
2235.0,257392.00000000198
2250.0,244974.0000000004
2265.0,240133.00000000536
2280.0,226772.9999999919
2295.0,234527.00000000076
2310.0,259645.99999999942
2325.0,250578.00000000332
2340.0,262084.9999999997
2355.0,242827.99999999948
2370.0,259248.99999999837
2385.0,274728.0000000021
2400.0,220134.00000000105
2415.0,275820.999999996
2430.0,226603.00000000146
2445.0,269576.00000000163
2460.0,240087.9999999997
2475.0,245494.99999999913
2490.0,223815.0000000007
2505.0,261943.00000000081
2520.0,271194.999999995
2535.0,235058.00000000442
2550.0,250182.99999999593
2565.0,261372.00000000157
2580.0,215308.00000000722
2595.0,242200.99999999296
2610.0,266420.000000005
2625.0,233711.99999999494
2640.0,194410.00000000244
2655.0,215356.00000000105
2670.0,226411.99999999732
2685.0,234240.00000000128
2700.0,222370.99999999837
2715.0,213736.00000000047
2730.0,238939.00000000035
2745.0,228334.00000000198
2760.0,265935.99999999604
2775.0,208869.00000000338
2790.0,238209.99999999773
2805.0,240395.00000000198
2820.0,250614.00000000023
2835.0,214543.99999999697
2850.0,237454.0000000028
2865.0,258890.0000000015
2880.0,240868.00000000605
2895.0,213917.99999999342
2910.0,240467.99999999866
2925.0,261487.00000002806
2940.0,223888.9999999702
2955.0,256430.00000000355
2970.0,232725.9999999985
2985.0,221867.00000000006
3000.0,236613.0000000017
3015.0,220347.99999999657
3030.0,221944.0000000022
3045.0,243077.00000000081
3060.0,254319.99999999715
3075.0,235505.00000000163
3090.0,248351.99999999994
3105.0,229687.00000000012
3120.0,234970.00000000006
3135.0,251859.00000000175
3150.0,239981.0000000017
3165.0,261014.99999999732
3180.0,217558.99999999697
3195.0,246954.0000000028
3210.0,241448.0000000003
3225.0,242453.0000000042
3240.0,236452.9999999936
3255.0,244050.99999999773
3270.0,235401.00000000338
3285.0,227479.00000000052
3300.0,247487.99999999983
3315.0,230727.99999999988
3330.0,265339.9999999998
3345.0,245418.99999999988
3360.0,217700.00000000128
3375.0,215236.99999999953
3390.0,280451.0000000001
3405.0,251627.99999999854
3420.0,200575.0000000049
3435.0,245389.0000000202
3450.0,248993.9999999717
3465.0,228887.00000000373
3480.0,232693.00000000128
3495.0,231759.9999999957
3510.0,244092.00000000373
3525.0,259893.99999999732
3540.0,249138.00000000116
3555.0,260857.9999999979
3570.0,235695.99999999313
3585.0,239537.0000000113
3600.0,242365.00000000047
3615.0,233220.00000000047
3630.0,231065.99999999756
3645.0,248156.00000000116
3660.0,214662.99999999884
3675.0,258800.00000000326
3690.0,232567.00000004424
3705.0,233414.99999995064
3720.0,231178.0000000028
3735.0,231231.99999999616
3750.0,229547.00000000303
3765.0,254606.99999999977
3780.0,236725.9999999986
3795.0,226927.0000000042
3810.0,220857.9999999971
3825.0,239284.00000000163
3840.0,233721.99999999919
3855.0,236892.0000000022
3870.0,256931.99999999674
3885.0,259738.9999999972
3900.0,244743.0000000036
3915.0,270984.99999999965
3930.0,273537.99999999895
3945.0,246673.00000000338
3960.0,303254.9999999992
3975.0,224646.99999999837
3990.0,255052.00000000058
4005.0,253925.9999999993
4020.0,229925.99999999965
4035.0,227819.00000002573
4050.0,231065.99999996042
4065.0,231011.00000001467
4080.0,231134.00000000733
4095.0,270148.99999999197
4110.0,235788.99999999034
4125.0,234780.00000001036
4140.0,234589.00000001653
4155.0,239143.9999999822
4170.0,241990.00000000116
4185.0,255126.00000000058
4200.0,235239.99999999953
4215.0,256884.9999999901
4230.0,240763.00000001013
4245.0,231471.99999999302
4260.0,246768.00000000722
4275.0,252776.00000000605
4290.0,244721.9999999859
4305.0,238957.0000000142
4320.0,262346.99999998754
