timestamp_s,tokens_in
0.0,73462.0
15.0,229373.0
30.0,254553.0
45.0,279130.0
60.0,267961.0
75.0,221893.9999999999
90.0,213700.00000000015
105.0,240924.00000000012
120.0,258692.9999999997
135.0,219984.00000000012
150.0,219663.0
165.0,241919.0
180.0,247977.0000000002
195.0,225003.9999999999
210.0,199818.0000000015
225.0,223266.9999999983
240.0,241401.00000000006
255.0,254960.0
270.0,244426.99999999988
285.0,227924.0000000003
300.0,251214.9999999997
315.0,243306.0
330.0,269166.0000000001
345.0,240088.00000000023
360.0,227798.00000000052
375.0,237341.9999999989
390.0,218798.00000000017
405.0,242169.00000000023
420.0,252431.99999999988
435.0,230157.0
450.0,271756.0
465.0,244033.00000000006
480.0,260360.00000001845
495.0,244306.99999998155
510.0,245334.99999999965
525.0,222487.99999999988
540.0,261623.00000000017
555.0,249311.00000000012
570.0,226822.00000000023
585.0,233891.99999999953
600.0,240522.00000000067
615.0,241313.00000000055
630.0,235973.99999999884
645.0,235107.000000001
660.0,254590.99999999942
675.0,215757.0000000003
690.0,231986.99999999968
705.0,243031.0000000003
720.0,233954.0
735.0,291287.9999999998
750.0,232785.99999999988
765.0,216997.99999999953
780.0,245544.00000000102
795.0,267454.9999999993
810.0,217009.00000000067
825.0,219157.99999999904
840.0,267092.0000000008
855.0,232923.99999999956
870.0,240958.99999999983
885.0,269041.0000000001
900.0,238706.00000000055
915.0,250950.99999999968
930.0,261323.99999999997
945.0,245087.99999999965
960.0,252483.99999999974
975.0,236248.00000000026
990.0,258244.9999999998
1005.0,213617.9999999998
1020.0,231440.00000000064
1035.0,214070.0000000003
1050.0,256076.0000000003
1065.0,236126.99999999924
1080.0,233816.0000000005
1095.0,256450.00000000154
1110.0,235617.99999999837
1125.0,239455.99999999892
1140.0,272807.0000000007
1155.0,244963.00000000026
1170.0,278293.0000000001
1185.0,260615.9999999996
1200.0,264554.00000000047
1215.0,267807.9999999996
1230.0,254174.0000000006
1245.0,248382.000000001
1260.0,273371.9999999985
1275.0,230782.00000000477
1290.0,204743.99999999377
1305.0,200812.00000000128
1320.0,256145.9999999997
1335.0,240413.00000000087
1350.0,238661.99999999968
1365.0,241699.9999999995
1380.0,224535.0000000005
1395.0,242481.0000000038
1410.0,200575.99999999686
1425.0,255816.00000000026
1440.0,247030.99999999878
1455.0,229555.00000000032
1470.0,202374.9999999999
1485.0,217165.00000000736
1500.0,222814.99999999302
1515.0,220592.99999999825
1530.0,232705.0000000001
1545.0,237837.0000000115
1560.0,248483.99999998882
1575.0,219032.00000000052
1590.0,241540.00000000224
1605.0,264047.0000000105
1620.0,233602.99999998772
1635.0,216083.00000000178
1650.0,232618.99999999895
1665.0,236012.00000000044
1680.0,268317.99999999895
1695.0,209752.00000000073
1710.0,252899.0000000003
1725.0,258253.00000000093
1740.0,250257.99999999808
1755.0,227192.9999999986
1770.0,242857.00000000023
1785.0,230497.00000001077
1800.0,277277.9999999903
1815.0,247104.00000000012
1830.0,251654.00000000017
1845.0,257416.0
1860.0,267904.00000000116
1875.0,241650.99999999913
1890.0,248860.99999999907
1905.0,250308.99999999686
1920.0,255246.00000000402
1935.0,251405.00000000448
1950.0,232915.00000000047
1965.0,264589.99999999587
1980.0,225350.99999999854
1995.0,259469.00000000006
2010.0,222311.00000002427
2025.0,239281.99999997625
2040.0,269899.99999999907
2055.0,240903.9999999957
2070.0,227641.00000000384
2085.0,196175.00000000163
2100.0,236204.0000000003
2115.0,241978.99999999936
2130.0,243645.00000000157
2145.0,250408.99999999424
2160.0,228382.00000000384
2175.0,226567.9999999993
2190.0,235843.00000000233
2205.0,271674.9999999988
2220.0,272334.99999999517
2235.0,220918.0000000046
2250.0,233759.0000000419
2265.0,297176.9999999584
2280.0,259776.9999999997
2295.0,266265.999999999
2310.0,224122.00000000116
2325.0,231044.0
2340.0,228874.99999999936
2355.0,240740.00000000146
2370.0,235899.99999999756
2385.0,245722.0000000212
2400.0,242860.99999997817
2415.0,241474.99999999942
2430.0,275394.0000000022
2445.0,260473.00000000128
2460.0,223532.00000000006
2475.0,235557.0000000014
2490.0,227352.99999999802
2505.0,215492.999999999
2520.0,251085.00000000146
2535.0,232715.00000000128
2550.0,245969.99999999616
2565.0,235145.99999999977
2580.0,241107.0000000018
2595.0,255155.00000000134
2610.0,217501.99999999756
2625.0,246520.00000000064
2640.0,234721.99999999953
2655.0,233730.99999999977
2670.0,249171.0000000043
2685.0,249858.9999999971
2700.0,257867.00000002503
2715.0,193590.9999999798
2730.0,245629.9999999968
2745.0,225830.00000001752
2760.0,267893.9999999786
2775.0,269253.99999999907
2790.0,232210.00000000268
2805.0,271371.99999999884
2820.0,244157.00000000244
2835.0,273724.99999999936
2850.0,226905.00000000052
2865.0,248125.9999999976
2880.0,254231.0000000025
2895.0,222888.9999999983
2910.0,216757.00000000763
2925.0,246132.9999999933
2940.0,244724.0000000021
2955.0,261207.99999999965
2970.0,236457.99999999994
2985.0,240993.9999999978
3000.0,234737.9999999996
3015.0,221485.00000000093
3030.0,234121.00000000477
3045.0,263152.99999999197
3060.0,250079.99999997864
3075.0,272160.00000002387
3090.0,236457.9999999996
3105.0,232757.00000000081
3120.0,226825.00000000076
3135.0,246106.00000000978
3150.0,234632.99999999016
3165.0,234908.99999999953
3180.0,216781.00000000413
3195.0,280660.9999999947
3210.0,234261.0000000028
3225.0,245485.99999999575
3240.0,225574.00000000274
3255.0,288901.99999999936
3270.0,256580.0000000018
3285.0,266911.9999999983
3300.0,234204.00000000058
3315.0,199362.99999999738
3330.0,261163.9999999982
3345.0,267336.00000000244
3360.0,225025.0000000014
3375.0,242869.99999999773
3390.0,239396.00000000297
3405.0,208370.99999999854
3420.0,235911.00000000309
3435.0,257087.9999999986
3450.0,280205.9999999989
3465.0,245701.0000000011
3480.0,252989.00000000885
3495.0,200113.99999998795
3510.0,239362.00000000256
3525.0,237812.99999999965
3540.0,256597.00000000314
3555.0,237722.99999999662
3570.0,227629.0
3585.0,227088.99999999919
3600.0,240927.0000000014
3615.0,228549.00000000116
3630.0,241161.9999999965
3645.0,279658.99999999546
3660.0,213999.00000000815
3675.0,268818.99999999965
3690.0,264645.9999999936
3705.0,216851.00000000326
3720.0,255197.00000000326
3735.0,242315.99999999267
3750.0,227521.0000000092
3765.0,304624.00000003073
3780.0,231649.99999996764
3795.0,234643.0
3810.0,242691.99999999837
3825.0,237977.0000000022
3840.0,247598.99999999162
3855.0,282227.0000000114
3870.0,258447.99999999488
3885.0,234591.00000000012
3900.0,236183.00000000454
3915.0,224463.99999999616
3930.0,215251.99999999558
3945.0,256009.00000000314
3960.0,264960.00000000116
3975.0,212719.0000000007
3990.0,236695.99999999919
4005.0,208172.99999999965
4020.0,264868.99999999814
4035.0,264132.00000000256
4050.0,245105.99999999895
4065.0,216922.99999999872
4080.0,244979.0000000021
4095.0,254421.99999999988
4110.0,243702.00000000384
4125.0,212802.99999999744
4140.0,239281.9999999929
4155.0,238371.0000000022
4170.0,236070.00000000477
4185.0,280399.9999999986
4200.0,240439.9999999978
4215.0,245962.00000000512
4230.0,250282.0000000107
4245.0,230564.999999983
4260.0,252915.00000002084
4275.0,267400.9999999829
4290.0,262592.0000000035
4305.0,238429.99999999255
4320.0,215912.0000000056
4335.0,279926.99999999325
4350.0,243839.00000000966
4365.0,249240.9999999866
4380.0,230269.00000000873
4395.0,271275.9999999971
4410.0,231392.00000000116
4425.0,276598.00000000384
4440.0,263256.99999999395
4455.0,234270.00000000373
4470.0,251894.0000000014
4485.0,229651.9999999937
4500.0,246169.00000000442
4515.0,237092.00000002212
4530.0,236628.99999997858
4545.0,245816.00000000023
4560.0,230323.9999999979
4575.0,232491.0000001319
4590.0,271479.9999998711
4605.0,241106.00000000023
4620.0,220382.0000000015
4635.0,245603.9999999965
4650.0,233507.99999999965
4665.0,247068.99999999662
4680.0,213413.0000000078
4695.0,242943.9999999879
4710.0,210410.0000000057
4725.0,229467.99999999604
4740.0,247877.00000001
4755.0,251035.99999999895
4770.0,239693.99999998685
4785.0,259655.0000000099
4800.0,240628.0000000007
4815.0,261263.00000000058
4830.0,207521.99999999662
4845.0,240351.99999999686
4860.0,246255.00000000664
4875.0,243810.99999999953
4890.0,247293.99999999255
4905.0,232423.00000000664
4920.0,234879.00000000035
4935.0,218236.00000000186
4950.0,217181.00000000233
4965.0,223525.99999999593
4980.0,232576.00000000035
4995.0,233810.00000000256
5010.0,244576.00000000186
5025.0,239930.99999999686
5040.0,233212.99999999336
5055.0,230382.00000000594
5070.0,250532.0000000029
5085.0,254752.99999999255
5100.0,224050.00000000373
5115.0,239411.0000000022
5130.0,231975.99999999767
