timestamp_s,watts
0.0,126397.45729902473
0.25,131560.94063181494
0.5,131561.08662363506
0.75,131129.69867537313
1.0,132025.61731862125
1.25,128195.28169625017
1.5,127370.31247458587
1.75,126587.04316032203
2.0,129277.49375298324
2.25,131291.78999939462
2.5,131256.0283598814
2.75,132790.0721846206
3.0,133074.79042045167
3.25,133599.47885406192
3.5,133802.48445466888
3.75,134827.97099877338
4.0,133955.32085383104
4.25,135319.8797783978
4.5,139381.70299114392
4.75,140507.5136892774
5.0,140600.37788968705
5.25,140969.05371977232
5.5,138684.76882263582
5.75,138820.66339610546
6.0,137696.8581480838
6.25,141069.05778963913
6.5,140340.1755318543
6.75,140061.0409055886
7.0,141890.4216403175
7.25,140795.41633835167
7.5,140475.6247483671
7.75,139419.7540320804
8.0,140944.72410397278
8.25,140305.65138923322
8.5,141202.158546957
8.75,142972.05443201686
9.0,143053.12799477
9.25,141247.2997117021
9.5,143818.0799496633
9.75,146718.10248551585
10.0,144909.64261285603
10.25,142632.64469841894
10.5,140888.98172489073
10.75,143663.25357256053
11.0,144631.45270458734
11.25,147734.534454497
11.5,149593.79866920874
11.75,151241.04529583637
12.0,151684.86166032476
12.25,153922.54356614657
12.5,154333.13748798496
12.75,154446.70012562544
13.0,154102.11024020019
13.25,153805.57877109345
13.5,153161.66826943762
13.75,155295.55450152158
14.0,153196.01023488946
14.25,154045.53763174533
14.5,155045.48377425503
14.75,156737.49043417038
15.0,156380.69317749148
15.25,157248.45613468756
15.5,158678.23496355466
15.75,155920.5691283723
16.0,155653.68638118688
16.25,152713.12674328094
16.5,154706.0767162932
16.75,154142.2758074229
17.0,154072.52225980803
17.25,154077.76424564468
17.5,153865.41991706082
17.75,153913.34244732527
18.0,154160.5396159567
18.25,154963.97599992412
18.5,155973.5764972106
18.75,154340.6811803087
19.0,154986.2163810152
19.25,152661.72680510604
19.5,154228.56948715943
19.75,153878.8262308825
20.0,153503.8933325781
20.25,154521.31882043573
20.5,153942.70973945074
20.75,153096.8765792594
21.0,151603.1316376381
21.25,152988.95408684638
21.5,153213.7272777252
21.75,151463.35220029173
22.0,151547.63270493984
22.25,153211.09294861823
22.5,151931.86334668516
22.75,153016.67128321703
23.0,153479.49678751497
23.25,153878.10820327917
23.5,155407.40354954434
23.75,156005.63337850585
24.0,155864.479273586
24.25,154944.07273606613
24.5,154226.86881360688
24.75,154415.50363304373
25.0,154151.87810551494
25.25,154649.25745694755
25.5,154158.39005111635
25.75,156151.47391627484
26.0,156379.70813631217
26.25,155535.59073117716
26.5,155551.1876753799
26.75,156843.2739570322
27.0,157461.82626553296
27.25,157818.1029842645
27.5,156253.39719329812
27.75,152676.85004701072
28.0,151547.19161238836
28.25,151372.70290155147
28.5,153954.9883037466
28.75,153930.175617372
29.0,153759.67920164223
29.25,153003.45345644455
29.5,153226.37726315486
29.75,152208.88105859116
30.0,151884.7789885625
30.25,151892.59574204526
30.5,150202.46882470816
30.75,152280.47238674725
31.0,151591.62057221588
31.25,152177.30117522296
31.5,151154.32078223067
31.75,153702.45689185793
32.0,155159.16256017968
32.25,154991.51601062197
32.5,154184.69814015305
32.75,155376.4288807513
33.0,154332.0657655159
33.25,155060.41041872025
33.5,155689.6126329844
33.75,156217.09359282814
34.0,156249.65628496368
34.25,155969.90972011272
34.5,154761.59186641913
34.75,155821.5045894778
35.0,155417.07368543747
35.25,156211.44582596948
35.5,155940.81799877452
35.75,155930.45268811885
36.0,156170.08572910549
36.25,156644.49213558168
36.5,157125.42304890003
36.75,156963.79713493993
37.0,157796.1572441861
37.25,158345.49721310282
37.5,157791.08639564167
37.75,158056.83874709974
38.0,158723.02377708873
38.25,156853.77865491787
38.5,159364.2740919915
38.75,160918.46421551274
39.0,160943.09749308688
39.25,162139.93317405254
39.5,160252.76345054427
39.75,157679.4740266019
40.0,157992.59426687055
40.25,161822.03477918843
40.5,160758.8700741094
40.75,159071.34955760112
41.0,157124.25114585814
41.25,159393.4725248126
41.5,159966.8665281586
41.75,159933.2896795595
42.0,160943.3176025368
42.25,161258.7427750394
42.5,162674.22589105542
42.75,162367.16917686103
43.0,164330.13829618163
43.25,164318.51545791441
43.5,163621.39888778515
43.75,161759.16665722991
44.0,161501.75946746438
44.25,157918.99922627455
44.5,157688.67170049885
44.75,157501.82121089546
45.0,156680.8015697487
45.25,155896.76791061947
45.5,161482.41421271625
45.75,160031.41212829697
46.0,159214.03129606313
46.25,156906.87350432295
46.5,156213.5942418059
46.75,155201.1350208061
47.0,154917.05415110447
47.25,152803.594001462
47.5,152891.84730158537
47.75,152349.5804009762
48.0,152339.67591227993
48.25,152620.41557584738
48.5,150680.39407970657
48.75,150864.39272212592
49.0,151686.0407817501
49.25,154518.8901956523
49.5,154799.6120393021
49.75,154944.9448492051
50.0,153378.75724285614
50.25,156762.24349223461
50.5,157038.00378084468
50.75,157352.23352575512
