timestamp_s,watts
0.0,161159.6580090383
15.0,262238.09232828324
30.0,266616.2058737516
45.0,254098.2625137637
60.0,245674.62228698007
75.0,247070.38347344217
90.0,241271.16861930772
105.0,238591.09021591477
120.0,248142.4220293253
135.0,238425.28279924678
150.0,248296.2620735838
165.0,244011.01678327116
180.0,240251.6836452827
195.0,237063.93585563017
210.0,251067.74163454853
225.0,244077.35383841724
240.0,244046.66220272076
255.0,249675.73313899848
270.0,245431.26780931614
285.0,227185.6066096077
300.0,235652.40596857705
315.0,232961.7997360607
330.0,245561.79161344958
345.0,234268.85434913973
360.0,242620.40259440173
375.0,244064.1133050413
390.0,249825.37135047204
405.0,237168.9702972011
420.0,239892.9152346145
435.0,246812.92671492207
450.0,232779.50425479133
465.0,238651.27933506627
480.0,252652.88407723574
495.0,234389.3739196504
510.0,238692.04270333544
525.0,239856.01218236418
540.0,241182.7711881766
555.0,236963.809497776
570.0,249665.43198961447
585.0,244014.31250402244
600.0,249708.22872560789
615.0,230041.93893464873
630.0,246991.7729501492
645.0,248645.9564479781
660.0,248325.79881347617
675.0,242845.73549149174
690.0,243913.11903772995
705.0,230043.90405178902
720.0,237016.9804545679
735.0,249861.9014232824
750.0,239662.7423207741
765.0,248428.5222017455
780.0,237399.21163843424
795.0,246742.26879856168
810.0,244123.18836503508
825.0,244422.73161934508
840.0,231585.53341732564
855.0,248427.04563459687
870.0,245457.17388525148
885.0,231310.96935301853
900.0,242614.91622070796
915.0,241441.83857360098
930.0,234309.90069195017
945.0,255492.8205245124
960.0,242724.58156466298
975.0,255301.98673868974
990.0,254060.05645666187
1005.0,241152.1175275992
1020.0,242746.6533852893
1035.0,239789.09015336452
1050.0,244124.42241082314
1065.0,241277.33161958525
1080.0,241333.30010954387
1095.0,244180.92661011248
1110.0,235509.86717780147
1125.0,235768.0768395369
1140.0,241227.3692822366
1155.0,248272.26346304495
1170.0,248348.7807745533
1185.0,254023.62788991432
1200.0,235897.01004853114
1215.0,244230.10006809252
1230.0,238605.96127311638
1245.0,242606.87400664348
1260.0,241367.06994465104
1275.0,244131.1489469083
1290.0,242779.51127422473
1305.0,239791.46806222884
1320.0,241148.93970033308
1335.0,238581.8603526887
1350.0,251076.1212718978
1365.0,238401.38893957343
1380.0,238605.2849581672
1395.0,242558.1938007035
1410.0,248509.92862838408
1425.0,237296.32014179815
1440.0,237035.43660726774
1455.0,248297.1323971295
1470.0,232703.26918455833
1485.0,241226.14184443658
1500.0,241259.5975573319
1515.0,232982.16131284478
1530.0,245430.85504614864
1545.0,236754.0064002338
1560.0,234365.8473250606
1575.0,249461.6330997863
1590.0,245413.72289283015
1605.0,235949.7291432223
1620.0,249888.7267582199
1635.0,254093.33797145318
1650.0,246800.80586221386
1665.0,234334.60300038097
1680.0,237034.50747386532
1695.0,249803.08540092228
1710.0,238300.67122221726
1725.0,230290.694190118
1740.0,248374.9691017473
1755.0,241321.81151992737
1770.0,238746.15900138734
1785.0,244099.03120009313
1800.0,234414.78678826283
1815.0,241253.01348586573
1830.0,255440.41135534726
1845.0,238545.9971656455
1860.0,248325.17390555737
1875.0,235625.51675016285
1890.0,249810.03687447516
1905.0,238683.71774443542
1920.0,247104.26634648294
1935.0,241238.96768487897
1950.0,235696.11249978337
1965.0,241484.18028250514
1980.0,231828.69043259398
1995.0,235637.32049745743
2010.0,249659.04535402983
2025.0,242769.1401919659
2040.0,253475.4282647182
2055.0,255633.84655074496
2070.0,235525.30957454783
2085.0,249814.67877959018
2100.0,242902.57288925216
2115.0,235844.003041222
2130.0,246878.30741809882
2145.0,243860.76801319412
2160.0,244220.22576039334
2175.0,238456.17726585138
2190.0,245418.96969770233
2205.0,234516.6472341706
2220.0,245490.73102484492
2235.0,241289.63969449836
2250.0,249895.7477118628
