Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745613520.8227932,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,195,198,2.60969614982605,3.0,7.064793168236104,784.0,684.0,36027.45312515443,267.8918947383493
1745613521.6536942,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,300,168,2.2186341285705566,3.0,7.065037192094791,600.0,653.0,11385.893631114135,138.4534181693872
1745613521.4255552,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,169,194,2.571385145187378,3.0,7.0653924367082706,1030.0,735.0,13917.019059440754,101.5395479868295
1745613523.9714224,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,20,176,2.4034290313720703,9.0,7.067465394471322,1028.0,1335.0,29064.632278131434,273.23443658953204
1745613524.354398,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,270,203,2.807102918624878,11.0,7.068271287457366,1170.0,1848.0,27379.16712963304,361.2944773614906
1745613524.6700811,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,176,199,2.7507290840148926,10.0,7.0684105903457635,799.0,1937.0,12268.975495177545,247.814038475754
1745613523.7218084,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,220,328,4.49081826210022,10.0,7.068927133054893,1765.0,2877.0,12632.347816991596,169.79203210341183
1745613525.2357583,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,143,221,3.061872720718384,10.0,7.069125867476124,656.0,2321.0,6013.987212047369,151.96418525687577
1745613526.7442672,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,10,174,2.410158157348633,9.0,7.069470104718777,190.0,1904.0,1724.9217525064403,124.66688238051411
1745613523.8912456,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,2.0,1,181,404,5.520890951156616,8.0,7.069538485630341,1591.0,3696.0,9498.69573420123,144.1614103474844
1745613527.4645574,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,14,164,2.255350351333618,7.0,7.069578380071249,140.0,1651.0,1456.4491735661031,94.25703290429217
1745613524.9469023,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,27,376,5.171080112457275,7.0,7.070469504659257,1194.0,3685.0,6730.2891683552025,120.95788673454908
1745613524.5488708,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,21,457,6.2639875411987305,6.0,7.070462674577036,1471.0,4244.0,7702.652560626717,115.6864553923283
1745613529.9499984,meta-llama/Llama-3.1-8B-Instruct,theoremqa,2.0,1,431,99,1.3779950141906738,6.0,7.070781978905934,655.0,706.0,9807.938114813207,55.7201242496447
1745613526.3834658,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,43,499,6.816451787948608,8.0,7.0714549235309905,1380.0,4309.0,5980.654195980197,101.61242792224708
1745613526.6111214,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,29,546,7.446766376495361,8.0,7.071772572384588,1363.0,4692.0,5508.442409503942,94.19645497323708
1745613530.9129875,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,144,234,3.198298454284668,7.0,7.071779489711321,633.0,1757.0,6846.91104127272,94.29335874793749
1745613525.8338125,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,92,644,8.770536661148071,6.0,7.071774542094517,1577.0,5548.0,5227.748643335602,86.61868388097518
1745613532.5622392,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,170,196,2.6837282180786133,5.0,7.071674853448227,449.0,1537.0,4671.7642865014905,53.583986559418236
