Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1744062950.7917714,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,4,14,142,1.4109113216400146
1744062951.1648457,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,34,363,3.600738048553467
1744062951.3836262,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,4,164,116,1.1659901142120361
1744062951.3898928,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,54,759,7.737677574157715
1744062951.4553304,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,52,1394,14.692859172821045
1744062951.875296,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,77,259,2.582056760787964
1744062952.1177044,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,273,385,3.842771291732788
1744062952.2679162,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,29,606,6.161181449890137
1744062952.337286,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,40,321,3.188279390335083
1744062953.3243392,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,4,58,70,0.7566366195678711
1744062953.3536477,meta-llama/Llama-3.1-8B-Instruct,guanaco,4.0,4,9,662,6.846930742263794
1744062953.3756306,meta-llama/Llama-3.1-8B-Instruct,scienceqa,4.0,4,49,97,1.0234427452087402
1744062953.4997902,meta-llama/Llama-3.1-8B-Instruct,guanaco,4.0,4,21,537,5.5695178508758545
1744062953.937113,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,241,798,8.383658170700073
1744062954.1575427,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,4,54,839,8.872074127197266
1744062954.2909389,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,87,325,3.383040428161621
1744062954.9115014,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,4,171,145,1.5221903324127197
1744062955.4092407,meta-llama/Llama-3.1-8B-Instruct,guanaco,4.0,4,12,524,5.516530990600586
1744062955.583369,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,4,236,168,1.8220007419586182
1744062955.7367516,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,4,175,133,1.4485654830932617
1744062956.0508475,meta-llama/Llama-3.1-8B-Instruct,reclor,4.0,4,184,121,1.3343074321746826
1744062956.2012386,meta-llama/Llama-3.1-8B-Instruct,airoboros,4.0,4,17,713,7.726173400878906
1744062956.2344248,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,4.0,4,183,416,4.390078544616699
1744062956.5036647,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,4.0,4,33,215,2.287395477294922
