Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Time,Decode Time,Prefill Throughput,Decode Throughput
2025-04-27T12:40:19.860238,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,152,87,0.5856270790100098,4.0,7.086021505376344,273.0,386.0,0.00846517999889329,0.546674648001499,32249.757245054578,706.087252099793
2025-04-27T12:40:19.780316,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,143,150,0.9822568893432617,3.0,6.922580645161291,456.0,617.0,0.016890505998162553,1.4943428370024776,26997.415000450925,412.8905260038243
2025-04-27T12:40:21.213519,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,118,93,0.6349554061889648,7.0,14.103092783505154,747.0,621.0,0.008273111998278182,0.6035031999999774,90292.50421793725,1028.9920583685775
2025-04-27T12:40:21.429244,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,210,170,1.1494271755218506,8.0,12.379310344827585,810.0,1344.0,0.018454118995578028,1.7215104490023805,43892.63991383669,780.7097544942881
2025-04-27T12:40:22.172542,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,185,129,0.8852863311767578,8.0,11.511278195488721,416.0,1115.0,0.01708435799810104,1.9774034090005443,24349.759004478787,563.8707786812018
2025-04-27T12:40:21.283435,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,32,348,2.318018913269043,8.0,10.920454545454545,1081.0,2763.0,0.03254992099391529,4.873630075999245,33210.526077838294,566.9285433883695
2025-04-27T12:40:23.890247,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,14,88,0.5970566272735596,8.0,9.543478260869565,54.0,824.0,0.007578052995086182,0.5720495420027873,7125.840903331646,1440.43468178493
2025-04-27T12:40:23.217779,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,36,198,1.3148159980773926,7.0,9.36318407960199,130.0,1752.0,0.021731914988777135,4.15678133500478,5981.985483890169,421.4799525888425
2025-04-27T12:40:18.592184,meta-llama/Llama-3.1-8B-Instruct,guanaco,2.0,8,19,970,6.315805673599243,6.0,7.9288659793814436,2085.0,5606.0,0.0717072619809187,14.4927170160081,29076.552951566027,386.81497705418707
2025-04-27T12:40:22.953583,meta-llama/Llama-3.1-8B-Instruct,ARB,2.0,8,83,398,2.6226634979248047,7.0,9.333333333333334,547.0,3205.0,0.04477397598384414,13.871067587002472,12216.918153468765,231.05647635969729
2025-04-27T12:40:25.051533,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,166,102,0.6878933906555176,7.0,10.518181818181818,357.0,800.0,0.017778793997422326,3.25003003400343,20080.102174070973,246.15157141011076
2025-04-27T12:40:26.057443,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,185,95,0.6450283527374268,8.0,10.818181818181818,278.0,793.0,0.011598220997257158,0.6142639940007939,23969.193212109316,1290.9758796622143
2025-04-27T12:40:22.264182,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,28,748,4.9273521900177,6.0,9.242021276595745,956.0,5994.0,0.0904780389755615,28.022804124018876,10566.0999157842,213.89722361376494
2025-04-27T12:40:20.295669,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,41,1053,6.896083831787109,6.0,9.082230623818525,2009.0,7600.0,0.11564165697200224,30.12065016102133,17372.632428523528,252.3185907133918
2025-04-27T12:40:26.652234,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,13,162,1.072568416595459,7.0,10.212121212121213,463.0,1222.0,0.03396256099222228,13.42692767301196,13632.65862388973,91.01114043059994
2025-04-27T12:40:25.606466,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,23,330,2.171969175338745,6.0,9.771771771771771,751.0,2503.0,0.05110891399817774,16.231500743015204,14694.109916457557,154.2063201443095
2025-04-27T12:40:27.371891,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,8,225,141,0.9313549995422363,5.0,9.303448275862069,410.0,939.0,0.02649868200387573,4.100600598998426,15472.467647260075,228.99084593348383
2025-04-27T12:40:25.426519,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,48,447,2.927035331726074,4.0,9.068736141906873,839.0,3251.0,0.07833305199164897,22.629363133011793,10710.676766295855,143.66290296775654
2025-04-27T12:40:21.496095,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,85,1061,6.9611876010894775,4.0,9.409943714821763,1946.0,8085.0,0.14121007097128313,42.55872147002083,13780.886778222382,189.97281216953917
2025-04-27T12:40:28.363294,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,48,235,1.5493009090423584,8.0,8.07531380753138,476.0,1454.0,0.015717502996267285,8.450320643009036,30284.708716966314,172.06447677259402
2025-04-27T12:40:28.856998,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,41,259,1.7456226348876953,10.0,10.67680608365019,736.0,2072.0,0.014300315000582486,3.241289093006344,51467.397744037175,639.2518348550605
2025-04-27T12:40:29.100332,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,24,294,2.002683639526367,9.0,10.976510067114093,655.0,2616.0,0.02235260300221853,5.219559641001979,29303.074900716943,501.19170580026486
2025-04-27T12:40:30.550847,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,139,141,0.9894685745239258,9.0,11.427586206896551,256.0,1401.0,0.024400245005381294,4.6587430909930845,10491.697929407721,300.724889232163
2025-04-27T12:40:30.006770,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,50,256,1.7714834213256836,8.0,11.127413127413128,425.0,2457.0,0.03347231000952888,6.404602710994368,12697.062135210004,383.63035318056916
2025-04-27T12:40:29.407358,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,26,356,2.436066150665283,7.0,10.77158774373259,575.0,3292.0,0.049409684012061916,10.33628488999966,11637.394804217543,318.4896735175135
2025-04-27T12:40:27.638289,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,106,699,4.644570350646973,6.0,8.99715504978663,1046.0,5279.0,0.10080048700910993,28.88454877600452,10376.933991454494,182.76207258551545
2025-04-27T12:40:29.630409,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,8,44,556,3.7516090869903564,8.0,10.133928571428571,994.0,4681.0,0.06678674001159379,18.671752989008382,14883.19387691999,250.69954614093243
2025-04-27T12:40:31.446357,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,37,299,1.9894208908081055,8.0,9.751655629139073,687.0,2258.0,0.053094268012500834,15.41663793700718,12939.249860987793,146.46513780931042
2025-04-27T12:40:32.776989,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,173,158,1.0699946880340576,7.0,11.777777777777779,610.0,1298.0,0.02731728400249267,6.725537113008613,22330.184799643266,192.99573821240136
2025-04-27T12:40:32.931276,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,34,210,1.4117863178253174,8.0,11.169014084507042,683.0,1696.0,0.03607737200218253,8.112538967005094,18931.534147184597,209.0590882703781
2025-04-27T12:40:21.536577,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,8,102,1948,12.839600563049316,7.0,9.444159836065573,3530.0,14905.0,0.2438099979844992,78.43281968803058,14478.487466393515,190.03524365546446
