Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1744050460.766742,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,156,182,2.265988826751709
1744050460.860644,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,76,1743,23.467815160751343
1744050462.623139,meta-llama/Llama-3.1-8B-Instruct,ARB,2.0,1,238,106,1.3841586112976074
1744050462.6623802,meta-llama/Llama-3.1-8B-Instruct,scibench,2.0,1,17,601,7.67668604850769
1744050462.6818137,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,185,190,2.432765007019043
1744050462.6872127,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,29,1036,13.371455669403076
1744050463.2609303,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,55,1577,21.49116849899292
1744050463.4705322,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,46,212,2.6941378116607666
1744050464.001282,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,158,72,0.9324889183044434
1744050464.3018014,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,54,244,3.1225967407226562
1744050465.0283813,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,12,231,2.983827829360962
1744050466.1940656,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,29,155,2.031385660171509
1744050466.2244484,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,193,239,3.0938804149627686
1744050466.7865286,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,41,115,1.5015125274658203
1744050467.6653452,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,13,18,0.25690674781799316
1744050468.5703242,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,49,3040,44.09918808937073
1744050469.2564924,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,50,248,3.1914262771606445
1744050471.3592849,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,260,259,3.4714043140411377
1744050471.5549617,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,167,73,0.9714183807373047
1744050472.3122137,meta-llama/Llama-3.1-8B-Instruct,guanaco,2.0,1,34,730,10.415248394012451
1744050472.4137545,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,296,151,2.049851894378662
1744050472.6687605,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,38,368,4.946914911270142
1744050472.7291691,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,341,754,10.894967555999756
