Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745566167.4907374,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,1,192,175,2.967663526535034,0.0,2.3257142857142856,232.0,175.0,7428.077955916638,82.11771719756103
1745566173.5510144,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.125,1,46,60,0.7512102127075195,0.0,2.353191489361702,86.0,60.0,5100.729321584422,84.01307836598066
1745566193.559976,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,1,215,126,1.59452486038208,0.0,2.587257617728532,255.0,126.0,9625.02742799154,81.49309369613314
1745566195.6650684,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,1,183,117,1.4540948867797852,0.0,2.6652719665271967,223.0,117.0,10526.955305325275,82.81382510320721
1745566201.719642,meta-llama/Llama-3.1-8B-Instruct,scibench,0.125,1,72,2003,25.074545860290527,0.0,1.9347037484885128,546.0,2980.0,7205.391532689535,79.51927384673301
1745566203.532044,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,0.125,1,142,398,5.063799142837524,1.0,2.4517073170731707,182.0,798.0,8404.7987533398,159.04755125719262
1745566210.346042,meta-llama/Llama-3.1-8B-Instruct,ARB,0.125,1,115,466,6.020434379577637,1.0,2.4166157605375687,252.0,1048.0,7001.1898125697835,141.20196769452312
1745566214.3958328,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.125,1,57,113,1.4960455894470215,2.0,2.42625,97.0,345.0,5428.847010983125,238.3364902192873
1745566238.3612351,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,27,323,4.04025411605835,1.0,1.9500713266761769,119.0,549.0,8504.76996073923,137.0665183381811
1745566239.5274158,meta-llama/Llama-3.1-8B-Instruct,guanaco,0.125,1,12,570,7.066396713256836,0.0,1.846251588310038,52.0,799.0,1878.8467583719193,72.45108213923429
1745566260.8402104,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.125,1,105,862,10.687892198562622,1.0,1.8633416458852867,536.0,1124.0,30792.36038952493,105.54905015942208
1745566268.1456,meta-llama/Llama-3.1-8B-Instruct,ARB,0.125,1,351,314,4.025362968444824,1.0,1.8924175283111768,543.0,590.0,11715.707041087719,40.36702047509705
1745566272.005601,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,112,420,5.324282169342041,1.0,1.9765153209572803,528.0,798.0,11233.01843668386,86.25273395182236
1745566305.3738697,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,40,325,4.240116834640503,1.0,1.67568333097295,80.0,652.0,4499.978934124947,155.45277933872626
