Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741891943.4178185,meta-llama/Llama-3.1-8B-Instruct,guanaco,2.0,1,17,330,4.117064476013184
1741891943.47146,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,40,208,2.620488405227661
1741891943.5178106,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,188,144,1.8374595642089844
1741891943.7034028,meta-llama/Llama-3.1-8B-Instruct,airoboros,2.0,1,25,392,4.836593866348267
1741891943.839839,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,192,115,1.4486217498779297
1741891944.6217792,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,112,12231,272.4126410484314
1741891946.7522979,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,174,154,1.9080264568328857
1741891947.2981045,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,23,41,0.52728271484375
1741891947.7490683,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,181,99,1.2194697856903076
1741891949.4538062,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,24,71,0.8751065731048584
1741891950.129766,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,50,927,12.262780904769897
1741891950.6996047,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,86,232,2.9340178966522217
1741891951.0301943,meta-llama/Llama-3.1-8B-Instruct,scienceqa,2.0,1,22,13,0.18351292610168457
1741891951.3170276,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,87,504,6.661007642745972
1741891951.86981,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,71,3528,54.30691695213318
1741891952.374639,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,129,398,5.322076320648193
1741891953.2162607,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,56,498,6.712201833724976
1741891953.3523362,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,52,227,3.0146968364715576
1741891953.7295172,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,41,211,2.808361530303955
1741891954.787812,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,2.0,1,30,192,2.6736931800842285
1741891954.8429856,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,132,81,1.1279964447021484
1741891954.9330451,meta-llama/Llama-3.1-8B-Instruct,reclor,2.0,1,206,173,2.4022481441497803
