Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency
1741889866.0289073,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,0.25,1,577,414,5.078727960586548
1741889877.508339,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.25,1,51,382,4.618008136749268
1741889890.960376,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,1,104,69,0.8610026836395264
1741889892.2484236,meta-llama/Llama-3.1-8B-Instruct,theoremqa,0.25,1,357,480,5.859085321426392
1741889895.9784217,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,365,194,2.390718698501587
1741889896.9891577,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,136,3111,37.81901431083679
1741889899.2121923,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.25,1,566,536,6.538143157958984
1741889903.754018,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,123,143,1.7769393920898438
1741889907.005932,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,1,35,95,1.1510918140411377
1741889915.0765393,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,1,15,112,1.3721306324005127
1741889926.7905324,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,51,356,4.345578908920288
1741889932.7727463,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,61,434,5.258870601654053
1741889935.4000459,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,16,204,2.439082622528076
1741889943.3748581,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,28,271,3.2792999744415283
1741889944.8205864,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,23,340,4.123208045959473
1741889945.6856983,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,195,223,2.735475540161133
1741889946.920451,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.25,1,27,395,4.808592081069946
1741889951.6641772,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,36,378,4.532395601272583
1741889953.4297738,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,147,224,2.682802438735962
1741889959.3265023,meta-llama/Llama-3.1-8B-Instruct,ARB,0.25,1,270,147,1.816283941268921
1741889961.4651558,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,24,429,5.184516906738281
1741889964.2852788,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,43,240,2.9120934009552
1741889966.0282853,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,32,353,4.256908655166626
1741889966.9711862,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,163,311,3.748227596282959
1741889968.9848316,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,44,1999,24.174797534942627
1741889970.6773715,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,18,472,5.6793293952941895
1741889971.3351038,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,167,81,1.000000238418579
1741889975.4368198,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,183,121,1.4797320365905762
1741889980.9053462,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,25,213,2.587812900543213
1741889983.0377507,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,26,191,2.3179843425750732
1741889994.3166177,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,32,802,9.710990190505981
1741889994.9906113,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,300,3465,42.21115732192993
1741889998.4203224,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,70,247,3.016902446746826
1741890002.2591157,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,31,97,1.2051498889923096
1741890003.7229605,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,27,213,2.6242477893829346
1741890004.8209324,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,29,759,9.254241943359375
1741890005.2867155,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,198,150,1.8628084659576416
1741890021.225881,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,36,264,3.270517587661743
1741890023.6395779,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,49,489,6.041450500488281
1741890028.5183995,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,37,939,11.511356830596924
1741890039.4159384,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,225,206,2.5320827960968018
1741890041.8493595,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,44,209,2.527482748031616
1741890042.1412408,meta-llama/Llama-3.1-8B-Instruct,leetcode_ne,0.25,1,281,694,8.335920810699463
1741890046.2953339,meta-llama/Llama-3.1-8B-Instruct,ARB,0.25,1,202,279,3.3483102321624756
1741890069.3710213,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.25,1,30,800,9.626205205917358
1741890074.1962376,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,128,709,8.486471176147461
1741890079.9596345,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,41,408,4.911161184310913
1741890087.9909554,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,23,283,3.4248809814453125
1741890088.683908,meta-llama/Llama-3.1-8B-Instruct,ARB,0.25,1,148,153,1.842236042022705
1741890090.924538,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,43,699,8.52039885520935
1741890091.061895,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,69,87,1.0532612800598145
1741890092.1215348,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,42,550,6.71517539024353
1741890095.755451,meta-llama/Llama-3.1-8B-Instruct,tigerbot-kaggle,0.25,1,485,471,5.813537359237671
1741890096.0932016,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.25,1,47,1230,14.932874202728271
1741890096.1394854,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,208,148,1.8546547889709473
1741890102.0243788,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,171,205,2.4625861644744873
1741890112.0195956,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.25,1,600,360,4.407952070236206
1741890120.8151248,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,46,406,4.901962041854858
1741890135.4221199,meta-llama/Llama-3.1-8B-Instruct,scienceqa,0.25,1,20,31,0.39876222610473633
1741890144.3908715,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,56,270,3.2889816761016846
1741890154.3745835,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.25,1,702,258,3.1893856525421143
1741890155.8103733,meta-llama/Llama-3.1-8B-Instruct,reclor,0.25,1,111,9,0.12938356399536133
1741890156.618981,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.25,1,15,600,7.220382928848267
1741890159.2460144,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.25,1,16,272,3.2712154388427734
