epoch,train_loss,val_loss,lr
0.0,2.2506502668062844,2.245865225791931,0.001
1.0,2.0428073008855185,2.1006332635879517,0.001
2.0,1.778121640284856,2.3602670431137085,0.001
3.0,1.687898963689804,2.175483226776123,0.001
4.0,1.657405028740565,2.10784775018692,0.001
5.0,1.6555637220541637,2.10686057806015,0.001
6.0,1.6524376273155212,2.0949889421463013,0.001
7.0,1.6502535343170166,2.0966503024101257,0.001
8.0,1.6511348982652028,2.1058062314987183,0.001
9.0,1.6512280305226643,2.1083990931510925,0.001
10.0,1.6505747238794963,2.1089106798171997,0.001
11.0,1.6499375601609547,2.1111559867858887,0.001
12.0,1.6489394108454387,2.113332509994507,0.001
13.0,1.647422581911087,2.1152504086494446,0.001
14.0,1.6453149716059368,2.1153757572174072,0.001
15.0,1.6433085203170776,2.1135659217834473,0.001
16.0,1.6419173578421276,2.1119507551193237,0.001
17.0,1.6408816079298656,2.111105442047119,0.001
18.0,1.6400522788365681,2.111161947250366,0.001
19.0,1.6393758952617645,2.1118274331092834,0.001
20.0,1.6387569308280945,2.1126999855041504,0.001
21.0,1.638178179661433,2.1138120889663696,0.001
22.0,1.6376318236192067,2.115142047405243,0.001
23.0,1.6370725731054943,2.1165517568588257,0.001
24.0,1.6364639202753704,2.1178886890411377,0.001
25.0,1.6358211537202199,2.1191861033439636,0.001
26.0,1.6351534724235535,2.1206012964248657,0.001
27.0,1.6344345112641652,2.12224543094635,0.0005
28.0,1.6279309193293254,2.124289870262146,0.0005
29.0,1.627464880545934,2.1272632479667664,0.0005
30.0,1.6269456048806508,2.1300912499427795,0.0005
31.0,1.6263449490070343,2.1325117349624634,0.0005
32.0,1.6256508628527324,2.1345123052597046,0.0005
33.0,1.6248622238636017,2.1361045241355896,0.0005
34.0,1.6239911516507466,2.137317717075348,0.0005
35.0,1.6230588952700298,2.1382387280464172,0.0005
36.0,1.6220832169055939,2.1389912366867065,0.0005
37.0,1.6210766732692719,2.1396814584732056,0.0005
38.0,1.6200515230496724,2.1403618454933167,0.0005
39.0,1.6190207997957866,2.14102703332901,0.0005
40.0,1.617994874715805,2.14163076877594,0.0005
41.0,1.6169794698556264,2.1421064138412476,0.0005
42.0,1.6159784098466237,2.142390549182892,0.0005
43.0,1.6149949332078297,2.1424351930618286,0.0005
44.0,1.614031692345937,2.1422152519226074,0.0005
45.0,1.6130916476249695,2.1417295932769775,0.0005
46.0,1.612177699804306,2.1409998536109924,0.0005
47.0,1.6112934251626332,2.1400665640830994,0.0005
48.0,1.610442151625951,2.1389843225479126,0.00025
49.0,1.6037353177865346,2.1382404565811157,0.00025
50.0,1.6036392152309418,2.1388190388679504,0.00025
51.0,1.6032542983690898,2.13928359746933,0.00025
52.0,1.602754811445872,2.139353036880493,0.00025
53.0,1.6024337907632191,2.139437973499298,0.00025
54.0,1.602059970299403,2.139363944530487,0.00025
55.0,1.6016877094904582,2.139156222343445,0.00025
56.0,1.6013572712739308,2.138911545276642,0.00025
