epoch,train_loss,val_loss,lr
0.0,2.3534756274450395,2.1957934498786926,0.001
1.0,2.036221186319987,2.01753306388855,0.001
2.0,1.9348705325807845,2.038625180721283,0.001
3.0,1.9344693819681804,2.0355333387851715,0.001
4.0,1.9346640620912825,2.039338707923889,0.001
5.0,1.9329290560313634,2.039394736289978,0.001
6.0,1.9330031701496668,2.039764493703842,0.001
7.0,1.9326382761909848,2.0401088297367096,0.001
8.0,1.9324031670888264,2.040480077266693,0.001
9.0,1.9322229396729242,2.0408624410629272,0.001
10.0,1.9320630402792067,2.0412165820598602,0.001
11.0,1.9319325061071486,2.0415655076503754,0.001
12.0,1.9318061612901234,2.041856348514557,0.001
13.0,1.9316555261611938,2.041964292526245,0.001
14.0,1.9314380486806233,2.0417706966400146,0.001
15.0,1.931078587259565,2.0413319766521454,0.001
16.0,1.9305255640120733,2.04068785905838,0.001
17.0,1.9298593941188993,2.039835512638092,0.001
18.0,1.9292258194514684,2.038956344127655,0.001
19.0,1.9285979270935059,2.0381171703338623,0.001
20.0,1.927864943231855,2.0374012887477875,0.001
21.0,1.9269387097585768,2.036757707595825,0.001
22.0,1.9258263962609428,2.036133050918579,0.0005
23.0,1.9212974536986578,2.0436920821666718,0.0005
24.0,1.916517041978382,2.0402641594409943,0.0005
25.0,1.915512936455863,2.038395881652832,0.0005
26.0,1.914775666736421,2.038211226463318,0.0005
27.0,1.914152565456572,2.0380680561065674,0.0005
28.0,1.9133846930095129,2.0383123755455017,0.0005
29.0,1.912319506917681,2.038869857788086,0.0005
30.0,1.9108636946905226,2.038000136613846,0.0005
31.0,1.9090451683316911,2.035467177629471,0.0005
32.0,1.9069355101812453,2.0323401391506195,0.0005
33.0,1.9046584651583718,2.0290381610393524,0.0005
34.0,1.902316031001863,2.025510162115097,0.0005
35.0,1.8999706449962797,2.0217698514461517,0.0005
36.0,1.8976520356677828,2.0179194509983063,0.0005
37.0,1.8953782206489926,2.014057159423828,0.0005
38.0,1.8931745006924583,2.0102721750736237,0.0005
39.0,1.8910590410232544,2.006608694791794,0.0005
40.0,1.8890396072751,2.003089189529419,0.0005
41.0,1.8870981931686401,1.9994963109493256,0.0005
42.0,1.8852364960170926,1.9958278834819794,0.0005
43.0,1.8834038632256644,1.992281973361969,0.0005
44.0,1.88164260273888,1.9889744818210602,0.0005
45.0,1.8800040199643089,1.9858615398406982,0.0005
46.0,1.878492446172805,1.982909917831421,0.0005
47.0,1.8770894266310192,1.9801670014858246,0.0005
48.0,1.8757949386324202,1.9776566624641418,0.0005
49.0,1.8746107192266555,1.975359171628952,0.0005
50.0,1.873525517327445,1.9732654094696045,0.0005
