epoch,train_loss,val_loss,lr
0.0,2.3444991565885998,2.1683160066604614,0.001
1.0,1.9752078794297718,2.057456314563751,0.001
2.0,1.866753095672244,1.9975554049015045,0.001
3.0,1.8716158753349668,2.0158568024635315,0.001
4.0,1.8676867655345373,2.0147094428539276,0.001
5.0,1.8693928548267909,2.0168303549289703,0.001
6.0,1.868398212251209,2.0161812901496887,0.001
7.0,1.8682702382405598,2.0165009796619415,0.001
8.0,1.8679190306436448,2.016382247209549,0.001
9.0,1.8676633664539881,2.016485244035721,0.001
10.0,1.8673575662431263,2.0165285766124725,0.001
11.0,1.867078843570891,2.0166474282741547,0.001
12.0,1.8668336187090193,2.016787111759186,0.001
13.0,1.8666181166966755,2.0169414281845093,0.001
14.0,1.8664124352591378,2.017076075077057,0.001
15.0,1.8661993004026867,2.017172783613205,0.001
16.0,1.865964827083406,2.017218291759491,0.001
17.0,1.8656918491636003,2.017193019390106,0.001
18.0,1.8653458527156286,2.0170516669750214,0.001
19.0,1.8648499647776287,2.016828030347824,0.001
20.0,1.8641336077735537,2.016595423221588,0.001
21.0,1.8631546383812314,2.0162869095802307,0.001
22.0,1.8618373984382266,2.015608459711075,0.001
23.0,1.8602064450581868,2.014719992876053,0.0005
24.0,1.8525798945199876,2.012756049633026,0.0005
25.0,1.8505552269163585,2.013830065727234,0.0005
26.0,1.8486380747386388,2.0125253796577454,0.0005
27.0,1.846795950617109,2.0114623308181763,0.0005
28.0,1.8451601153328305,2.0100902318954468,0.0005
29.0,1.8430710917427426,2.0082317292690277,0.0005
30.0,1.8407474813007174,2.006678134202957,0.0005
31.0,1.8384178195680891,2.0052212476730347,0.0005
32.0,1.8356287706465948,2.002196282148361,0.0005
33.0,1.8319056147620791,1.9961842894554138,0.0005
34.0,1.8264905725206648,1.9859954714775085,0.0005
35.0,1.8199776865187145,1.973706603050232,0.0005
36.0,1.8138443515414284,1.959387332201004,0.0005
37.0,1.8166253850573586,1.9420219659805298,0.0005
38.0,1.8155506054560344,1.9407936334609985,0.0005
39.0,1.813835961478097,1.9468345046043396,0.0005
40.0,1.8130858682450794,1.9488950371742249,0.0005
41.0,1.8101993061247326,1.946832299232483,0.0005
42.0,1.8057914518174671,1.9454155266284943,0.0005
43.0,1.8086873576754616,1.9278865158557892,0.0005
44.0,1.8055807068234397,1.923979252576828,0.0005
45.0,1.8027739751906622,1.9276936054229736,0.0005
46.0,1.8025958708354406,1.9280579388141632,0.0005
47.0,1.8029460339319139,1.9247834384441376,0.0005
48.0,1.8017381032307942,1.923172265291214,0.0005
49.0,1.801049760409764,1.9222742319107056,0.0005
50.0,1.800553248042152,1.9214742183685303,0.0005
51.0,1.8000175044650124,1.9208134710788727,0.0005
52.0,1.7995658942631312,1.9202078580856323,0.0005
53.0,1.7990874960308982,1.9197603464126587,0.0005
54.0,1.7986872309730166,1.9193907380104065,0.0005
55.0,1.7982725926807948,1.91915762424469,0.0005
56.0,1.797932783762614,1.918970137834549,0.0005
57.0,1.7975732598985945,1.9188966155052185,0.0005
58.0,1.7972850231897264,1.9188441336154938,0.0005
59.0,1.7969708783285958,1.9188951253890991,0.0005
60.0,1.7967268796194167,1.9189490675926208,0.0005
61.0,1.796444716907683,1.9190633893013,0.0005
62.0,1.7961886553537278,1.9189931750297546,0.0005
63.0,1.7958030019487654,1.9188868701457977,0.0005
64.0,1.7955142770494734,1.918554961681366,0.0005
65.0,1.7951007911137171,1.9182808101177216,0.0005
66.0,1.7947852327710105,1.9178918898105621,0.0005
67.0,1.7943917910257976,1.9175831377506256,0.0005
68.0,1.7940726507277716,1.9172118604183197,0.0005
69.0,1.793710782414391,1.9169060587882996,0.0005
70.0,1.7933942022777738,1.9165794551372528,0.0005
71.0,1.7930653038479032,1.9162995517253876,0.0005
72.0,1.7927606446402413,1.916036695241928,0.0005
73.0,1.792464880716233,1.9158142507076263,0.0005
74.0,1.7921861977804274,1.9156343638896942,0.0005
75.0,1.7919244425637382,1.9155034720897675,0.0005
76.0,1.7916793142046248,1.915427178144455,0.0005
77.0,1.7914510738281977,1.915402352809906,0.0005
78.0,1.7912384214855375,1.9154257774353027,0.0005
79.0,1.7910393079121907,1.9154920876026154,0.0005
80.0,1.7908532278878349,1.9155974090099335,0.0005
81.0,1.7906839904331027,1.9157541990280151,0.0005
82.0,1.790521224339803,1.9159922003746033,0.0005
83.0,1.7903791041601271,1.9162575602531433,0.0005
84.0,1.7902471792130243,1.91654634475708,0.0005
85.0,1.7901248931884766,1.9168786108493805,0.0005
86.0,1.790018013545445,1.9172585308551788,0.0005
87.0,1.7899277210235596,1.9176876544952393,0.0005
88.0,1.789855298541841,1.9181713461875916,0.0005
89.0,1.7898032381421043,1.9187144339084625,0.0005
90.0,1.7897738615671794,1.919323742389679,0.0005
91.0,1.7897710516339256,1.9200097620487213,0.0005
92.0,1.78979906581697,1.9207832217216492,0.0005
93.0,1.7898633990968977,1.921655923128128,0.0005
94.0,1.7899710223788308,1.9226423501968384,0.0005
95.0,1.790130927449181,1.9237568080425262,0.0005
96.0,1.7903539793831962,1.925007939338684,0.00025
97.0,1.7878230810165405,1.9287143349647522,0.00025
98.0,1.7823249158405123,1.9282440543174744,0.00025
99.0,1.7843773875917708,1.9326016008853912,0.00025
100.0,1.785064419110616,1.935591995716095,0.00025
101.0,1.7854531208674114,1.9371784031391144,0.00025
102.0,1.7858487254097348,1.9382312297821045,0.00025
103.0,1.7861202274050032,1.9388507306575775,0.00025
104.0,1.786287126087007,1.9392361044883728,0.00025
105.0,1.78642323471251,1.9396351873874664,0.00025
106.0,1.786519447962443,1.9398708939552307,0.00025
107.0,1.7864950895309448,1.9397206008434296,0.00025
108.0,1.7863415536426364,1.9392840564250946,0.00025
109.0,1.786124581382388,1.9387182891368866,0.00025
110.0,1.785889438220433,1.9381202161312103,0.00025
111.0,1.7856562989098685,1.937537044286728,0.00025
112.0,1.7854337351662772,1.9369919002056122,0.00025
113.0,1.7852255900700886,1.9364944100379944,0.00025
114.0,1.785032243955703,1.93604576587677,0.00025
115.0,1.784852839651562,1.9356432855129242,0.00025
116.0,1.7846855776650565,1.9352825284004211,0.00025
117.0,1.7845287833895003,1.934959888458252,0.000125
118.0,1.7811719803583055,1.9359077215194702,0.000125
119.0,1.7800534963607788,1.9370717108249664,0.000125
120.0,1.7810902311688377,1.9393641352653503,0.000125
121.0,1.7813984553019206,1.9409457743167877,0.000125
122.0,1.7820603336606706,1.9425522685050964,0.000125
123.0,1.7823953798839025,1.9437079727649689,0.000125
124.0,1.7828506798971266,1.944861650466919,0.000125
125.0,1.783115335873195,1.9456871449947357,0.000125
126.0,1.7834504956290835,1.9465875625610352,0.000125
127.0,1.7836547522317796,1.9472153186798096,0.000125
