timestamp, power.draw [W], utilization.gpu [%], memory.used [MiB]
2025/10/17 03:57:55.427, 79.43 W, 0 %, 76447 MiB
2025/10/17 03:57:55.434, 80.22 W, 0 %, 76447 MiB
2025/10/17 03:57:55.439, 57.06 W, 0 %, 4 MiB
2025/10/17 03:57:55.447, 56.96 W, 0 %, 4 MiB
2025/10/17 03:57:55.455, 57.73 W, 0 %, 4 MiB
2025/10/17 03:57:55.464, 60.13 W, 0 %, 4 MiB
2025/10/17 03:57:55.472, 57.30 W, 0 %, 4 MiB
2025/10/17 03:57:55.480, 59.49 W, 0 %, 4 MiB
2025/10/17 03:57:55.738, 79.09 W, 0 %, 76447 MiB
2025/10/17 03:57:55.739, 80.56 W, 0 %, 76447 MiB
2025/10/17 03:57:55.739, 57.06 W, 0 %, 4 MiB
2025/10/17 03:57:55.739, 56.96 W, 0 %, 4 MiB
2025/10/17 03:57:55.739, 57.73 W, 0 %, 4 MiB
2025/10/17 03:57:55.739, 60.06 W, 0 %, 4 MiB
2025/10/17 03:57:55.739, 57.02 W, 0 %, 4 MiB
2025/10/17 03:57:55.739, 59.49 W, 0 %, 4 MiB
2025/10/17 03:57:55.989, 79.09 W, 0 %, 76447 MiB
2025/10/17 03:57:55.989, 80.56 W, 0 %, 76447 MiB
2025/10/17 03:57:55.989, 57.06 W, 0 %, 4 MiB
2025/10/17 03:57:55.989, 56.96 W, 0 %, 4 MiB
2025/10/17 03:57:55.989, 57.73 W, 0 %, 4 MiB
2025/10/17 03:57:55.989, 60.13 W, 0 %, 4 MiB
2025/10/17 03:57:55.989, 57.02 W, 0 %, 4 MiB
2025/10/17 03:57:55.989, 59.49 W, 0 %, 4 MiB
2025/10/17 03:57:56.239, 79.09 W, 0 %, 76447 MiB
2025/10/17 03:57:56.239, 80.56 W, 0 %, 76447 MiB
2025/10/17 03:57:56.239, 57.06 W, 0 %, 4 MiB
2025/10/17 03:57:56.239, 56.91 W, 0 %, 4 MiB
2025/10/17 03:57:56.240, 57.73 W, 0 %, 4 MiB
2025/10/17 03:57:56.240, 60.13 W, 0 %, 4 MiB
2025/10/17 03:57:56.240, 57.30 W, 0 %, 4 MiB
2025/10/17 03:57:56.240, 59.49 W, 0 %, 4 MiB
2025/10/17 03:57:56.490, 78.82 W, 0 %, 76447 MiB
2025/10/17 03:57:56.490, 80.22 W, 0 %, 76447 MiB
2025/10/17 03:57:56.490, 57.06 W, 0 %, 4 MiB
2025/10/17 03:57:56.490, 56.96 W, 0 %, 4 MiB
2025/10/17 03:57:56.490, 57.73 W, 0 %, 4 MiB
2025/10/17 03:57:56.490, 60.13 W, 0 %, 4 MiB
2025/10/17 03:57:56.490, 57.02 W, 0 %, 4 MiB
2025/10/17 03:57:56.490, 59.49 W, 0 %, 4 MiB
2025/10/17 03:57:56.740, 78.82 W, 0 %, 76447 MiB
2025/10/17 03:57:56.740, 80.22 W, 0 %, 76447 MiB
2025/10/17 03:57:56.740, 57.06 W, 0 %, 4 MiB
2025/10/17 03:57:56.740, 56.96 W, 0 %, 4 MiB
2025/10/17 03:57:56.740, 57.73 W, 0 %, 4 MiB
2025/10/17 03:57:56.741, 60.13 W, 0 %, 4 MiB
2025/10/17 03:57:56.741, 57.30 W, 0 %, 4 MiB
2025/10/17 03:57:56.741, 59.49 W, 0 %, 4 MiB
2025/10/17 03:57:56.991, 67.75 W, 0 %, 76447 MiB
2025/10/17 03:57:56.991, 64.93 W, 0 %, 76447 MiB
2025/10/17 03:57:56.991, 57.06 W, 0 %, 4 MiB
2025/10/17 03:57:56.991, 56.96 W, 0 %, 4 MiB
2025/10/17 03:57:56.991, 57.73 W, 0 %, 4 MiB
2025/10/17 03:57:56.991, 60.13 W, 0 %, 4 MiB
2025/10/17 03:57:56.991, 57.02 W, 0 %, 4 MiB
2025/10/17 03:57:56.991, 59.49 W, 0 %, 4 MiB
2025/10/17 03:57:57.241, 64.06 W, 0 %, 76447 MiB
2025/10/17 03:57:57.241, 64.99 W, 0 %, 76447 MiB
2025/10/17 03:57:57.241, 57.06 W, 0 %, 4 MiB
2025/10/17 03:57:57.241, 56.96 W, 0 %, 4 MiB
2025/10/17 03:57:57.241, 57.73 W, 0 %, 4 MiB
2025/10/17 03:57:57.241, 60.13 W, 0 %, 4 MiB
2025/10/17 03:57:57.241, 57.30 W, 0 %, 4 MiB
2025/10/17 03:57:57.241, 59.49 W, 0 %, 4 MiB
2025/10/17 03:57:57.491, 64.06 W, 0 %, 76447 MiB
2025/10/17 03:57:57.492, 64.93 W, 0 %, 76447 MiB
2025/10/17 03:57:57.492, 57.06 W, 0 %, 4 MiB
