epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,1.030059738592668,0.8809503614902496,0.9437744129787792,0.46943108331073413,0.0,0.001
1.0,0.8768116560849276,0.6898030638694763,0.7630307240919634,0.4513947069644928,0.0,0.001
2.0,0.6887332471934232,0.3767886385321617,0.5627945173870433,0.41173432631926105,0.0,0.001
3.0,0.6303354033099656,0.2809632793068886,0.37116139314391394,0.325443985787305,0.0,0.001
4.0,0.5543649835004048,0.25976866437122226,0.47152575037696143,0.3102946308526126,0.0,0.001
5.0,0.5417859347706492,0.25303484417963773,0.44205933809280396,0.2672307261011817,0.0,0.001
6.0,0.5288407596209171,0.26773363538086414,0.43141229315237567,0.2400642985647375,0.0,0.001
7.0,0.5172883227298205,0.2628197013400495,0.42865541306408966,0.22104281593452801,0.0,0.001
8.0,0.5071142048320987,0.24595222622156143,0.4234433580528606,0.20719921453432602,0.0,0.001
9.0,0.4991473040797494,0.22977843321859837,0.42185799371112476,0.2009990242394534,0.0,0.001
10.0,0.4924710684201934,0.21510571986436844,0.4224176081744107,0.19977480714971368,0.0,0.001
11.0,0.4852136353200132,0.1992301270365715,0.4214601923118938,0.19999691302126105,0.0,0.001
12.0,0.4760765758427707,0.18048471212387085,0.41810828718272125,0.20028715106573972,0.0,0.001
13.0,0.46428653733296826,0.15799501538276672,0.41343160650946875,0.20067071914672852,0.0,0.001
14.0,0.4501095400615172,0.13400474190711975,0.4081578092141585,0.2011799758130854,0.0,0.001
15.0,0.43603149869225244,0.1147955134510994,0.40351301296190784,0.20236474546519193,0.0,0.001
16.0,0.4233758503740484,0.10150081664323807,0.39920872856270184,0.20512807233767075,0.0,0.001
17.0,0.4133632914586501,0.09515827149152756,0.39450450241565704,0.2109864272854545,0.0,0.001
18.0,0.4032992043278434,0.08301416039466858,0.3963554135777734,0.21724708039652219,0.0,0.001
19.0,0.3954092101617293,0.07618121802806854,0.38221731240099127,0.2164579839868979,0.0,0.001
20.0,0.38575001467357983,0.06505237519741058,0.3926571296019988,0.21799202737483112,0.0,0.001
21.0,0.3802506625652313,0.057025328278541565,0.3754140910777179,0.21221066604961047,0.0,0.001
22.0,0.3698435832153667,0.04915304481983185,0.38688353110443463,0.21300698816776276,0.0,0.001
23.0,0.3683822073719718,0.041353970766067505,0.37771918827837164,0.20922757481986826,0.0,0.001
24.0,0.3588983822952617,0.03505223989486694,0.37192119793458417,0.20735092867504468,0.0,0.001
25.0,0.379592472856695,0.026803508400917053,0.41286802833730524,0.22000347619706934,0.0,0.001
26.0,0.35197456045584247,0.021016746759414673,0.36073853888294916,0.20327572524547577,0.0,0.001
27.0,0.3549984937364405,0.01226411759853363,0.39044770192016254,0.21369310874830594,0.0,0.001
28.0,0.3415398665449836,0.013312116265296936,0.36125356636264105,0.20398615639318118,0.0,0.001
29.0,0.34929088164459576,-0.0014484226703643799,0.3884775313464078,0.21124929663809863,0.0,0.001
30.0,0.3343372792005539,0.025498375296592712,0.36618821729313245,0.20317955856973474,0.0,0.001
31.0,0.34332160922614013,-0.011841744184494019,0.3840098651972684,0.20531314475969833,0.0,0.001
32.0,0.33461150933395734,0.04524071514606476,0.3778673085299405,0.19952677393501456,0.0,0.001
33.0,0.3438105190342123,-0.015877336263656616,0.37215978042645886,0.19149580597877502,0.0,0.001
34.0,0.3405806787989356,0.010772690176963806,0.3951978791843761,0.20206152918663892,0.0,0.001
35.0,0.38478519835255365,-0.005035325884819031,0.3540746332569556,0.17999588698148727,0.0,0.001
36.0,0.4107749197970737,0.09525248408317566,0.43457353656942194,0.2161982452327555,0.0,0.001
37.0,0.3289713927290656,0.02164524793624878,0.40339123931798065,0.19641038301316174,0.0,0.001
38.0,0.3725656453858722,0.0007029473781585693,0.31452373279766604,0.16340107403018259,0.0,0.001
39.0,0.3815638003024188,0.039624735713005066,0.438475719907067,0.21195203810930252,0.0,0.001
40.0,0.3149563832716508,0.002674192190170288,0.3693688877604224,0.18514807386831802,0.0,0.001
41.0,0.34056469798088074,-0.021132171154022217,0.3590512275695801,0.17840361324223605,0.0,0.001
42.0,0.3548528850078583,-0.009366229176521301,0.39602177386934106,0.19824436510151083,0.0,0.001
43.0,0.31324663080952386,-0.010697036981582642,0.38316926766525616,0.18722332946278833,0.0,0.001
44.0,0.3057662397623062,-0.03442828357219696,0.35698309540748596,0.17946076460859992,0.0,0.001
45.0,0.3030664785341783,-0.028716951608657837,0.38056566092101013,0.18513275479728525,0.0,0.001
46.0,0.2975381893867796,-0.026999086141586304,0.3637626225298101,0.17913653566078705,0.0,0.001
47.0,0.3000458831136877,-0.04218350350856781,0.3853320520032536,0.18273391371423547,0.0,0.001
48.0,0.2962170090865005,-0.02273602783679962,0.3633903739127246,0.17722964828664606,0.0,0.001
49.0,0.2976851070469076,-0.05688577890396118,0.3717342418703166,0.1751967566934499,0.0,0.001
50.0,0.34174947847019543,-0.05025492608547211,0.40811439806764777,0.19081488996744156,0.0,0.001
51.0,0.2883818650787527,-0.053588926792144775,0.3703591227531433,0.1720712354237383,0.0,0.001
52.0,0.31129705431786453,-0.0713413655757904,0.3917419910430908,0.1821431497281248,0.0,0.001
53.0,0.28468332439661026,-0.0556798130273819,0.3627639297734607,0.16769020665775647,0.0,0.001
54.0,0.29593496227806265,-0.05265824496746063,0.3859563117677515,0.17948558858849786,0.0,0.001
55.0,0.3138335028832609,-0.00019262731075286865,0.35651762648062274,0.16488663852214813,0.0,0.001
56.0,0.32194439423355187,-0.05754214525222778,0.4057811999862844,0.18283883414485239,0.0,0.001
57.0,0.27238326790657913,-0.03472909331321716,0.37005417997186835,0.16762500594962726,0.0,0.001
58.0,0.26669288223439996,-0.04678243398666382,0.3622376417571848,0.17095302790403366,0.0,0.001
59.0,0.2863519916480238,-0.017801597714424133,0.3605428012934598,0.16645708680152893,0.0,0.001
60.0,0.32038671743463387,-0.07111643254756927,0.4057428552345796,0.1830730363726616,0.0,0.001
61.0,0.2604823877865618,-0.046514496207237244,0.3691752322695472,0.16750507056713104,0.0,0.001
62.0,0.2649364410476251,-0.08019033074378967,0.37027385559949005,0.1731244535608725,0.0,0.001
63.0,0.2657664479179816,-0.028219148516654968,0.35606578398834576,0.16474932635372336,0.0,0.001
64.0,0.3144848405976187,-0.07713741064071655,0.40452448617328296,0.18324962597001682,0.0,0.001
65.0,0.25156932459636167,-0.03621472418308258,0.3705524626103314,0.16751821542328055,0.0,0.001
66.0,0.25707612152804027,-0.08495648205280304,0.3705277998339046,0.17245850712060928,0.0,0.001
67.0,0.25140751932155003,-0.006775036454200745,0.34996988014741376,0.16243054446848956,0.0,0.001
68.0,0.29001435603607784,-0.08191803097724915,0.4008814204822887,0.18132197518240323,0.0,0.001
69.0,0.24753155288371173,-0.0032434016466140747,0.36728616126559,0.16554956815459512,0.0,0.001
70.0,0.25383127269081096,-0.0807507187128067,0.3713035827333277,0.1732997311787172,0.0,0.001
71.0,0.2488663216883486,0.025832362473011017,0.3567947426980192,0.1634766391732476,0.0,0.001
72.0,0.27311764166436414,-0.06529143452644348,0.38844850388440216,0.1797547543590719,0.0,0.001
73.0,0.2430789450352842,0.03559403121471405,0.35959614542397583,0.16316397081721912,0.0,0.001
74.0,0.24596114693717522,-0.0799950510263443,0.37911593643101776,0.1740092716433785,0.0,0.001
75.0,0.23101119222966107,0.06908824294805527,0.34858095916834747,0.16038307141173969,0.0,0.001
76.0,0.2389435272833163,-0.016925953328609467,0.3764982751824639,0.17385435172102667,0.0,0.001
77.0,0.25533581525087357,0.12671489373315126,0.35671269487250934,0.16010941632769324,0.0,0.001
78.0,0.254500802945007,-0.04761679470539093,0.37957099215550855,0.17359593375162644,0.0,0.001
79.0,0.22351688756184143,0.09867573156952858,0.35478233952413907,0.15940462188287216,0.0,0.001
80.0,0.21611939205534078,-0.027179673314094543,0.37129249491474847,0.17286637357690118,0.0,0.001
81.0,0.22513157891278918,0.15395145490765572,0.3417725359851664,0.15721895545721054,0.0,0.001
82.0,0.23994133422489872,-0.01823967695236206,0.3824880529533733,0.17332691157406027,0.0,0.001
83.0,0.22334503314711832,0.1992601901292801,0.3608674874359911,0.15898904407566244,0.0,0.001
84.0,0.1985633782195774,0.014022186398506165,0.36012825776230206,0.16751538691195575,0.0,0.001
85.0,0.2063207287680019,0.12267458625137806,0.34862336448647757,0.15822865881703116,0.0,0.001
86.0,0.23247369793667036,-0.03865640610456467,0.38030739670450037,0.1752383986657316,0.0,0.001
87.0,0.1966027874838222,0.16823261976242065,0.35407260128042917,0.15597188405015253,0.0,0.0005
88.0,0.16636380316181618,0.017908833920955658,0.35007310997356067,0.1599879887971011,0.0,0.0005
89.0,0.1566704853691838,0.08388244616799057,0.34661142189394345,0.1575829407030886,0.0,0.0005
90.0,0.14944093911485237,0.02329530194401741,0.36176665940067987,0.16468482193621722,0.0,0.0005
91.0,0.14177331836386162,0.07798843272030354,0.34604900127107446,0.1540856740691445,0.0,0.0005
92.0,0.141659523953091,0.014468848705291748,0.3645048209212043,0.16376449845053934,0.0,0.0005
93.0,0.13825832307338715,0.25258613377809525,0.3444909439845519,0.14959905432029205,0.0,0.0005
94.0,0.12979341772469608,0.10827463865280151,0.35147083415226504,0.15812627158381723,0.0,0.0005
95.0,0.12378791702741926,0.23876970261335373,0.35294710980220273,0.15284757383845068,0.0,0.0005
96.0,0.12054346637292342,0.11127983778715134,0.35164748945019464,0.16022199053655972,0.0,0.0005
97.0,0.11821677738969977,0.3903158828616142,0.3432981703769077,0.14895453574982556,0.0,0.0005
98.0,0.10155773636969653,0.20369847863912582,0.3508854413574392,0.15854668346318332,0.0,0.0005
99.0,0.10343015938997269,0.4370451346039772,0.34527486630461435,0.1497600024396723,0.0,0.0005
100.0,0.0944695391438224,0.24191738665103912,0.34908690371296625,0.1586569764397361,0.0,0.0005
101.0,0.10100118748166344,0.5567256733775139,0.3435637564821677,0.14886799116026272,0.0005,0.0005
102.0,0.07940837673165581,0.34932538866996765,0.3459245582873171,0.1562233106656508,0.001,0.0005
103.0,0.0814844627271999,0.50754264742136,0.34033322740684857,0.14852058548818936,0.0015,0.0005
104.0,0.07257975299249995,0.32544321566820145,0.34851405024528503,0.1562823700633916,0.002,0.0005
105.0,0.08188673244281248,0.6375043615698814,0.3387151854959401,0.14852038567716425,0.0025000000000000005,0.0005
106.0,0.060387159274383026,0.43055015802383423,0.34229414435950195,0.15193697810173035,0.003,0.0005
107.0,0.07323980128223245,0.6583091951906681,0.3390466347336769,0.14923810349269348,0.0035000000000000005,0.0005
108.0,0.05024923892183737,0.4423614665865898,0.3442321216518229,0.1523401920091022,0.004,0.00025
109.0,0.04415739767930724,0.6563694253563881,0.34111603010784497,0.15079720521515066,0.0045,0.00025
110.0,0.026068021373992615,0.4513329043984413,0.33871696347540076,0.15082191675901413,0.005000000000000001,0.00025
111.0,0.019410006077536804,0.5726350285112858,0.3381737998940728,0.14864458753304047,0.0055000000000000005,0.00025
112.0,0.013219783124937252,0.5788656361401081,0.34306731210513547,0.15138084373690866,0.006,0.00025
113.0,0.007998304526236925,0.6263293884694576,0.336653742600571,0.14726598831740292,0.006500000000000001,0.00025
114.0,0.0024718853052366862,0.5916469991207123,0.3455688025463711,0.15259388834238052,0.007000000000000001,0.00025
115.0,0.00120065107264302,0.6697666347026825,0.33138594031333923,0.14562081613323904,0.0075,0.00025
116.0,0.0011591370302167807,0.5917934738099575,0.3524749929254705,0.15564387291669846,0.008,0.00025
