epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,0.9169896670750209,0.7254136949777603,0.879725368249984,0.46456267436345416,0.0,0.001
1.0,0.1764941610440257,1.1405863165855408,0.39693036178747815,0.349026987240428,0.0,0.001
2.0,1.776172785531907,-0.5676356256008148,0.09985500733767237,0.08101470821670123,0.0,0.001
3.0,-0.40333169060094015,-0.6745825931429863,0.1869336771113532,0.043640696487966035,0.0,0.001
4.0,-0.395321018195578,-0.6701479963958263,0.16509282092253366,0.0278763131548961,0.0,0.001
5.0,-0.45947663486003876,-0.7690028883516788,0.16450945962043034,0.02596610030602841,0.0,0.001
6.0,-0.4547142367810011,-0.7823978550732136,0.16263975273995174,0.02513427881612664,0.0,0.001
7.0,-0.5037115906320867,-0.8756095916032791,0.15724249042215802,0.024932848733095897,0.0,0.001
8.0,-0.5087917158823638,-0.9075995981693268,0.15268852987459727,0.024932162658799262,0.0,0.001
9.0,-0.5394097440654323,-0.9399857018142939,0.15073507225939206,0.0253193343856505,0.0,0.001
10.0,-0.5573395083968838,-0.9377343943342566,0.15160214013996579,0.023788901134615854,0.0,0.001
11.0,-0.5807851526354041,-0.9561103004962206,0.16812655258746373,0.02177110580461366,0.0,0.001
12.0,-0.6054273080967721,-0.9601163817569613,0.16055421885989962,0.020274792576120013,0.0,0.001
13.0,-0.6214405159865107,-0.9811260234564543,0.16366986398186004,0.01877808216072264,0.0,0.001
14.0,-0.6452173558729035,-1.0016160160303116,0.16135348486048834,0.016493740624615123,0.0,0.001
15.0,-0.6718501888570332,-1.0033574290573597,0.15462368673511914,0.016013708231704577,0.0,0.001
16.0,-0.6869838390321958,-1.0264330133795738,0.1592190664793764,0.016646186555070535,0.0,0.001
17.0,-0.7060057002873648,-0.9550364371389151,0.15342825757605688,0.017525025421664828,0.0,0.001
18.0,-0.6000524667047319,-0.9247748479247093,0.1723510426070009,0.021054702367456185,0.0,0.001
19.0,-0.5500561325323015,-1.0649777203798294,0.10321582587701934,0.012678134742946852,0.0,0.001
20.0,-0.7365226880425498,-1.0295585356652737,0.16199516309868722,0.02126986440271139,0.0,0.001
21.0,-0.64981545401471,-0.7409449070692062,0.14529297908856756,0.010816735126787708,0.0,0.001
22.0,-0.7385753889878591,-1.0264064110815525,0.13844227019165242,0.01464877738839104,0.0,0.001
23.0,-0.8015990328221094,-1.1537809818983078,0.13648338740070662,0.018442693831665174,0.0,0.001
24.0,-0.8207231490384965,-1.0421386826783419,0.14057258960037006,0.023048213860463528,0.0,0.001
25.0,-0.787686774063678,-1.1903261914849281,0.12863001582168399,0.02049160979333378,0.0,0.001
26.0,-0.8442429524092447,-1.1421652175486088,0.12728059912721315,0.01599992501238982,0.0,0.001
27.0,-0.8156211716788155,-0.9578874986618757,0.1638784028944515,0.01704299942191158,0.0,0.001
28.0,-0.664346548418204,-1.205244041979313,0.11571768618055753,0.02078255108513293,0.0,0.001
29.0,-0.8080429583787918,-1.0823024064302444,0.1318730828130529,0.010398100706793013,0.0,0.001
30.0,-0.8063084270272937,-1.0746833644807339,0.15505111252977735,0.012974249465124947,0.0,0.001
31.0,-0.7689502974639514,-1.1836157888174057,0.09947956637257621,0.014247742215437549,0.0,0.001
32.0,-0.9132661393710545,-1.2718662545084953,0.13197195955685206,0.017063815811915056,0.0,0.001
33.0,-0.9702780842781067,-1.266259640455246,0.12307941523336229,0.018360348374006293,0.0,0.001
34.0,-0.9547485836914608,-1.240713208913803,0.13101948017165774,0.018625229109256042,0.0,0.001
35.0,-0.9140497431868598,-1.2347043305635452,0.12840410073598227,0.023710238835996107,0.0,0.001
36.0,-0.8947672205311912,-1.109246015548706,0.1012560733194862,0.01477599928953818,0.0,0.001
37.0,-0.8444856703281403,-1.1786315217614174,0.16948886996223814,0.02519303152248973,0.0,0.001
