epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,0.9557415956542605,0.7206459790468216,0.8960911688350496,0.4644718070824941,0.0,0.001
1.0,0.6638608353123778,0.891225865110755,0.4912284165620804,0.40412315016701106,0.0,0.001
2.0,0.7009483719510692,0.25022989604622126,0.2907884092557998,0.3594200455007099,0.0,0.001
3.0,0.3872553857841662,0.22500701528042555,0.3555240347271874,0.37230941227504183,0.0,0.001
4.0,0.3458772251116378,0.2068180637434125,0.33306017234211877,0.38061501511505674,0.0,0.001
5.0,0.31965528440196067,0.1764547354541719,0.3188056860651289,0.40723530806246255,0.0,0.001
6.0,0.2949779755435884,0.17351671494543552,0.31535036649022785,0.4361509659460613,0.0,0.001
7.0,0.2799366932234816,0.1302490709349513,0.31322759247961496,0.45284977768148693,0.0,0.001
8.0,0.2551908097673385,0.1187331210821867,0.3147672897293454,0.4455958732536861,0.0,0.001
9.0,0.23769525502298383,0.10900421999394894,0.3126910350152424,0.45750087854408084,0.0,0.001
10.0,0.23079303975793578,0.1904730536043644,0.3074397175084977,0.4450770914554596,0.0,0.001
11.0,0.26743073380064397,0.09437653608620167,0.34565446490333196,0.409552038425491,0.0,0.001
12.0,0.2639069286219421,0.1684108804911375,0.2996761727900732,0.3349938633896056,0.0,0.001
13.0,0.2692577617154235,0.08655323274433613,0.2772153935262135,0.43406704671326135,0.0,0.001
14.0,0.23554778612396193,0.16592124663293362,0.34794434905052185,0.41160041164784206,0.0,0.001
15.0,0.46794946084264666,0.09822240471839905,0.2509890510922387,0.3309203801410539,0.0,0.001
16.0,0.21449235946472203,0.15899459458887577,0.33860801302251364,0.3570010200852439,0.0,0.001
17.0,0.28453506818706437,0.08473687060177326,0.2484204719463984,0.3974309237230392,0.0,0.001
18.0,0.2111178677351702,0.17167978733778,0.33959311885493143,0.4113365521743184,0.0,0.001
19.0,0.31744674934695166,0.07265996560454369,0.24265562139806293,0.34001457549276803,0.0,0.001
20.0,0.1833276046173913,0.19425896555185318,0.3311277649232319,0.3921460839254515,0.0,0.001
21.0,0.2719468497005956,0.08225862681865692,0.2392244048061825,0.40853022109894527,0.0,0.001
22.0,0.19818427896964186,0.18230981740634888,0.34066451092561084,0.39979647170929683,0.0,0.001
23.0,0.2622480841708325,0.05203941836953163,0.24146817979358493,0.3272170422687417,0.0,0.001
