epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,0.922418749332428,0.6675255000591278,0.8910397380590439,0.46683178246021273,0.0,0.001
1.0,0.295301297493279,0.20262694358825684,0.4683877043426037,0.3912272870540619,0.0,0.001
2.0,1.042817210033536,-0.5843834802508354,0.0951701320707798,0.14289240315556526,0.0,0.001
3.0,-0.4702823569532484,-0.5804159827530384,0.16136730425059795,0.0697052439674735,0.0,0.001
4.0,-0.48683975066524,-0.6672620251774788,0.14699802920222282,0.03271196195855737,0.0,0.001
5.0,-0.5310109544545412,-0.6588010415434837,0.15277274698019028,0.02842339463531971,0.0,0.001
6.0,-0.5369520403444767,-0.6513520404696465,0.15677362829446792,0.025859732273966075,0.0,0.001
7.0,-0.5389772437512874,-0.6545869037508965,0.15472582839429377,0.024586230143904687,0.0,0.001
8.0,-0.5457378350198269,-0.6522169709205627,0.15235722362995147,0.024127096775919198,0.0,0.001
9.0,-0.5492390617728233,-0.6509707793593407,0.15088534951210023,0.024045330192893743,0.0,0.001
10.0,-0.5534586057066917,-0.6462689116597176,0.14841949865221976,0.02411291217431426,0.0,0.001
11.0,-0.5565434101969003,-0.6391950771212578,0.14594682790338992,0.024437611829489468,0.0,0.001
12.0,-0.5593079682439566,-0.6340751349925995,0.1431687291711569,0.02511450359597802,0.0,0.001
13.0,-0.5687018118798732,-0.6432722136378288,0.1414406204596162,0.026587701868265867,0.0,0.001
14.0,-0.5944982878863811,-0.6746498495340347,0.14624439142644405,0.029079213552176953,0.0,0.001
15.0,-0.6179679118096828,-0.6682950332760811,0.14737883768975735,0.03238982865586877,0.0,0.001
16.0,-0.6363053642213344,-0.7167256325483322,0.13926124349236488,0.034917691629379986,0.0,0.001
17.0,-0.6567539341747761,-0.7482756301760674,0.1445717990398407,0.03948040092363954,0.0,0.001
18.0,-0.6826356790959835,-0.7407944053411484,0.13805459700524808,0.044456932693719864,0.0,0.001
19.0,-0.6946566492319107,-0.7319698929786682,0.1406271230429411,0.05481908433139324,0.0,0.001
20.0,-0.7213471695780754,-0.7791065722703934,0.12782999239861964,0.06196475219912827,0.0,0.001
21.0,-0.7131833255290985,-0.6956313885748386,0.1421994760632515,0.07563522178679705,0.0,0.001
22.0,-0.7520903006196022,-0.7227035462856293,0.12353024967014789,0.08156602079980076,0.0,0.001
23.0,-0.7358582377433777,-0.8131554648280144,0.13955922164022921,0.07568109398707748,0.0,0.001
24.0,-0.7748402953147888,-0.7274569198489189,0.11977189257740975,0.06548870881088079,0.0,0.001
25.0,-0.7393917761743068,-0.8036320954561234,0.1411761436611414,0.050782251311466096,0.0,0.001
26.0,-0.7862556874752045,-0.8730696737766266,0.11405124887824059,0.030798722337931395,0.0,0.001
27.0,-0.7693443804979324,-0.7913375794887543,0.14587924666702748,0.021989251486957073,0.0,0.001
28.0,-0.80231594145298,-0.8122099712491035,0.11561431400477887,0.013584279455244541,0.0,0.001
29.0,-0.8037383064627648,-0.8425124362111092,0.1288547396659851,0.01919891545549035,0.0,0.001
30.0,-0.8493847742676734,-0.9036471843719482,0.11055669374763966,0.02115519451908767,0.0,0.001
31.0,-0.8267783850431443,-0.8580385223031044,0.13683547638356686,0.029204247798770667,0.0,0.001
32.0,-0.8634298369288445,-0.8491543233394623,0.11023202985525131,0.034225153643637894,0.0,0.001
33.0,-0.8363052845001221,-0.815452553331852,0.13037648983299732,0.04430391900241375,0.0,0.001
34.0,-0.8802873775362968,-0.9215345531702042,0.10232618749141693,0.04104658896103501,0.0,0.001
35.0,-0.8421102240681648,-0.8233432322740555,0.1449886467307806,0.05917963776737452,0.0,0.001
36.0,-0.8904254510998726,-0.8966446369886398,0.1063112773001194,0.061556661315262315,0.0,0.001
37.0,-0.8924765363335609,-0.9244499951601028,0.12091048546135426,0.06342349918559194,0.0,0.001
38.0,-0.9288341581821442,-0.9609103947877884,0.10693867728114129,0.06590176774188876,0.0,0.001
39.0,-0.9016619130969048,-0.9182344079017639,0.12538689002394676,0.06823819009587169,0.0,0.001
40.0,-0.9347187429666519,-0.9485421776771545,0.10603574365377426,0.05294297141954303,0.0,0.001
41.0,-0.891421839594841,-0.7856087386608124,0.12655694875866175,0.04718507044017315,0.0,0.001
42.0,-0.9053074881434441,-0.9728318452835083,0.09699594229459763,0.042642077151685956,0.0,0.001
43.0,-0.9237132042646408,-0.9666048139333725,0.12455913797020912,0.05191124249249697,0.0,0.001
44.0,-0.958138507604599,-0.9624201059341431,0.10330735053867102,0.04609943069517612,0.0,0.001
