epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,0.9902381002902985,0.8574664195378622,0.9349902520577112,0.4690320963660876,0.0,0.001
1.0,0.7923515190680822,0.6308837532997131,0.7460771153370539,0.449843426545461,0.0,0.001
2.0,0.4578663483262062,0.3030380407969157,0.49011171609163284,0.39999278883139294,0.0,0.001
3.0,0.4915468124284719,0.24727689226468405,0.23599767436583838,0.2995331237713496,0.0,0.001
4.0,0.2670475359385212,0.18108515938123068,0.3596870129307111,0.298878014087677,0.0,0.001
5.0,0.2209648348701497,0.15436436235904694,0.3004817192753156,0.2404207574824492,0.0,0.001
6.0,0.18818743092318377,0.14056451618671417,0.30838166922330856,0.20909536629915237,0.0,0.001
7.0,0.1818051856632034,0.13333446780840555,0.300670824944973,0.19268596544861794,0.0,0.001
8.0,0.16359265940263867,0.117275337378184,0.29864073793093365,0.19080371720095476,0.0,0.001
9.0,0.1608693340482811,0.10558015604813893,0.2965054487188657,0.20127715542912483,0.0,0.001
10.0,0.14370951467814544,0.09084820002317429,0.2892242682476838,0.2033789356549581,0.0,0.001
11.0,0.1412753187275181,0.07479769984881084,0.29557223121325177,0.22355088032782078,0.0,0.001
12.0,0.14585111065146825,0.10856973628203075,0.273784043888251,0.20606617567439875,0.0,0.001
13.0,0.11226114685511372,0.050635673105716705,0.2925942999621232,0.22678403370082378,0.0,0.001
14.0,0.12926342229669294,0.05090583860874176,0.28406888246536255,0.2601510224243005,0.0,0.001
15.0,0.09925814399806161,0.037104859948158264,0.28340458621581394,0.22926202664772669,0.0,0.001
16.0,0.10038848345478375,0.041712055603663124,0.2737398085494836,0.2699338973810275,0.0,0.001
17.0,0.08751189553489287,0.035755900045235954,0.29948310057322186,0.26106213002155226,0.0,0.001
18.0,0.09974374994635582,0.06755719458063443,0.24813312416275343,0.26798411707083386,0.0,0.001
19.0,0.13101553078740835,0.03524754693110784,0.3582966948548953,0.2754749671245615,0.0,0.001
20.0,0.163786755874753,0.06917367378870647,0.20626539612809816,0.2703774931530158,0.0,0.001
21.0,0.06786403772518194,-0.020602204216023285,0.31271539131800336,0.2908979480465253,0.0,0.001
22.0,0.13143126387149096,0.0937034289042155,0.22133601953585944,0.2632770420362552,0.0,0.001
23.0,0.055100999462107815,-0.04306052749355634,0.30773157129685086,0.3026275758941968,0.0,0.001
24.0,0.12999276847889027,0.07446055610974629,0.22522484262784323,0.2764253883312146,0.0,0.001
25.0,0.046022460175057255,-0.06465831895669301,0.2928418864806493,0.30255268203715485,0.0,0.001
26.0,0.07259441834564011,-0.0008996948599815369,0.24352538088957468,0.2943619191646576,0.0,0.001
27.0,0.016480976715683937,-0.10574029882748921,0.28486110518376034,0.2908620772262414,0.0,0.001
28.0,0.30900814446310204,0.24293083945910135,0.22662544064223766,0.2214338912939032,0.0,0.001
29.0,-0.0009032001253217459,-0.12728609144687653,0.2856436197956403,0.2987415042395393,0.0,0.001
30.0,0.3064078167080879,0.3541409174601237,0.21872418622175852,0.24072408862411976,0.0,0.001
31.0,-0.010204254960020384,-0.13911386330922446,0.29336842397848767,0.2710980862999956,0.0,0.001
32.0,-0.02687175494308273,-0.13943201303482056,0.22512437279025713,0.2999004355321328,0.0,0.001
33.0,0.02668850061794122,-0.1796449820200602,0.32477592304348946,0.3402856296549241,0.0,0.001
34.0,1.3476499809573095,2.0754045049349465,0.19803972666462263,0.20250418906410536,0.0,0.001
35.0,0.02791024325415492,-0.1646326780319214,0.2870583198964596,0.23213130421936512,0.0,0.001
36.0,0.02640527735153834,-0.10881979763507843,0.2625393494963646,0.3475946709513664,0.0,0.001
37.0,0.05001573512951533,0.0199052890141805,0.25434441057344276,0.328853568683068,0.0,0.001
38.0,-0.042912474522988,-0.1716321905454,0.25015409477055073,0.3176836942632993,0.0,0.001
39.0,-0.0451725022867322,-0.1998674968878428,0.248445983355244,0.33219154737889767,0.0,0.001
40.0,0.4206331860817348,0.48905035853385925,0.22669686563313007,0.2761195010195176,0.0,0.001
41.0,-0.03930323198437691,-0.15812389055887857,0.2690951904902856,0.28592658167084056,0.0,0.001
42.0,0.008603062015026808,-0.16938205560048422,0.24714057768384615,0.33275810939570266,0.0,0.001
43.0,-0.03617870450640718,-0.1910957396030426,0.25959688052535057,0.28482655932505924,0.0,0.001
44.0,-0.010239096668859323,-0.09152593712011974,0.2919879325975974,0.26581779308617115,0.0,0.001
45.0,0.036997952653716006,-0.17432398597399393,0.19792882601420084,0.20528405718505383,0.0,0.001
46.0,-0.018697576286892097,-0.12052781383196513,0.31005628158648807,0.31673103757202625,0.0,0.001
47.0,0.37855048788090545,0.3948354125022888,0.19876465139289698,0.20872930561502775,0.0,0.001
48.0,-0.06224473280114277,-0.22925735513369241,0.29896295505265397,0.26319935359060764,0.0,0.001
49.0,-0.06851075174442182,-0.25342915455500287,0.20868530248602232,0.25963058912505704,0.0,0.001
50.0,-0.07760681274036567,-0.2631571690241496,0.25802407910426456,0.2908898989359538,0.0,0.001
51.0,-0.03700273926369846,-0.22899149854977927,0.2587348949164152,0.2762432179103295,0.0,0.001
52.0,-0.04446606206086775,-0.2600327432155609,0.2410238261024157,0.24051646701991558,0.0,0.001
53.0,-0.12426624928290646,-0.0963545913497607,0.2572283800691366,0.2835257289310296,0.0,0.001
54.0,3.6283543594181538,4.207654108603795,0.196639952249825,0.1493404662857453,0.0,0.001
55.0,-0.0969705196718375,-0.251669704914093,0.2517798226326704,0.23414774363239607,0.0,0.001
56.0,-0.03376204458375772,-0.17698205014069876,0.26346416398882866,0.32736356370151043,0.0,0.001
57.0,0.018751162958020966,-0.21373452742894491,0.23419815798600516,0.23378158174455166,0.0,0.001
58.0,-0.05908689508214593,-0.1857391099135081,0.24764994407693544,0.3189678763349851,0.0,0.001
59.0,-0.05011062789708376,-0.18323642015457153,0.22993811406195164,0.2557157675425212,0.0,0.001
60.0,-0.09706295083742589,-0.2184040645758311,0.2358780031402906,0.30024473927915096,0.0,0.001
61.0,0.06659934925846756,-0.14462445552150408,0.21844348994394144,0.21918846232195696,0.0,0.001
62.0,-0.11912662473817666,-0.23261227210362753,0.23359491551915804,0.29153467031816643,0.0,0.001
63.0,0.21919003951673707,0.09744355082511902,0.2173818303272128,0.21626653832693896,0.0,0.001
64.0,-0.12774614865581194,-0.22855154673258463,0.22162016481161118,0.28548523038625717,0.0,0.001
65.0,-0.1351639103765289,-0.24003029863039652,0.24531724800666174,0.27066370534400147,0.0,0.001
66.0,-0.117905143648386,-0.26734339197476703,0.20746704625586668,0.25408438965678215,0.0,0.001
67.0,-0.18452088565876087,-0.2964569528897603,0.26085488498210907,0.2653138053913911,0.0,0.001
68.0,-0.1251731887459755,-0.30945564309755963,0.20490980334579945,0.2361314600954453,0.0,0.001
69.0,-0.13448888808488846,-0.2402643064657847,0.2692755404859781,0.3021884895861149,0.0,0.001
70.0,0.41870294759670895,0.15660161773363748,0.1833659720917543,0.20686172880232334,0.0,0.001
71.0,-0.12130569409540233,-0.3280234734217326,0.2768706524123748,0.3055876363068819,0.0,0.001
72.0,-0.03168237333496412,-0.26085299501816434,0.2019876493141055,0.2450555662314097,0.0,0.001
73.0,-0.1943020715067784,-0.34992750982443493,0.24262571396927038,0.3134722126026948,0.0,0.001
74.0,-0.01408312989709278,-0.2777491708596547,0.20146582617113987,0.2447350068638722,0.0,0.001
75.0,-0.2000559369723002,-0.3672928561766942,0.23880351148545742,0.3206075392663479,0.0,0.001
76.0,0.12472893514980872,0.04824621478716532,0.20670868984113136,0.2571918598065774,0.0,0.001
77.0,-0.23114716013272604,-0.3315522273381551,0.22750291104118028,0.3097046750287215,0.0,0.001
78.0,-0.1905426390003413,-0.31777658065160114,0.21996416337788105,0.30102439659337205,0.0,0.001
79.0,-0.19409279245883226,-0.3551417986551921,0.2392711245144407,0.2701879671464364,0.0,0.001
80.0,-0.18482018906312683,-0.32207245628039044,0.23888434966405234,0.31297738788028556,0.0,0.001
81.0,-0.0895884328832229,-0.36829235156377155,0.2315635479365786,0.25380274405082065,0.0,0.001
82.0,-0.2001061700284481,-0.3511945654948552,0.23981683204571405,0.32209019549191,0.0,0.001
83.0,-0.09312213646868865,-0.35772864023844403,0.20210466658075651,0.2496081180870533,0.0,0.001
84.0,-0.24794170229385296,-0.39767708877722424,0.23567296316226324,0.32322858025630313,0.0,0.001
85.0,0.13354979331294695,0.02995966871579488,0.19512881928433976,0.246605788047115,0.0,0.001
86.0,-0.2800668192406495,-0.37301257252693176,0.23277987291415533,0.3175522666424513,0.0,0.001
87.0,-0.24852178692041585,-0.4244472732146581,0.22988980760176977,0.3167203435053428,0.0,0.001
88.0,-0.06616786293064554,-0.4427366405725479,0.21658929158002138,0.27100755895177525,0.0,0.001
89.0,-0.24614489078521729,-0.42108837763468426,0.24744013945261636,0.34579981056352455,0.0,0.001
90.0,-0.12485448030444483,-0.2869686821553235,0.20699566261221966,0.2745918122430642,0.0,0.001
91.0,-0.2960168731709321,-0.4654977818330129,0.2166890762746334,0.30757299438118935,0.0,0.001
92.0,-0.2849844630885248,-0.46580155193805695,0.2321169146647056,0.30654769266645115,0.0,0.001
93.0,-0.2532292877634366,-0.4406743397315343,0.2616127338260412,0.3459315573175748,0.0,0.001
94.0,-0.018957388276855152,-0.37828604380289715,0.19494339420149723,0.27263065427541733,0.0,0.001
95.0,-0.2421975824981928,-0.43841375410556793,0.27579784703751403,0.36677992157638073,0.0,0.001
96.0,0.34113186846176785,0.041834622621536255,0.18979252222925425,0.25186818093061447,0.0,0.001
97.0,-0.2680180110037327,-0.45362327496210736,0.23974584291378656,0.3180931167056163,0.0,0.001
98.0,-0.3134981341039141,-0.43888823688030243,0.23323121294379234,0.33082570508122444,0.0,0.001
99.0,-0.27479174236456555,-0.47227031489213306,0.22577570347736278,0.3035185920695464,0.0,0.001
100.0,-0.26392045873217285,-0.40936314562956494,0.2341086988647779,0.3481147189935048,0.0,0.001
