epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,0.9422160585721334,0.7298018336296082,0.8946593829563686,0.462874846799033,0.0,0.001
1.0,0.4405070734875543,0.4505360387265682,0.4425087344078791,0.36274794879413785,0.0,0.001
2.0,0.08712703885421866,-0.020167803391814232,0.22404672702153525,0.11806918858062654,0.0,0.001
3.0,0.10189774419580187,-0.004774508997797966,0.19654810570535206,0.05215149372816086,0.0,0.001
4.0,-0.005031506076366419,-0.023156030103564262,0.2520562353588286,0.05263331213167736,0.0,0.001
5.0,-0.02511196131152766,-0.004389364272356033,0.22822784455049605,0.05071309421743665,0.0,0.001
6.0,-0.03193114164640151,-0.022325269877910614,0.24405392152922495,0.055355886973085855,0.0,0.001
7.0,-0.041785482760696185,-0.016186866909265518,0.23800052773384822,0.05717098641963232,0.0,0.001
8.0,-0.0395798599014857,-0.029773375019431114,0.23770135995887576,0.05910268904907363,0.0,0.001
9.0,-0.052194799873090926,-0.02971719205379486,0.23940667935780116,0.0627460183487052,0.0,0.001
10.0,-0.0595400675332972,-0.02945372276008129,0.23353945357458933,0.06296623977167266,0.0,0.001
11.0,-0.05690519813270796,-0.04086931794881821,0.23437219361464182,0.06455280791435923,0.0,0.001
12.0,-0.07371517601201222,-0.04881225898861885,0.23605217323416755,0.06976912738311858,0.0,0.001
13.0,-0.08370013144754228,-0.04825024865567684,0.22585760340804145,0.06789501649992806,0.0,0.001
14.0,-0.07577973230564523,-0.0662382747977972,0.2334304785444623,0.07472164219334013,0.0,0.001
15.0,-0.12678719377366915,-0.09867791086435318,0.22157427171866098,0.0861431612145333,0.0,0.001
16.0,-0.10331555225309871,-0.08727405034005642,0.2225277799935568,0.08292247213068463,0.0,0.001
17.0,-0.13074150885499658,-0.10713457129895687,0.22439160304410116,0.07765053922221773,0.0,0.001
18.0,-0.1425126419801797,-0.12770486623048782,0.2276509709301449,0.06903092350278582,0.0,0.001
19.0,-0.17860964970618842,-0.09335804916918278,0.1997517602784293,0.03353478449086348,0.0,0.001
20.0,-0.18676132788615568,-0.12303226441144943,0.21677193258489882,0.03850422409318742,0.0,0.001
21.0,-0.20390768085295954,-0.13033755868673325,0.22639084004220508,0.0466374173050835,0.0,0.001
22.0,-0.21061796628470933,-0.13955678418278694,0.1900206662359692,0.05104314890645799,0.0,0.001
23.0,-0.23696986590290353,-0.15647133812308311,0.20518121407145545,0.05475395013179098,0.0,0.001
24.0,-0.25665989967750474,-0.1479805652052164,0.2168501778727486,0.06154966230193774,0.0,0.001
25.0,-0.23630104841487037,-0.17332674539647996,0.18264721121106828,0.06257939924086843,0.0,0.001
26.0,-0.27286195752787445,-0.18299477302934974,0.19880697273072742,0.06956555623383749,0.0,0.001
27.0,-0.28309077787257375,-0.16712133400142193,0.2168784077678408,0.08089752583986237,0.0,0.001
28.0,-0.26599740769181934,-0.1897413533879444,0.17414599798974537,0.0752779943425031,0.0,0.001
