epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,0.9638577699661255,0.8180220723152161,0.9087631137747514,0.46611579782084417,0.0,0.001
1.0,0.5838405858529242,0.4806094467639923,0.5725123239190955,0.4199192257303941,0.0,0.001
2.0,0.5258130725277098,0.3200703114271164,0.2957193859313664,0.3466356804496364,0.0,0.001
3.0,0.3452462868666963,0.4253997481428087,0.402036284145556,0.3446380637193981,0.0,0.001
4.0,0.39792239783625855,0.24271218245849013,0.3026324212551117,0.3205082212623797,0.0,0.001
5.0,0.2769643477115192,0.2262010972481221,0.32263335899302836,0.3219239735289624,0.0,0.001
6.0,0.28083512216414275,0.21047853725031018,0.3500191804609801,0.3585119294492822,0.0,0.001
7.0,0.27868676018950184,0.18598268902860582,0.28992386868125514,0.3121219547955613,0.0,0.001
8.0,0.2522227143084532,0.22076802409719676,0.3452156358643582,0.357257127369705,0.0,0.001
9.0,0.2906273230910301,0.19558415561914444,0.2779308596723958,0.3192342092332087,0.0,0.001
10.0,0.2569695604769023,0.2883053100667894,0.3410255485459378,0.28009988485198273,0.0,0.001
11.0,0.2861359703697656,0.1783673117752187,0.2854578620509097,0.27924905599732147,0.0,0.001
12.0,0.2144171475972,0.17527166078798473,0.32374827014772517,0.26160691580490064,0.0,0.001
13.0,0.2045638574973533,0.12115967879071832,0.28893646441007914,0.3056657629969873,0.0,0.001
14.0,0.17509348670903005,0.09728157892823219,0.3329549996476424,0.2802458899585824,0.0,0.001
15.0,0.8927946255395287,0.14009891357272863,0.2507795832659069,0.17451787838026098,0.0,0.001
16.0,0.16674142325983235,0.2406954225152731,0.3329854450727764,0.35274186102967514,0.0,0.001
17.0,0.22781393186826454,0.13258644146844745,0.2950769309934817,0.41520549278510244,0.0,0.001
18.0,0.4062459021806717,0.09441975317895412,0.2884262023787749,0.20396130845734947,0.0,0.001
19.0,0.19403119664639235,0.0945243863388896,0.33742817922642354,0.41689322849637583,0.0,0.001
20.0,0.315587759802216,0.07537647522985935,0.26313858989037964,0.2970394625475532,0.0,0.001
21.0,0.14239980687240236,0.08134294673800468,0.3073338779963945,0.38350040230311844,0.0,0.001
22.0,0.10203772425455482,0.053970152512192726,0.26258521095702525,0.34978627374297694,0.0,0.001
23.0,0.05844586068078091,0.012328443117439747,0.30794060622390945,0.38716619108852585,0.0,0.001
