epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,0.9442159618650164,0.7795808911323547,0.8924699283781505,0.4653867057391575,0.0,0.001
1.0,0.42898743883484886,1.172019124031067,0.4404616299129668,0.3696637281349727,0.0,0.001
2.0,0.4469196707276361,0.2254892662167549,0.22567221664247059,0.15539794947419847,0.0,0.001
3.0,0.09208426358444351,0.17367134615778923,0.25488720408507753,0.09501260980254128,0.0,0.001
4.0,0.049687799775884264,0.08319980558007956,0.2719112819149381,0.07133108945119948,0.0,0.001
5.0,0.022521279159090704,0.07648050505667925,0.25642008298919317,0.06274228826874778,0.0,0.001
6.0,0.018117881956554595,0.09707122668623924,0.2499962825150717,0.06124015099235943,0.0,0.001
7.0,0.016490465828350613,0.09927597641944885,0.25123680631319684,0.06286036702139038,0.0,0.001
8.0,0.011313821588243757,0.0845935707911849,0.25423414366585867,0.06549748228419394,0.0,0.001
9.0,0.004454256700617927,0.08080051466822624,0.250933723790305,0.06686875791776747,0.0,0.001
10.0,6.964039944467091e-05,0.08112401887774467,0.24875033327511378,0.0679874171813329,0.0,0.001
11.0,-0.004170577973127365,0.07392153888940811,0.24862860356058394,0.06982892006635666,0.0,0.001
12.0,-0.010116812640002795,0.062125240452587605,0.24730867076487767,0.07216320878693036,0.0,0.001
13.0,-0.01716899871826172,0.05135537125170231,0.24454161879562197,0.0749114810356072,0.0,0.001
14.0,-0.024504365310782476,0.04103383678011596,0.2414383086420241,0.07825655241807301,0.0,0.001
15.0,-0.03269295988693124,0.026689769001677632,0.23840421651090896,0.08245227202063515,0.0,0.001
16.0,-0.043690745009198076,0.003659830428659916,0.23542958143211545,0.08814921017204012,0.0,0.001
17.0,-0.05917385845567055,-0.02614881843328476,0.2319522819348744,0.09509690070436114,0.0,0.001
18.0,-0.07697509100571984,-0.05955069151241332,0.22781362703868321,0.1007622265744777,0.0,0.001
19.0,-0.09517966565631684,-0.10080952942371368,0.22506632620380038,0.10466672338190533,0.0,0.001
20.0,-0.1131700777138273,-0.11422658758237958,0.2220684765350251,0.10639655288486254,0.0,0.001
21.0,-0.12278725124806875,-0.1247320706024766,0.21809540972823188,0.10759381825725238,0.0,0.001
22.0,-0.13083804141552674,-0.17244345974177122,0.21605392226151057,0.10676068298163868,0.0,0.001
23.0,-0.1508505976803246,-0.19546954985707998,0.2136824322598321,0.10175023955248651,0.0,0.001
24.0,-0.1633921583138761,-0.23441521171480417,0.2109012511514482,0.10033848970418885,0.0,0.001
25.0,-0.17631430068008958,-0.27014884911477566,0.20752370215597607,0.10737314855768568,0.0,0.001
