epoch,train_nll,val_nll,mean_sigma,mean_alpha,noise_std,lr
0.0,0.9442270568438939,0.6945789754390717,0.8980105008397784,0.4627954959869385,0.0,0.001
1.0,0.468509527189391,0.5567937716841698,0.45912107257615953,0.3752363820870717,0.0,0.001
2.0,0.09392049219015808,0.287560049444437,0.24821407454354422,0.1481962725520134,0.0,0.001
3.0,0.1730806619106304,0.36569158360362053,0.2440033909820375,0.0880805855350835,0.0,0.001
4.0,0.06211093946227005,0.19453298719599843,0.197124882822945,0.04419979488565808,0.0,0.001
5.0,0.023422165108578547,0.24338809959590435,0.22808200546673366,0.047956135301362904,0.0,0.001
6.0,-0.005797294278939565,0.18122928263619542,0.2196751052425021,0.0458632040591467,0.0,0.001
7.0,0.006544489945684161,0.23845023848116398,0.2322541035356976,0.04982993875940641,0.0,0.001
8.0,-0.017510532623245603,0.17660709749907255,0.21306275469916208,0.04557390156246367,0.0,0.001
9.0,-0.00031824800230207897,0.2399311326444149,0.22540044145924704,0.04910799275551524,0.0,0.001
10.0,-0.02714653100286211,0.17708777263760567,0.20714389639241354,0.04432462989574387,0.0,0.001
11.0,-0.0046429744078999476,0.21919001266360283,0.22024512645744143,0.0486472545280343,0.0,0.001
12.0,-0.03732230265935262,0.1791241616010666,0.20715811493850889,0.04627492048201107,0.0,0.001
13.0,-0.020612046122550964,0.1930408924818039,0.2082531118676776,0.05026612217937197,0.0,0.001
14.0,-0.059490399701254706,0.1681752260774374,0.2066044821625664,0.05364546197510901,0.0,0.001
15.0,-0.057111511627833046,0.15359406732022762,0.20296724424475715,0.05777064622158096,0.0,0.001
16.0,-0.11221090384892055,0.13579748943448067,0.21539596290815444,0.06399167222636086,0.0,0.001
17.0,-0.10343454423404876,0.12734315916895866,0.20671928780419485,0.06100131269721758,0.0,0.001
18.0,-0.18924384812513986,0.20375927165150642,0.22389197704337893,0.06659048245776267,0.0,0.001
19.0,-0.06273693307524636,0.1244213692843914,0.2302697975011099,0.06180883660202935,0.0,0.001
20.0,-0.18411176119531905,0.11691444367170334,0.22180975264027006,0.06764350370282218,0.0,0.001
21.0,-0.15100207534574328,0.09642628952860832,0.20396578986020314,0.05705999600745383,0.0,0.001
22.0,-0.20816206222488767,0.08541239239275455,0.24248988358747392,0.06764168611594609,0.0,0.001
23.0,-0.12732563593557902,0.06988462340086699,0.17609773789133346,0.0484139339200088,0.0,0.001
24.0,-0.2233144665757815,0.07193958852440119,0.2489470804021472,0.0660125267292772,0.0,0.001
25.0,-0.22529808609258561,0.04021840402856469,0.1851512101434526,0.05381336754986218,0.0,0.001
26.0,-0.2970516559268747,0.04318901291117072,0.22298815775485265,0.06659484246657008,0.0,0.001
27.0,-0.2341018897436914,0.017016433994285762,0.16834345956643423,0.059568709383408226,0.0,0.001
28.0,-0.30016723461449146,-9.909505024552345e-05,0.23868247511841,0.070379553096635,0.0,0.001
29.0,-0.3209170479150045,0.015323917614296079,0.1702840963289851,0.05894748245676359,0.0,0.001
30.0,-0.34371214558459107,-0.03533726930618286,0.22054651024795713,0.0688813128286884,0.0,0.001
31.0,-0.3549007008827868,0.026824630796909332,0.15818981648910613,0.05369020572730473,0.0,0.001
32.0,-0.3505108419201514,-0.05098561756312847,0.23002048014175325,0.06220757659702074,0.0,0.001
33.0,-0.41039581525893437,-0.004986046813428402,0.1600648590496608,0.05251436130631538,0.0,0.001
34.0,-0.3753065294696994,-0.09029591456055641,0.2221557590223494,0.0635115991213492,0.0,0.001
35.0,-0.4290511196567899,-0.0214695381000638,0.15582398644515447,0.04526162661966823,0.0,0.001
36.0,-0.4074601938593246,-0.09107226692140102,0.2198775297119504,0.0739223545505887,0.0,0.001
37.0,-0.45883646536441075,-0.0907407607883215,0.157003847970849,0.04925613593132723,0.0,0.001
38.0,-0.44077306633282987,-0.1615866282954812,0.21780672811326526,0.07440389462170147,0.0,0.001
39.0,-0.4812400663892428,-0.09197483025491238,0.14963519076506296,0.054784929291123434,0.0,0.001
40.0,-0.44729307453547207,-0.10717793088406324,0.21295037227017538,0.07656881709893544,0.0,0.001
41.0,-0.5209504732241234,-0.15144546423107386,0.1527591776989755,0.056882839117731364,0.0,0.001
42.0,-0.5073257030120918,-0.20941304636653513,0.18978541450841085,0.07607797249442055,0.0,0.001
43.0,-0.5365401051184606,-0.1399529166519642,0.14749405533075333,0.0554400027862617,0.0,0.001
44.0,-0.5100096260153112,-0.02303025685250759,0.19802833561386382,0.06514039041385764,0.0,0.001
45.0,-0.540829970102225,-0.16722474270500243,0.14106678040254683,0.06379236901799838,0.0,0.001
46.0,-0.5176725417730355,-0.2249109708936885,0.18657799207028888,0.07821528666785785,0.0,0.001
47.0,-0.6007376309661638,-0.19450269523076713,0.14381666304100127,0.07406159614523251,0.0,0.001
