config_id,status,reason,k,feature_set,input_dim,seed,device,best_epoch,best_val_loss,final_train_loss,final_val_loss,num_train_traces,num_val_traces,num_test_traces,num_train_points,gmm_aic,gmm_bic,bic_candidates,checkpoint_path,curve_path,norm_params_path,gmm_params_path
deepseek-r1-distill-8b_A100_tp1,trained,,8,f2,2,42,cuda,385,0.6090649962425232,0.6797180771827698,0.6139466365178426,15,3,4,37633,296342.816888488,296539.1365303808,"{""10"": {""aic"": 295663.50340738276, ""bic"": 295911.03686889977}, ""12"": {""aic"": 296318.3500899339, ""bic"": 296617.0973710751}, ""6"": {""aic"": 297415.0259172085, ""bic"": 297560.1317394771}, ""8"": {""aic"": 296342.816888488, ""bic"": 296539.1365303808}}",results/continuous_v1_gmm_bigru/k8_f2/checkpoints/deepseek-r1-distill-8b_A100_tp1_k8_f2_best.pt,results/continuous_v1_gmm_bigru/k8_f2/training_curves/deepseek-r1-distill-8b_A100_tp1_k8_f2.csv,results/continuous_v1_gmm_bigru/k8_f2/norm_params/deepseek-r1-distill-8b_A100_tp1.json,results/continuous_v1_gmm_bigru/k8_f2/gmms/deepseek-r1-distill-8b_A100_tp1_k8.json
deepseek-r1-distill-70b_H100_tp8,trained,,8,f2,2,42,cuda,281,0.4130929782986641,0.47403191171941306,0.4179139733314514,21,4,5,52480,638415.0137456646,638618.9820564078,"{""10"": {""aic"": 635750.6256321066, ""bic"": 636007.8030673915}, ""12"": {""aic"": 635185.1977513905, ""bic"": 635495.5843112172}, ""6"": {""aic"": 642488.8094399024, ""bic"": 642639.5686261039}, ""8"": {""aic"": 638415.0137456646, ""bic"": 638618.9820564078}}",results/continuous_v1_gmm_bigru/k8_f2/checkpoints/deepseek-r1-distill-70b_H100_tp8_k8_f2_best.pt,results/continuous_v1_gmm_bigru/k8_f2/training_curves/deepseek-r1-distill-70b_H100_tp8_k8_f2.csv,results/continuous_v1_gmm_bigru/k8_f2/norm_params/deepseek-r1-distill-70b_H100_tp8.json,results/continuous_v1_gmm_bigru/k8_f2/gmms/deepseek-r1-distill-70b_H100_tp8_k8.json
gpt-oss-20b_A100_tp2,trained,,8,f2,2,42,cuda,248,1.0015936940908432,0.8830518841743469,1.047074407339096,20,4,5,27371,316619.9318475233,316808.9283522909,"{""10"": {""aic"": 315494.93105520285, ""bic"": 315733.23099599674}, ""12"": {""aic"": 314091.2033815022, ""bic"": 314378.8067583224}, ""6"": {""aic"": 327941.0988856446, ""bic"": 328080.7919543858}, ""8"": {""aic"": 316619.9318475233, ""bic"": 316808.9283522909}}",results/continuous_v1_gmm_bigru/k8_f2/checkpoints/gpt-oss-20b_A100_tp2_k8_f2_best.pt,results/continuous_v1_gmm_bigru/k8_f2/training_curves/gpt-oss-20b_A100_tp2_k8_f2.csv,results/continuous_v1_gmm_bigru/k8_f2/norm_params/gpt-oss-20b_A100_tp2.json,results/continuous_v1_gmm_bigru/k8_f2/gmms/gpt-oss-20b_A100_tp2_k8.json
gpt-oss-120b_H100_tp8,trained,,8,f2,2,42,cuda,102,0.33485404402017593,0.6565629768939245,0.3692670576274395,21,4,5,27789,403540.5514425667,403729.89653993887,"{""10"": {""aic"": 399765.5523360608, ""bic"": 400004.29180666053}, ""12"": {""aic"": 398739.11424625874, ""bic"": 399027.24809008604}, ""6"": {""aic"": 407977.28338564106, ""bic"": 408117.23410978576}, ""8"": {""aic"": 403540.5514425667, ""bic"": 403729.89653993887}}",results/continuous_v1_gmm_bigru/k8_f2/checkpoints/gpt-oss-120b_H100_tp8_k8_f2_best.pt,results/continuous_v1_gmm_bigru/k8_f2/training_curves/gpt-oss-120b_H100_tp8_k8_f2.csv,results/continuous_v1_gmm_bigru/k8_f2/norm_params/gpt-oss-120b_H100_tp8.json,results/continuous_v1_gmm_bigru/k8_f2/gmms/gpt-oss-120b_H100_tp8_k8.json
llama-3-8b_A100_tp1,trained,,8,f2,2,42,cuda,478,0.967913912402259,0.6620561093801544,0.9745074974166023,42,9,9,83353,795212.4739051332,795427.0832223808,"{""10"": {""aic"": 793021.1939836853, ""bic"": 793291.788340215}, ""12"": {""aic"": 789869.4231829138, ""bic"": 790196.0025787255}, ""6"": {""aic"": 800812.4068626122, ""bic"": 800971.0311405779}, ""8"": {""aic"": 795212.4739051332, ""bic"": 795427.0832223808}}",results/continuous_v1_gmm_bigru/k8_f2/checkpoints/llama-3-8b_A100_tp1_k8_f2_best.pt,results/continuous_v1_gmm_bigru/k8_f2/training_curves/llama-3-8b_A100_tp1_k8_f2.csv,results/continuous_v1_gmm_bigru/k8_f2/norm_params/llama-3-8b_A100_tp1.json,results/continuous_v1_gmm_bigru/k8_f2/gmms/llama-3-8b_A100_tp1_k8.json
llama-3-8b_H100_tp8,trained,,8,f2,2,42,cuda,217,1.0137989595532417,0.7623243260951269,1.0509428828954697,21,4,5,52304,628095.7622298647,628299.6532768309,"{""10"": {""aic"": 627814.9345768349, ""bic"": 628072.0145925749}, ""12"": {""aic"": 624483.0248284364, ""bic"": 624793.2938129501}, ""6"": {""aic"": 628538.886785525, ""bic"": 628689.5888637174}, ""8"": {""aic"": 628095.7622298647, ""bic"": 628299.6532768309}}",results/continuous_v1_gmm_bigru/k8_f2/checkpoints/llama-3-8b_H100_tp8_k8_f2_best.pt,results/continuous_v1_gmm_bigru/k8_f2/training_curves/llama-3-8b_H100_tp8_k8_f2.csv,results/continuous_v1_gmm_bigru/k8_f2/norm_params/llama-3-8b_H100_tp8.json,results/continuous_v1_gmm_bigru/k8_f2/gmms/llama-3-8b_H100_tp8_k8.json
llama-3-70b_A100_tp4,trained,,8,f2,2,42,cuda,193,0.8454489078786638,0.7555256968452817,0.8881438904338412,42,9,9,90982,1033414.1647583297,1033630.7883484956,"{""10"": {""aic"": 1032939.9094836004, ""bic"": 1033213.0435755488}, ""12"": {""aic"": 1032441.5146026408, ""bic"": 1032771.1591963716}, ""6"": {""aic"": 1047147.1357172049, ""bic"": 1047307.2488055883}, ""8"": {""aic"": 1033414.1647583297, ""bic"": 1033630.7883484956}}",results/continuous_v1_gmm_bigru/k8_f2/checkpoints/llama-3-70b_A100_tp4_k8_f2_best.pt,results/continuous_v1_gmm_bigru/k8_f2/training_curves/llama-3-70b_A100_tp4_k8_f2.csv,results/continuous_v1_gmm_bigru/k8_f2/norm_params/llama-3-70b_A100_tp4.json,results/continuous_v1_gmm_bigru/k8_f2/gmms/llama-3-70b_A100_tp4_k8.json
llama-3-405b_H100_tp8,trained,,8,f2,2,42,cuda,168,0.994689479470253,0.8731960796174549,0.999649241566658,21,4,5,53612,729226.0174788081,729430.4766274678,"{""10"": {""aic"": 729105.0931259183, ""bic"": 729362.8894437937}, ""12"": {""aic"": 729053.5423003595, ""bic"": 729364.6757874504}, ""6"": {""aic"": 730224.417048659, ""bic"": 730375.5390281031}, ""8"": {""aic"": 729226.0174788081, ""bic"": 729430.4766274678}}",results/continuous_v1_gmm_bigru/k8_f2/checkpoints/llama-3-405b_H100_tp8_k8_f2_best.pt,results/continuous_v1_gmm_bigru/k8_f2/training_curves/llama-3-405b_H100_tp8_k8_f2.csv,results/continuous_v1_gmm_bigru/k8_f2/norm_params/llama-3-405b_H100_tp8.json,results/continuous_v1_gmm_bigru/k8_f2/gmms/llama-3-405b_H100_tp8_k8.json
