timestamp,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu
2026/07/18 16:01:04.407,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:04.657,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,34
2026/07/18 16:01:04.907,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:05.157,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:05.407,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.70,1410,1593,0,0,73877,34
2026/07/18 16:01:05.658,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,34
2026/07/18 16:01:05.908,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:06.158,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:06.408,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:06.658,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,34
2026/07/18 16:01:06.908,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:07.158,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:07.408,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:07.658,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:07.908,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:08.158,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:08.409,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.61,1410,1593,0,0,73877,34
2026/07/18 16:01:08.659,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,34
2026/07/18 16:01:08.909,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,34
2026/07/18 16:01:09.159,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,34
2026/07/18 16:01:09.409,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,34
2026/07/18 16:01:09.659,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,34
2026/07/18 16:01:09.909,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:10.159,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,34
2026/07/18 16:01:10.409,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:10.659,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:10.909,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:11.159,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:11.410,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:11.660,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:11.910,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:12.160,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:12.410,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:12.660,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:12.910,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,81.96,1410,1593,0,0,73877,33
2026/07/18 16:01:13.160,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:13.410,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:13.660,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:13.910,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:14.160,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:14.411,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:14.661,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:14.911,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:15.161,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.04,1410,1593,0,0,73877,33
2026/07/18 16:01:15.411,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,297.14,1410,1593,0,0,73877,33
2026/07/18 16:01:15.661,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,282.92,1410,1593,93,66,73877,41
2026/07/18 16:01:15.911,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,140.38,1410,1593,89,64,73877,38
2026/07/18 16:01:16.161,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.29,1410,1593,0,0,73877,35
2026/07/18 16:01:16.411,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.97,1410,1593,0,0,73877,35
2026/07/18 16:01:16.661,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.37,1410,1593,0,0,73877,34
2026/07/18 16:01:16.911,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:17.162,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:17.412,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:17.662,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:17.912,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,82.29,1410,1593,0,0,73877,34
2026/07/18 16:01:18.162,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,366.91,1410,1593,0,0,73877,35
2026/07/18 16:01:18.412,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,275.97,1410,1593,95,79,73877,39
2026/07/18 16:01:18.662,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,276.57,1410,1593,95,79,73877,40
2026/07/18 16:01:18.912,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,274.16,1410,1593,95,79,73877,40
2026/07/18 16:01:19.162,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,276.57,1410,1593,95,79,73877,41
2026/07/18 16:01:19.412,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,278.69,1410,1593,95,79,73877,41
2026/07/18 16:01:19.662,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,276.01,1410,1593,94,79,73877,41
2026/07/18 16:01:19.912,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,277.20,1410,1593,95,79,73877,42
2026/07/18 16:01:20.162,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,278.12,1410,1593,94,78,73877,42
2026/07/18 16:01:20.413,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,280.24,1410,1593,95,78,73877,42
2026/07/18 16:01:20.663,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,275.41,1410,1593,95,78,73877,42
2026/07/18 16:01:20.913,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,278.40,1410,1593,95,78,73877,43
2026/07/18 16:01:21.163,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,284.47,1410,1593,94,78,73877,43
2026/07/18 16:01:21.413,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,276.93,1410,1593,95,78,73877,43
2026/07/18 16:01:21.663,0,GPU-03a84180-d660-dbdc-17f4-0e0655717066,489.30,1410,1593,98,44,73877,46
