epoch,train_loss,val_loss
1.0,1.2122294164839245,1.2810079753398895
2.0,1.1441900999773116,1.1301786601543427
3.0,1.0385330390362513,1.0259844586253166
4.0,0.993933386745907,1.1104663610458374
5.0,1.0357071203844888,1.0923376604914665
6.0,1.0073177559035165,1.0724474042654037
7.0,0.9595759695484525,1.0363804399967194
8.0,0.9567486260618482,1.0524275749921799
9.0,0.9455537980511075,1.0212934464216232
10.0,0.941148408821651,1.0347923636436462
11.0,0.9332362455981118,1.0094395503401756
12.0,0.941412030231385,1.0309550911188126
13.0,0.9289745220116207,1.0215109884738922
14.0,0.923946697087515,1.0113198012113571
15.0,0.9213245752311888,1.029482901096344
16.0,0.9215386864684877,1.0342680662870407
17.0,0.9169404790514991,1.0382215902209282
18.0,0.9170123409657251,0.9770207479596138
19.0,0.919437608548573,1.0355596393346786
20.0,0.9400193549337841,1.0181752294301987
21.0,0.9327864263738904,1.0863263383507729
22.0,0.9137790983631497,1.0138799920678139
23.0,0.907242952358155,1.0094448626041412
24.0,0.9033665869917188,0.997054859995842
25.0,0.8990323657081241,1.0116033181548119
26.0,0.903099693003155,1.012405276298523
27.0,0.8979819175742921,1.0522239953279495
28.0,0.89203032993135,1.0012697204947472
29.0,0.8933132986227671,1.0002526566386223
30.0,0.8904735999447959,1.003654956817627
31.0,0.8917778730392456,1.008986458182335
32.0,0.8971951859337943,1.0216211676597595
33.0,0.8942481463863736,1.030562549829483
34.0,0.8895390984557924,1.0401556119322777
35.0,0.8943556348482767,1.0225830152630806
36.0,0.8852092495986393,1.0240042507648468
37.0,0.8835156673476809,0.9982640743255615
38.0,0.8777216644514174,0.9858099296689034
39.0,0.8768381079037985,1.0020482167601585
40.0,0.8756395294552758,1.0127210095524788
41.0,0.8700275321801504,1.046286791563034
42.0,0.8715642066228957,1.0236659348011017
43.0,0.8703205117157528,0.9738886132836342
44.0,0.8695944788910094,0.9974191337823868
45.0,0.8654367668288094,1.0137739405035973
46.0,0.8653130446161542,1.0299195498228073
47.0,0.86843702906654,0.972958043217659
48.0,0.8663977285226186,1.0647854208946228
49.0,0.8739798437981379,0.9643747359514236
50.0,0.869190533955892,1.0046048983931541
51.0,0.8662597210634322,1.009876549243927
52.0,0.8580520791666848,0.9904924109578133
53.0,0.8555664533660525,0.9868506640195847
54.0,0.8506414138135456,1.019255943596363
55.0,0.845822559935706,1.0449521765112877
56.0,0.8450787933099837,1.0593596622347832
57.0,0.844448576370875,1.0011032968759537
58.0,0.8531899920531681,1.0376422256231308
59.0,0.8434075514475504,1.0593313127756119
60.0,0.8380534521171025,1.0575390458106995
61.0,0.8394332854520707,1.0041134729981422
62.0,0.8385591790789649,1.00163584202528
63.0,0.844918505066917,1.070637285709381
64.0,0.8378263314565023,1.0647992491722107
65.0,0.8374593229520888,1.0310885608196259
66.0,0.8225971701599303,1.033155232667923
67.0,0.822861108041945,1.045923501253128
68.0,0.8316921691099802,1.021674007177353
69.0,0.8167792175497327,1.086900494992733
70.0,0.8218793925784883,1.0299969911575317
71.0,0.8212056897935414,1.0467271730303764
72.0,0.8236019540400732,1.0358634442090988
73.0,0.8240121489479428,1.0520615801215172
74.0,0.8291865118912288,1.0471282601356506
75.0,0.8216908219314757,1.0889879986643791
76.0,0.8144144912560781,1.0605746060609818
77.0,0.8030943430605388,1.0776344165205956
78.0,0.8153332117057982,1.0628656521439552
79.0,0.8254938083035606,1.0156724080443382
80.0,0.8051138278983888,1.0655086487531662
81.0,0.7828928090277172,1.0782463997602463
82.0,0.7853310789380755,1.0807850286364555
83.0,0.774358386085147,1.0948218926787376
84.0,0.7796640112286523,1.0877212584018707
85.0,0.7864354806286948,1.0580790042877197
86.0,0.7818364813214257,1.0979261323809624
87.0,0.7699158149106162,1.095597743988037
88.0,0.7756406026227134,1.1109975725412369
89.0,0.7923317281972795,1.0938622131943703
90.0,0.7908836163225628,1.1343716159462929
91.0,0.8032112050624121,1.0896220058202744
92.0,0.7888659068516323,1.0544176399707794
93.0,0.787903124377841,1.1438712179660797
94.0,0.8209417731988997,1.1022909358143806
95.0,0.7985541877292451,1.1179155856370926
96.0,0.7729687350136893,1.100251816213131
97.0,0.7604243159294128,1.1475495845079422
98.0,0.7518624862035116,1.1383243799209595
99.0,0.7672307477110908,1.0843739956617355
100.0,0.7686031815551576,1.1263165101408958
101.0,0.7470564544200897,1.0971707478165627
102.0,0.7459253541060856,1.1298133954405785
103.0,0.750390785081046,1.141755998134613
104.0,0.7419907479059129,1.133789286017418
105.0,0.7435534525485266,1.1709943264722824
106.0,0.7510035449550265,1.1379053443670273
107.0,0.7365463447003138,1.138862855732441
108.0,0.7235420921019146,1.1703654676675797
109.0,0.7197281895648866,1.155766800045967
110.0,0.7357235785041537,1.1744453012943268
111.0,0.7402802755435308,1.174045979976654
112.0,0.7367793037777856,1.1664477810263634
113.0,0.7346551219622294,1.138993002474308
114.0,0.7251957513037182,1.2138094678521156
115.0,0.7183146270967665,1.1802389174699783
116.0,0.7087291173991703,1.1936731860041618
117.0,0.7057163481201444,1.2249395698308945
118.0,0.701581780399595,1.2096520587801933
119.0,0.7027095456918081,1.2402708381414413
120.0,0.6992339676334745,1.1919001266360283
121.0,0.7137536782593954,1.2057159543037415
122.0,0.7253315980945315,1.1663312464952469
123.0,0.7231646456888744,1.138881802558899
124.0,0.7270163169928959,1.1750024408102036
125.0,0.7035111096643266,1.1869558542966843
126.0,0.6898244420687357,1.2095721140503883
127.0,0.6883844974495116,1.2358646467328072
128.0,0.6969993852433705,1.2655263468623161
129.0,0.6892257552771341,1.2638706862926483
130.0,0.6859599955025173,1.2757513150572777
131.0,0.6679808689015252,1.2311605960130692
132.0,0.6681432269868397,1.2489605471491814
133.0,0.6709956391936257,1.2562723085284233
134.0,0.6706491602318627,1.2811684161424637
135.0,0.6740415436880929,1.2369354218244553
136.0,0.6767770030668804,1.2763521894812584
137.0,0.6754116061187926,1.3001694455742836
138.0,0.6724752095483598,1.274891160428524
139.0,0.6658662245387122,1.312349185347557
140.0,0.6624062905708948,1.2782549411058426
141.0,0.6566512762081056,1.3106092289090157
142.0,0.6598249943483443,1.3142504394054413
143.0,0.6518989340180442,1.3273582980036736
144.0,0.6574035804896128,1.2691007032990456
145.0,0.6421620029778707,1.3264689967036247
146.0,0.6503858672721046,1.3303165510296822
147.0,0.6405619872467858,1.309356652200222
148.0,0.641999581030437,1.3454495444893837
149.0,0.6954546705597923,1.412610113620758
150.0,0.675631528808957,1.286846600472927
151.0,0.6526678275494349,1.289508506655693
152.0,0.6391790956258774,1.3456048294901848
153.0,0.6525709203311375,1.3875224739313126
154.0,0.656253592599006,1.3440825417637825
155.0,0.6428546940996533,1.3596742004156113
156.0,0.6299237048342115,1.4078964963555336
157.0,0.6605576894112996,1.3046552389860153
158.0,0.6508320059095111,1.3128713220357895
159.0,0.6384877683151335,1.422254778444767
160.0,0.6443261340970085,1.3357379212975502
161.0,0.6313326145921435,1.3195747211575508
162.0,0.643296004760833,1.3829880878329277
163.0,0.6588253875573477,1.3831863328814507
164.0,0.633211354414622,1.3574722185730934
165.0,0.6224461389439446,1.3658666089177132
166.0,0.6307705378248578,1.4041551277041435
167.0,0.6245918103626796,1.339252419769764
168.0,0.6130735285225368,1.3675026819109917
169.0,0.6127518926348005,1.4350497871637344
170.0,0.6023845296530497,1.3992175236344337
171.0,0.6065093924601873,1.3977262452244759
172.0,0.5931801242487771,1.3920578733086586
173.0,0.5978747095380511,1.3954696357250214
174.0,0.5902577865691412,1.448469117283821
175.0,0.5977322515987215,1.4018288999795914
176.0,0.62635409619127,1.3610880300402641
177.0,0.6301617459172294,1.3792536780238152
178.0,0.6055827339490255,1.4250461906194687
179.0,0.5997366387219656,1.4406884610652924
180.0,0.601443717167491,1.4208782464265823
181.0,0.5810635338226954,1.4387315213680267
182.0,0.5683445277668181,1.5444743558764458
183.0,0.5767815247887657,1.4799559861421585
184.0,0.5951892485221227,1.4346459805965424
185.0,0.576955537710871,1.438448205590248
186.0,0.5736733632428306,1.51116194576025
187.0,0.5996145740860984,1.5072175115346909
188.0,0.6265080812431517,1.4936486408114433
189.0,0.5908129300389972,1.4604512229561806
190.0,0.5659808537789753,1.5233535766601562
191.0,0.5587583304870696,1.5351128056645393
192.0,0.5593240949369612,1.5144553110003471
193.0,0.5692482306843712,1.5538830906152725
194.0,0.5611940906161353,1.5267196148633957
195.0,0.5610396812359492,1.486367180943489
196.0,0.5550258557001749,1.4915131255984306
197.0,0.5440036157766978,1.5102957040071487
