Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745543025.0853527,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,2.0,4,23,102,16.479819536209106,18.0,7.437561624436695,61517.0,1060923.0,2045.7376878525085,29.657688143952313
1745543025.7406185,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,223,31,18.56075096130371,18.0,7.4432796036748705,61550.0,1062290.0,2042.411365732546,29.680586274014512
1745543025.3638663,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,147,85,21.371479034423828,0.0,1.502,0.0,0.0,0,0
1745543031.0453053,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,50,261,16.038416624069214,18.0,7.451134132393677,451.0,8051.0,2198.644508858831,111.71564636523107
1745543026.5585299,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,278,112,23.261014223098755,0.0,1.502,0.0,0.0,0,0
1745543018.1933727,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,69,536,33.285269021987915,0.0,1.502,-58693.0,-1052010.0,0,0
1745543019.1671574,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,294,39,33.677165031433105,0.0,1.502,-58999.0,-1052085.0,0,0
1745543032.0569801,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,21,136,21.002983570098877,18.0,7.470805016742288,63135.0,1066540.0,2071.5585103528947,29.686692431247522
1745543029.287666,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,241,87,24.955936908721924,0.0,1.502,0.0,0.0,0,0
1745543026.2427921,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,36,535,30.893357276916504,0.0,1.502,0.0,0.0,0,0
1745543031.1211321,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,4,23,489,36.23549771308899,18.0,7.500965168295045,1947.0,18002.0,3270.9556436027196,71.43523647689403
1745543035.9194744,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,2.0,4,46,238,31.6600284576416,0.0,1.502,0.0,0.0,0,0
1745543034.5950172,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,425,282,35.96318173408508,0.0,1.502,0.0,0.0,0,0
1745543016.7736382,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,33,266,55.51866340637207,0.0,1.502,0.0,0.0,0,0
1745543035.796952,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,144,70,36.973734617233276,0.0,1.502,-61517.0,-1058016.0,0,0
1745543028.9721212,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,4,69,403,45.27769327163696,0.0,1.502,-61084.0,-1054696.0,0,0
1745543019.140064,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,32,210,56.03764581680298,18.0,7.519794195632579,63949.0,1077475.0,2064.829228136115,29.749957392880386
1745543020.7047353,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,26,233,55.42808151245117,18.0,7.523119733180715,4835.0,25613.0,4982.559347057768,49.52641554950079
1745543024.225864,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,guanaco,2.0,4,13,565,53.902501821517944,18.0,7.527333705980995,64225.0,1078917.0,2068.8951466918775,29.700243173375426
1745543039.514804,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,10,198,46.096495628356934,18.0,7.546329865489701,64927.0,1082545.0,2088.7480455063073,29.78964636656767
1745543033.3924959,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,317,84,54.770955324172974,0.0,1.502,0.0,0.0,0,0
1745543036.471054,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,46,288,51.73031449317932,0.0,1.502,-61517.0,-1058358.0,0,0
1745543039.54989,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,191,58,51.23516798019409,0.0,1.502,-61517.0,-1059897.0,0,0
1745543030.8856547,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,33,316,64.5047857761383,0.0,1.502,-61414.0,-1055535.0,0,0
1745543023.7691567,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,227,66,73.73904633522034,0.0,1.502,-59974.0,-1052936.0,0,0
1745543039.8519037,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,221,105,58.4332070350647,18.0,7.579166065881058,66255.0,1088657.0,2106.085928470764,29.7616431221505
1745543036.1740482,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,155,109,65.1806333065033,0.0,1.502,-61517.0,-1058206.0,0,0
1745543040.6676624,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,2.0,4,38,37,63.45000624656677,18.0,7.591698968100152,66458.0,1091505.0,2104.9700781086713,29.790653554670314
1745543041.0435429,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,21,545,73.54819083213806,18.0,7.612221154663163,66530.0,1096615.0,2104.362187893439,29.90865419472902
1745543041.5271168,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,4,170,64,81.5448682308197,18.0,7.628748025637344,5075.0,39833.0,3075.6197190186954,42.50383600945083
1745543035.9571931,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,4,38,428,96.79325532913208,0.0,1.502,0.0,0.0,0,0
