Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745554667.8910804,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,8,190,27,7.52163028717041,10.0,6.738146055452939,1017.0,2011.0,25526.826510784394,270.1574643612139
1745554672.5328405,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,31,216,6.982488632202148,0.0,1.502,-84426.0,-1273417.0,0,0
1745554667.2138133,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,8,145,71,13.099483728408813,0.0,1.502,0.0,0.0,0,0
1745554669.083649,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,8,235,108,16.382526874542236,18.0,6.767521511142302,86901.0,1280917.0,2753.9696030055643,41.28405662453011
1745554675.3491561,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,36,276,10.321723699569702,0.0,1.502,0.0,0.0,0,0
1745554677.6439517,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,8,817,72,10.608174324035645,0.0,1.502,0.0,0.0,0,0
1745554677.3719833,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,8,504,159,11.533828973770142,18.0,6.7796491297390205,87757.0,1283403.0,2761.4470187488887,41.3213844686599
1745554676.3932178,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,46,343,13.1041841506958,0.0,1.502,-84738.0,-1274932.0,0,0
1745554672.385341,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,8,191,87,17.273021697998047,18.0,6.782115290596898,87904.0,1283952.0,2759.740527306628,41.2988482998319
1745554676.5950773,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,32,355,13.32359504699707,18.0,6.783005031924822,3169.0,9114.0,7447.203060965892,81.42000518483782
1745554672.4626384,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,8,38,540,17.584462642669678,0.0,1.502,0.0,0.0,0,0
1745554675.929618,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,43,292,14.532833814620972,18.0,6.7868125574000375,3819.0,9786.0,8016.877250129217,67.98701265417355
1745554680.703591,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,scienceqa,2.0,8,15,93,12.134334564208984,18.0,6.793415227594648,2348.0,8732.0,5031.4847300046395,64.20201364015169
1745554679.9828315,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,63,340,13.074207067489624,18.0,6.794553539261797,2555.0,9345.0,4785.148983164363,57.66676247961982
1745554680.6956816,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,8,270,68,16.742896795272827,0.0,1.502,0.0,0.0,0,0
1745554683.6076088,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,8,732,210,14.038524866104126,18.0,6.805705945583464,88920.0,1289816.0,2764.5388217520167,41.35574417519582
1745554686.4868708,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,guanaco,2.0,8,70,74,13.489742517471313,18.0,6.814203475706527,1894.0,9869.0,3067.5034269362263,61.294470247175674
1745554687.3822787,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,8,642,53,17.205411672592163,0.0,1.502,0.0,0.0,0,0
1745554686.832173,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,8,193,115,18.98858404159546,18.0,6.830088913833338,90071.0,1295741.0,2786.419194338476,41.503147063236824
1745554674.4756305,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,8,105,126,33.70996689796448,18.0,6.836242489259826,5748.0,23365.0,6088.020447071434,86.29221145327628
1745554683.0988116,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,8,175,106,31.0520179271698,18.0,6.8511838929605435,90458.0,1301838.0,2791.9374473486037,41.61231523206008
1745554687.4627228,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,ARB,2.0,8,441,129,27.813371896743774,0.0,1.502,-87678.0,-1282340.0,0,0
1745554689.3037348,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,reclor,2.0,8,134,56,27.30374574661255,18.0,6.860212940534857,3355.0,19897.0,4540.69689047788,79.02385799720072
1745554685.9550505,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,49,184,36.29887866973877,18.0,6.87349506986606,91265.0,1307687.0,2803.890881030636,41.72132117035581
1745554685.5186756,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,8,69,1014,39.73314452171326,0.0,1.502,-86901.0,-1280935.0,0,0
1745554681.5187562,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,42,253,44.89492177963257,18.0,6.883686600688552,4753.0,32649.0,4310.5846176435025,78.99919270982251
1745554686.8814323,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,31,183,42.07321882247925,0.0,1.502,0.0,0.0,0,0
1745554674.6368158,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,47,432,55.06156945228577,0.0,1.502,-84582.0,-1274165.0,0,0
1745554683.8625555,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,MATH/PRM-800K,2.0,8,25,450,47.8923921585083,0.0,1.502,-86901.0,-1279720.0,0,0
1745554692.4874487,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,airoboros,2.0,8,558,105,42.62938404083252,18.0,6.9081984390454085,3746.0,30934.0,4341.583228032382,71.56866179450229
